Feature	Mean Rank
3551	2.4
8503	4.4
1869	5.9
1029	7.5
5293	10.0
9459	10.7
595	10.8
7042	12.3
5228	13.1
23533	14.0
8517	16.3
5594	19.4
5295	19.7
207	19.9
5900	21.0
5290	21.4
4087	21.8
2064	22.8
842	23.0
1950	23.5
7046	24.8
5337	25.5
6772	25.5
1956	26.8
7424	27.2
1147	28.5
7039	28.7
4088	29.1
5879	29.2
5602	29.5
4790	31.0
7423	31.5
1871	32.6
5970	33.3
5898	34.2
5604	34.3
1019	35.4
5601	35.7
5291	37.6
5880	37.9
6774	39.1
998	41.9
5888	42.3
7157	42.8
3845	44.3
5599	46.7
598	47.0
10000	49.7
673	49.9
5894	50.5
675	52.2
208	52.3
7043	52.3
4089	52.5
572	52.6
1870	53.4
5881	53.8
5294	53.9
7040	54.8
5296	55.7
369	55.9
1021	55.9
2277	56.2
7422	56.7
5925	56.9
5595	57.2
3716	57.5
5899	59.2
7048	61.3
10928	62.3
