Feature	Mean Rank
3441	4.1
11151	9.5
30835	9.6
3109	12.7
1594	15.2
23545	15.3
3456	15.4
3920	15.7
9114	15.8
3127	16.0
5602	16.0
3684	17.8
3451	19.8
7042	20.8
7421	22.6
843	23.7
3569	25.4
63928	25.9
51606	28.9
51135	31.7
1432	33.9
3593	34.2
1387	35.0
64127	35.5
3119	38.0
535	39.0
4046	39.9
9103	40.2
7879	42.6
7099	43.4
54106	44.0
1051	44.4
7124	45.6
5530	47.1
2213	48.2
818	48.3
3452	49.5
3449	49.8
11261	50.9
3654	52.0
1520	53.7
4801	54.0
817	54.5
3443	55.3
3445	57.5
7189	58.2
637	58.4
2207	59.1
820	61.3
8877	62.5
4790	63.1
5535	63.3
5594	63.7
10892	64.0
7096	64.3
9902	66.4
22925	66.9
50617	67.1
5869	67.8
527	69.0
5994	69.5
3446	69.9
5868	71.1
3687	71.6
842	72.7
8625	74.4
3442	75.1
1378	77.4
3459	78.7
4800	79.9
533	80.2
718	80.8
5601	81.1
3439	81.1
7043	81.5
3592	83.6
5532	83.9
414308	84.2
208	84.5
51806	84.7
3313	86.2
3115	86.3
5970	87.4
3458	89.8
6850	90.6
114609	91.3
2212	92.1
10332	92.1
4615	92.4
2033	93.9
3552	94.0
3329	94.4
3656	94.5
3929	94.6
10312	96.4
7132	96.5
163688	97.8
841	98.6
836	99.1
5599	100.0
4843	100.7
56848	101.5
929	103.9
6300	104.4
2214	104.8
805	105.8
816	106.0
8915	107.2
2209	108.8
4261	109.7
3122	111.6
3448	113.0
7097	113.1
5595	113.2
810	114.9
1263	115.1
10333	116.4
64170	116.7
3444	117.0
3113	117.2
4802	117.6
7040	119.1
317	121.1
64581	121.1
3606	122.5
3460	122.6
5289	123.3
54205	124.4
3111	124.4
815	124.4
5603	126.8
3689	127.4
3112	127.7
572	128.2
245972	128.3
3440	128.7
3123	129.2
3126	131.0
537	132.5
3588	132.9
3447	133.2
3118	134.2
8717	134.3
6772	134.4
5993	136.2
1509	136.7
6714	136.8
10000	136.9
4360	137.4
26253	138.1
3125	138.4
5894	139.1
581	139.2
8772	139.2
3586	139.3
8411	139.4
207	139.9
4055	140.3
23365	140.5
1054	140.6
3587	140.8
8844	140.8
801	141.2
2215	141.3
5878	142.7
8767	143.1
3717	143.8
3117	145.1
972	145.7
51561	146.9
3916	148.1
3716	148.4
5600	148.6
387	148.9
1385	150.3
596	150.4
3108	152.2
3553	158.0
808	158.3
5534	158.6
5533	162.1
