Feature	Mean Rank
5518	2.6
8312	3.0
5527	4.6
10213	6.9
5714	7.1
5682	10.3
5689	12.8
9491	15.6
5525	16.1
5696	17.1
5711	17.6
5702	18.1
5707	18.6
5718	19.7
2932	20.2
5684	21.6
5721	22.1
5719	22.9
5692	24.1
10197	24.5
5691	24.6
324	24.7
5709	24.7
5519	25.1
5704	25.9
5694	26.2
6500	26.4
5515	27.7
7314	29.7
8454	31.1
5717	32.1
5686	34.4
5706	34.5
5695	35.4
5693	35.7
5708	36.5
5528	37.5
5710	37.8
5715	38.2
5716	38.4
5683	38.8
1452	39.4
5687	39.6
5698	39.9
5688	40.5
1499	40.8
5516	41.0
5685	41.5
5713	41.6
5526	43.1
5690	43.2
5699	43.3
9861	43.8
5720	44.6
8945	46.7
5700	47.6
5701	48.4
5705	55.1
