Feature	Mean Rank
23225	1.1
821	4.2
9688	6.9
6161	9.1
6231	12.2
6146	13.8
53371	13.9
6210	17.2
6154	17.3
6167	18.5
4928	19.2
5439	22.6
3836	23.0
9972	24.6
6171	25.4
6173	26.4
2962	26.5
8086	27.2
23165	27.3
5611	27.5
6165	28.7
4927	30.5
79902	30.7
6169	31.9
57122	32.2
23511	32.3
6170	32.6
348995	35.2
5441	37.3
81929	38.7
6128	38.9
6158	40.5
129401	41.4
6144	41.4
6230	41.8
79023	42.0
3921	42.3
6205	42.5
5903	43.6
9045	45.1
6125	48.0
5433	48.0
9818	48.6
6160	49.6
3843	50.9
1211	54.6
6187	56.7
6235	58.1
6137	58.7
2926	58.8
5436	59.4
6130	60.3
6234	60.7
6218	60.8
6134	61.0
6168	61.7
3837	61.8
6229	62.2
23521	62.5
5437	63.7
3304	66.0
4736	66.9
5430	67.6
6135	68.1
6122	69.3
811	69.4
5901	70.9
3320	71.9
1213	74.4
7175	75.6
6155	76.0
6204	76.0
6228	76.5
6227	77.1
6156	79.6
5432	79.8
6191	80.4
6147	81.6
6201	81.9
6193	83.0
9349	83.3
6217	84.1
6157	84.1
10762	84.3
6209	85.6
6208	86.1
8021	86.3
6192	86.4
6159	87.2
6175	87.5
7311	88.4
6138	88.7
6136	89.8
8480	89.9
6222	91.0
6123	91.7
51121	91.9
5435	92.3
11224	92.6
6142	93.0
55746	93.2
6232	94.7
7514	95.3
23636	95.4
2197	96.2
6206	96.9
11097	97.2
6141	97.6
6188	99.2
6129	99.5
6194	100.4
5431	100.9
6132	101.1
9883	101.1
2963	101.5
6207	102.3
3303	102.7
9631	104.3
6152	105.1
5440	105.4
6203	105.5
23279	105.8
25873	106.8
6224	107.1
6124	107.4
6139	107.8
6233	108.4
6143	109.7
6164	111.2
6189	112.0
6176	115.9
6223	117.4
5438	119.1
6181	119.8
6133	120.3
