Feature	Mean Rank
34	2.1
364	5.3
4973	6.9
1376	11.3
948	11.7
2170	11.9
5468	13.4
2181	14.5
79966	15.3
23205	15.5
81616	15.7
5465	18.7
9370	19.3
6258	20.3
1374	20.6
10062	21.3
51129	22.8
6342	23.1
1375	23.3
284541	23.4
1581	24.6
2710	24.7
1593	26.1
335	27.0
8309	27.5
336	27.7
1962	28.1
2169	28.7
2167	29.2
116519	29.6
33	30.2
1622	32.4
6319	36.0
6257	36.5
5106	37.2
376497	37.6
7350	39.0
11001	39.2
2168	39.3
51	40.7
3158	41.0
1582	42.5
30	42.6
345	42.6
1579	44.5
9415	44.5
5360	45.3
51703	47.0
5170	47.0
10999	47.8
2172	49.2
23305	49.6
10998	49.9
126129	50.7
28965	50.7
2173	50.7
6256	52.7
2180	53.7
2171	53.8
3611	53.8
7316	54.0
2182	54.4
8310	54.5
4312	55.3
4023	56.4
5467	57.3
5105	58.5
10580	59.8
4199	61.3
5346	63.6
2712	63.6
