Feature	Mean Rank
6167	3.9
6154	4.0
6158	4.6
6161	6.0
6170	9.0
6146	9.2
6231	9.3
6210	9.5
6137	14.9
6165	15.8
23521	16.8
6201	19.6
6144	19.9
6205	20.2
6229	22.7
6218	25.7
4736	26.9
6169	27.0
6171	28.6
6125	29.5
6128	29.7
6160	30.1
6130	30.7
6173	32.1
5611	33.1
6209	33.5
6230	34.0
2926	34.4
6217	34.7
6123	34.8
6193	34.8
25873	35.6
51121	35.9
3921	38.0
6134	38.8
6156	39.6
6206	40.9
6187	41.0
6132	42.2
6141	43.6
6136	43.6
6232	43.9
6157	44.3
6192	44.9
9349	45.3
6227	45.9
9045	46.0
6142	46.5
7311	48.7
6188	49.0
6235	49.1
6155	50.9
6122	52.0
6203	52.0
6228	52.7
6191	52.9
11224	53.4
6204	53.6
6207	53.9
6176	55.5
6139	56.0
6138	56.5
6143	57.5
6175	58.5
6168	58.6
6164	58.7
6189	60.2
6224	62.0
6194	62.3
6208	62.5
2197	62.9
6222	63.9
6124	64.5
6135	64.6
6152	64.9
6233	66.1
6223	66.9
6129	67.1
6234	68.0
6133	68.3
6181	68.7
6159	70.0
6147	72.6
