Feature	Mean Rank
55738	1.3
164	4.7
8905	5.9
152503	7.7
7164	10.5
1785	10.5
2799	13.1
388552	13.4
1777	15.3
22818	15.9
51128	16.0
23557	16.1
22820	20.6
3312	21.0
8907	21.1
9685	21.9
10484	21.9
6456	22.4
23431	22.6
1522	22.8
2580	25.2
6272	26.4
2512	26.4
1362	26.4
1211	29.1
4074	29.4
7163	30.1
130340	30.2
26258	31.6
9871	32.8
162	33.3
10802	33.3
10717	33.4
81567	34.4
3482	34.6
1314	36.1
408	36.9
2647	38.7
51429	39.7
4952	39.9
54885	41.7
9829	43.7
55330	44.1
9276	44.3
9698	44.3
9632	44.6
8546	44.9
8775	45.0
10618	46.2
84062	46.2
5286	46.2
6845	46.2
8673	51.4
9026	51.5
11316	51.5
6810	52.1
8729	52.4
10427	53.1
22872	54.5
8773	55.1
10113	56.7
1176	59.0
375	60.6
8301	61.0
372	61.0
27131	61.3
5878	62.0
286451	63.3
10053	63.8
1174	64.7
1213	65.4
2495	66.0
1315	67.2
6844	68.6
6643	69.2
25977	69.7
7037	71.9
