Feature	Mean Rank
6468	4.5
22803	5.7
54461	5.7
8237	7.9
10528	8.7
6499	9.8
26224	10.0
56604	11.4
5201	12.2
347733	14.3
8877	14.6
10383	15.2
7203	15.4
81027	17.1
84261	17.4
7411	17.9
63971	19.1
5204	19.4
10576	20.1
6950	21.1
84790	24.0
10471	24.1
7277	24.8
10575	24.9
5203	26.6
83752	26.6
7280	27.5
5202	27.7
26234	27.8
84617	28.4
10574	29.0
10381	29.2
10382	30.4
26270	32.1
7846	33.4
10564	34.3
22948	36.3
26985	36.3
10694	37.9
3801	38.4
60	39.1
55294	39.5
26272	39.6
7278	39.7
113457	40.5
10517	41.0
10376	41.4
26190	41.7
11328	42.6
908	42.7
