Feature	Mean Rank
3551	2.4
3562	3.0
3563	4.0
5293	10.5
5568	11.7
5566	11.9
331	11.9
4803	12.3
7186	13.9
8503	14.0
5575	14.4
3556	14.5
5573	17.1
5567	17.6
824	18.0
823	21.3
8517	21.8
63928	22.6
843	22.8
3654	23.5
840	23.6
1439	23.8
4790	24.5
7124	26.5
472	27.0
651610	27.8
4792	28.1
9131	28.2
51135	29.5
5613	30.2
841	31.6
842	37.1
4615	37.9
5290	38.7
207	39.2
11261	40.7
5530	42.5
5970	42.7
8793	43.5
4914	44.5
8794	45.3
330	45.6
2021	46.8
3552	49.3
5295	49.6
5532	49.7
317	50.6
5296	51.8
637	52.1
8717	52.3
23533	52.5
839	53.2
8797	53.6
7157	54.1
8737	54.3
329	55.0
8795	55.1
3656	56.0
356	56.7
5535	59.1
5291	59.5
5576	60.0
596	60.1
5577	62.2
572	62.3
1677	62.7
5294	62.9
208	63.5
9020	64.5
1676	64.9
1147	65.8
11213	66.2
836	67.1
8837	68.1
8743	68.9
7132	69.0
355	69.8
54205	70.5
3554	70.5
5534	70.8
598	71.0
10000	71.0
581	71.6
8772	71.8
3553	72.2
5533	74.6
