Feature	Mean Rank
23225	1.0
3159	2.6
9688	3.8
79023	5.7
348995	6.7
11168	7.5
9972	9.0
23511	10.0
23165	11.0
79902	12.5
129401	12.7
9631	13.7
8086	14.2
4927	14.6
3836	15.7
5903	16.1
57122	18.2
81929	18.4
53371	19.3
10762	19.5
9818	19.8
8480	21.0
23279	21.6
4928	21.7
23636	22.8
55746	23.6
8021	24.3
8815	26.2
11097	27.5
9883	27.5
7175	27.8
