Feature	Mean Rank
23225	1.2
57472	6.2
27257	7.3
1977	7.9
9688	9.6
23644	10.4
6634	13.0
53371	14.8
51010	15.8
1981	16.8
4848	17.9
96764	18.0
246175	18.1
1974	18.7
4928	24.3
196513	24.4
79902	25.1
29883	25.2
6635	25.5
23404	25.6
9924	26.2
9972	26.2
22916	26.9
11218	29.6
129401	30.1
23165	30.9
51808	31.2
9337	31.7
10073	31.9
6607	32.1
22894	32.5
10762	33.2
1975	36.6
6632	36.9
9631	37.2
4927	37.3
6633	38.6
6637	38.9
23019	39.8
1656	41.2
23279	44.0
348995	45.2
79084	45.5
54512	45.8
80153	49.6
81929	50.1
4686	50.9
118460	51.0
9125	51.5
5393	51.7
55746	54.1
85456	56.2
4850	56.3
54464	56.3
55802	58.1
6628	59.1
9818	59.1
8480	59.8
8086	60.5
5903	61.7
28960	62.5
11097	62.6
1973	63.8
51013	64.7
57819	64.7
55571	64.9
255967	65.7
23658	65.8
23511	66.0
79760	66.3
27258	67.5
8487	68.2
1207	68.3
167227	69.4
56915	69.6
6606	70.4
8021	71.3
9883	71.5
10419	72.2
26986	73.0
6636	73.7
4849	74.4
11340	75.0
10605	75.3
79833	76.2
50628	76.3
25904	77.1
11157	77.7
57122	78.0
25804	78.1
25929	78.2
7175	78.9
79023	79.0
23016	81.1
5073	82.4
23636	84.9
