# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
998	4.333333333333333
1400	4.888888888888889
23129	5.333333333333333
91584	6.0
5365	6.166666666666667
971	7.166666666666667
3688	7.611111111111111
5062	7.833333333333333
4629	8.166666666666666
10154	9.666666666666666
3320	12.5
1020	12.944444444444445
27289	13.277777777777779
6093	13.5
10398	17.27777777777778
387	18.61111111111111
391	19.055555555555557
9723	22.0
4628	23.333333333333332
2534	23.38888888888889
5361	23.61111111111111
3672	24.166666666666668
4627	24.944444444444443
55558	26.055555555555557
8482	26.166666666666668
2242	27.0
5362	27.22222222222222
57556	29.444444444444443
7094	29.444444444444443
6237	33.111111111111114
3984	33.44444444444444
10507	34.0
5880	34.111111111111114
9475	34.611111111111114
2064	36.166666666666664
23365	37.55555555555556
5879	37.77777777777778
79784	39.22222222222222
1072	41.111111111111114
5364	43.111111111111114
23396	43.166666666666664
1809	43.333333333333336
4233	43.333333333333336
8829	44.22222222222222
7305	44.388888888888886
10371	46.833333333333336
10570	47.166666666666664
9855	47.388888888888886
80031	47.666666666666664
8851	48.27777777777778
2909	48.666666666666664
3985	48.94444444444444
5058	48.94444444444444
9037	49.611111111111114
2932	50.05555555555556
54209	50.77777777777778
388	51.05555555555556
56896	51.111111111111114
5788	51.611111111111114
1808	54.27777777777778
64218	54.388888888888886
4637	57.55555555555556
389	57.888888888888886
