# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2023	1.0
27257	2.0
246175	3.0
196513	4.0
55802	5.0
10766	6.0
11340	7.0
26986	8.0
2027	9.0
118460	10.0
4850	11.0
2026	12.0
9337	13.0
5393	14.0
23517	15.0
57472	16.0
23016	17.0
80349	18.0
22803	19.0
54766	20.0
57819	21.0
51010	22.0
10140	23.0
54512	24.0
3313	25.0
140886	26.0
23658	27.0
132430	28.0
80336	29.0
5073	30.0
4849	31.0
10200	32.0
28960	33.0
54464	34.0
29883	35.0
5042	36.0
167227	37.0
23404	38.0
22894	39.0
56915	40.0
7832	41.0
80153	42.0
6499	43.0
27258	44.0
25904	45.0
9652	46.0
25804	47.0
219988	48.0
11157	49.0
255967	50.0
4848	51.0
5394	52.0
51691	53.0
51690	54.0
87178	55.0
51013	56.0
3329	57.0
8761	58.0
23644	59.0
9924	60.0
23019	61.0
10950	62.0
1656	63.0
9125	64.0
10438	65.0
84186	66.0
170506	67.0
11044	68.0
694	69.0
