# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
10507	1.65
64221	2.25
1969	9.35
56896	9.7
57144	9.8
57689	11.05
2050	11.55
63928	12.0
1944	12.85
4690	13.55
22885	13.65
90249	13.7
56920	14.75
10154	14.85
2044	18.7
64218	19.1
2048	20.45
1073	20.7
56924	21.35
4917	22.05
10371	24.3
2047	24.9
5365	25.8
25791	27.65
22854	27.85
2042	29.3
54437	29.7
219699	31.2
4776	31.4
6405	31.6
3897	32.25
137970	34.25
5530	36.25
2041	37.1
2770	37.55
9353	37.6
1630	39.0
10500	39.3
5594	40.85
5361	43.75
25	44.05
5063	44.55
57556	45.35
10505	45.75
4772	46.0
5062	46.55
4775	47.3
8829	48.55
3985	50.2
2045	52.9
57715	53.2
5747	53.9
2051	56.6
11261	59.05
223117	59.2
5535	60.15
10501	60.4
7869	61.8
5921	61.95
2049	62.65
29984	65.05
10512	65.8
5058	66.1
54910	66.5
6387	66.5
6585	66.8
1946	66.85
57522	67.9
642132	68.2
285220	69.05
10725	71.9
4773	75.05
4233	75.5
5364	76.45
4893	76.85
10298	77.85
55558	78.45
2534	78.5
10509	81.0
1947	81.0
6586	82.7
2771	83.7
5362	83.85
84448	84.3
8482	85.2
23365	86.0
5533	86.2
2773	87.6
8440	89.2
27289	89.45
5532	90.35
1942	91.05
6093	91.95
6091	92.0
1945	92.8
7852	93.8
3688	95.05
5880	95.9
3984	95.9
5881	96.2
23380	96.4
1943	97.0
5595	97.3
80031	97.4
2242	97.85
3983	99.8
5879	100.5
1949	101.6
2046	102.1
2043	104.05
3845	104.25
9037	106.6
9423	109.6
2932	109.85
5534	110.25
23654	110.35
387	111.35
59277	111.6
1020	112.0
9723	113.05
8633	114.2
5998	114.9
1948	116.2
998	116.4
9901	116.5
6092	121.4
1072	121.65
3265	123.15
9475	124.2
1808	124.25
