# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
79959	1.0
10733	2.0
1069	3.0
80254	4.0
23332	5.0
80321	6.0
5048	7.0
9738	8.0
1781	9.0
7840	10.0
203068	11.0
22994	12.0
1454	13.0
983	14.0
8636	15.0
1639	16.0
5566	17.0
11116	18.0
9814	19.0
7283	20.0
5577	21.0
22897	22.0
54820	23.0
9793	24.0
95681	25.0
22995	26.0
121441	27.0
7846	28.0
55142	29.0
10142	30.0
10382	31.0
8655	32.0
4751	33.0
8481	34.0
7531	35.0
7277	36.0
5518	37.0
10540	38.0
4957	39.0
55125	40.0
11190	41.0
3320	42.0
9662	43.0
11258	44.0
10806	45.0
1778	46.0
22919	47.0
80184	48.0
55755	49.0
10121	50.0
9702	51.0
11064	52.0
10383	53.0
1453	54.0
22981	55.0
5108	56.0
5116	57.0
84131	58.0
55835	59.0
55722	60.0
7532	61.0
