Feature	Mean Rank
230	1.0
2023	2.0
5160	3.0
2027	4.0
7167	5.0
3101	6.0
5213	7.0
5315	8.0
229	9.0
126	10.0
3945	11.0
5105	12.0
5162	13.0
57818	14.0
1737	15.0
127	16.0
3939	17.0
219	18.0
2203	19.0
224	20.0
128	21.0
5223	22.0
130	23.0
2645	24.0
5106	25.0
83440	26.0
84532	27.0
669	28.0
501	29.0
441531	30.0
2026	31.0
222	32.0
5161	33.0
223	34.0
5214	35.0
218	36.0
2538	37.0
125	38.0
130589	39.0
10327	40.0
2597	41.0
226	42.0
5230	43.0
221	44.0
55276	45.0
26330	46.0
5236	47.0
80201	48.0
92483	49.0
1738	50.0
8789	51.0
5224	52.0
5232	53.0
55902	54.0
3099	55.0
3098	56.0
5313	57.0
160287	58.0
5211	59.0
220	60.0
131	61.0
2821	62.0
