Feature	Mean Rank
7097	1.0
10333	2.0
8517	3.0
3663	4.0
5595	5.0
5294	6.0
5599	7.0
1326	8.0
5296	9.0
5608	10.0
7124	11.0
353376	12.0
8772	13.0
6416	14.0
5295	15.0
148022	16.0
3929	17.0
3627	18.0
929	19.0
941	20.0
51284	21.0
2353	22.0
8503	23.0
3456	24.0
3592	25.0
5594	26.0
3454	27.0
10454	28.0
3661	29.0
1432	30.0
6348	31.0
841	32.0
3569	33.0
5879	34.0
5291	35.0
208	36.0
5293	37.0
4615	38.0
5609	39.0
5970	40.0
3455	41.0
6373	42.0
6696	43.0
5604	44.0
54106	45.0
5602	46.0
54472	47.0
958	48.0
1147	49.0
3448	50.0
6352	51.0
51135	52.0
23643	53.0
7189	54.0
5290	55.0
4790	56.0
942	57.0
1513	58.0
114609	59.0
9641	60.0
23118	61.0
7187	62.0
10000	63.0
3440	64.0
6300	65.0
5603	66.0
6885	67.0
3442	68.0
4792	69.0
207	70.0
3576	71.0
4283	72.0
3551	73.0
3725	74.0
29110	75.0
23533	76.0
3665	77.0
51311	78.0
7100	79.0
5606	80.0
3553	81.0
7096	82.0
3593	83.0
3445	84.0
8737	85.0
7098	86.0
5605	87.0
5601	88.0
3654	89.0
5600	90.0
6772	91.0
7099	92.0
