Feature	Mean Rank
5595	1.0
5330	2.0
5894	3.0
4659	4.0
814	5.0
5906	6.0
27330	7.0
2890	8.0
5332	9.0
5502	10.0
51806	11.0
2905	12.0
808	13.0
3265	14.0
10411	15.0
6197	16.0
5500	17.0
2904	18.0
2033	19.0
2903	20.0
114	21.0
23236	22.0
5568	23.0
1387	24.0
5578	25.0
3708	26.0
5567	27.0
2915	28.0
816	29.0
5499	30.0
5534	31.0
5331	32.0
11261	33.0
2906	34.0
369	35.0
775	36.0
3709	37.0
2891	38.0
3710	39.0
2776	40.0
673	41.0
5613	42.0
4893	43.0
5594	44.0
5530	45.0
5566	46.0
6195	47.0
63928	48.0
815	49.0
810	50.0
468	51.0
2911	52.0
805	53.0
163688	54.0
2902	55.0
5908	56.0
5604	57.0
5532	58.0
5579	59.0
3845	60.0
5582	61.0
817	62.0
801	63.0
5501	64.0
5605	65.0
818	66.0
5533	67.0
107	68.0
6196	69.0
