Feature	Mean Rank
3055	1.0
5595	2.0
10109	3.0
1399	4.0
5578	5.0
10552	6.0
10059	7.0
1785	8.0
123745	9.0
273	10.0
26052	11.0
3985	12.0
8611	13.0
3635	14.0
5296	15.0
6199	16.0
2934	17.0
5788	18.0
50807	19.0
5335	20.0
5290	21.0
8394	22.0
7454	23.0
3984	24.0
10095	25.0
8853	26.0
255189	27.0
5579	28.0
8395	29.0
5294	30.0
1073	31.0
56848	32.0
4082	33.0
5058	34.0
6198	35.0
5604	36.0
208	37.0
5580	38.0
5879	39.0
81873	40.0
7410	41.0
55616	42.0
85477	43.0
8612	44.0
23396	45.0
8936	46.0
5321	47.0
65108	48.0
5894	49.0
5295	50.0
5594	51.0
8503	52.0
10810	53.0
7408	54.0
8976	55.0
8398	56.0
5338	57.0
2212	58.0
8613	59.0
10094	60.0
8877	61.0
10451	62.0
4651	63.0
10163	64.0
5337	65.0
382	66.0
23533	67.0
9846	68.0
10000	69.0
5336	70.0
4067	71.0
27040	72.0
1794	73.0
2213	74.0
5293	75.0
5880	76.0
998	77.0
5581	78.0
1398	79.0
10093	80.0
5291	81.0
207	82.0
7409	83.0
1759	84.0
6850	85.0
10092	86.0
5582	87.0
2214	88.0
1072	89.0
