Feature	Mean Rank
5298	1.0
9562	2.0
5335	3.0
5330	4.0
7167	5.0
5288	6.0
27124	7.0
3612	8.0
3631	9.0
8821	10.0
5294	11.0
55361	12.0
8871	13.0
55300	14.0
5286	15.0
23396	16.0
8395	17.0
64768	18.0
5297	19.0
8394	20.0
5289	21.0
8396	22.0
23236	23.0
3707	24.0
5728	25.0
200576	26.0
4329	27.0
84812	28.0
5331	29.0
3636	30.0
89869	31.0
3633	32.0
138429	33.0
3613	34.0
253430	35.0
56623	36.0
5291	37.0
3706	38.0
5336	39.0
4952	40.0
5332	41.0
79837	42.0
5333	43.0
3628	44.0
5293	45.0
8867	46.0
113026	47.0
5287	48.0
5290	49.0
51763	50.0
51477	51.0
51196	52.0
55586	53.0
5305	54.0
3705	55.0
10423	56.0
3632	57.0
