Feature	Mean Rank
3134	1.0
940	2.0
355	3.0
3115	4.0
7124	5.0
3553	6.0
3382	7.0
3113	8.0
3458	9.0
4049	10.0
941	11.0
3552	12.0
3111	13.0
3329	14.0
3122	15.0
3109	16.0
5798	17.0
3592	18.0
3133	19.0
5799	20.0
1363	21.0
942	22.0
3593	23.0
3127	24.0
2571	25.0
3135	26.0
3118	27.0
5551	28.0
3108	29.0
3558	30.0
356	31.0
2572	32.0
