Feature	Mean Rank
3459	1.0
8411	2.0
387	3.0
1054	4.0
3687	5.0
596	6.0
572	7.0
1520	8.0
26253	9.0
7097	10.0
5595	11.0
533	12.0
7043	13.0
51561	14.0
3929	15.0
7042	16.0
10312	17.0
1378	18.0
7124	19.0
3113	20.0
3552	21.0
9902	22.0
3458	23.0
10333	24.0
2213	25.0
3586	26.0
56848	27.0
4046	28.0
581	29.0
3111	30.0
54106	31.0
3569	32.0
5599	33.0
836	34.0
3684	35.0
5869	36.0
8915	37.0
11261	38.0
3127	39.0
23365	40.0
8625	41.0
2033	42.0
3717	43.0
3606	44.0
1432	45.0
3448	46.0
537	47.0
1263	48.0
3460	49.0
3456	50.0
4802	51.0
841	52.0
5878	53.0
637	54.0
3916	55.0
1509	56.0
3689	57.0
5532	58.0
843	59.0
6850	60.0
6300	61.0
815	62.0
50617	63.0
3445	64.0
8844	65.0
9114	66.0
1385	67.0
3588	68.0
114609	69.0
22925	70.0
2214	71.0
818	72.0
5289	73.0
10892	74.0
842	75.0
7099	76.0
4615	77.0
3553	78.0
51135	79.0
3592	80.0
5534	81.0
5894	82.0
3716	83.0
4843	84.0
5994	85.0
64581	86.0
808	87.0
8772	88.0
5970	89.0
805	90.0
64170	91.0
816	92.0
30835	93.0
1387	94.0
3122	95.0
5993	96.0
1594	97.0
4261	98.0
3108	99.0
5533	100.0
11151	101.0
3587	102.0
54205	103.0
929	104.0
3654	105.0
8877	106.0
4055	107.0
207	108.0
208	109.0
5868	110.0
817	111.0
4790	112.0
6772	113.0
10000	114.0
23545	115.0
3329	116.0
2207	117.0
51606	118.0
2212	119.0
7189	120.0
3109	121.0
3920	122.0
4801	123.0
3118	124.0
718	125.0
820	126.0
317	127.0
3313	128.0
64127	129.0
4800	130.0
3115	131.0
3440	132.0
5603	133.0
5530	134.0
6714	135.0
8717	136.0
245972	137.0
7879	138.0
163688	139.0
3442	140.0
7132	141.0
3593	142.0
51806	143.0
3656	144.0
5602	145.0
10332	146.0
8767	147.0
801	148.0
527	149.0
810	150.0
7040	151.0
5600	152.0
63928	153.0
1051	154.0
5594	155.0
7421	156.0
535	157.0
5601	158.0
7096	159.0
