Feature	Mean Rank
87	1.0
785	2.0
51176	3.0
5318	4.0
1605	5.0
2010	6.0
29119	7.0
786	8.0
89	9.0
1499	10.0
6546	11.0
88	12.0
3908	13.0
3680	14.0
3695	15.0
81	16.0
1824	17.0
3696	18.0
6445	19.0
3655	20.0
1495	21.0
60	22.0
3672	23.0
3688	24.0
783	25.0
8516	26.0
784	27.0
4000	28.0
1832	29.0
6442	30.0
6443	31.0
3676	32.0
10368	33.0
59285	34.0
3674	35.0
3694	36.0
3690	37.0
6444	38.0
782	39.0
488	40.0
6932	41.0
3685	42.0
1496	43.0
55799	44.0
1829	45.0
779	46.0
59284	47.0
6262	48.0
93589	49.0
3679	50.0
3691	51.0
27092	52.0
9254	53.0
2697	54.0
1000	55.0
83439	56.0
3678	57.0
1674	58.0
775	59.0
59283	60.0
3728	61.0
781	62.0
10369	63.0
3675	64.0
6934	65.0
1756	66.0
778	67.0
3673	68.0
3693	69.0
22801	70.0
27091	71.0
8515	72.0
71	73.0
