Feature	Mean Rank
5595	1.0
369	2.0
3480	3.0
572	4.0
5294	5.0
2259	6.0
5296	7.0
5894	8.0
2247	9.0
2253	10.0
1870	11.0
2251	12.0
4193	13.0
4233	14.0
2248	15.0
26281	16.0
1950	17.0
3082	18.0
9965	19.0
4893	20.0
2255	21.0
2246	22.0
8817	23.0
8823	24.0
1871	25.0
5156	26.0
80310	27.0
5290	28.0
2257	29.0
2250	30.0
8074	31.0
23533	32.0
2252	33.0
2254	34.0
1956	35.0
3265	36.0
1029	37.0
5925	38.0
5728	39.0
2256	40.0
5295	41.0
4286	42.0
10000	43.0
5604	44.0
3845	45.0
5293	46.0
595	47.0
673	48.0
5154	49.0
8503	50.0
999	51.0
27006	52.0
5605	53.0
207	54.0
8822	55.0
56034	56.0
2249	57.0
1869	58.0
208	59.0
5594	60.0
5291	61.0
2260	62.0
5159	63.0
7157	64.0
1021	65.0
5155	66.0
26291	67.0
3479	68.0
1019	69.0
1026	70.0
