Feature	Mean Rank
5563	1.0
5564	2.0
7170	3.0
7273	4.0
2010	5.0
1605	6.0
7171	7.0
785	8.0
6445	9.0
3676	10.0
4633	11.0
3680	12.0
781	13.0
4625	14.0
3655	15.0
3908	16.0
5571	17.0
783	18.0
6546	19.0
784	20.0
3688	21.0
4000	22.0
6444	23.0
6442	24.0
3674	25.0
6262	26.0
7124	27.0
786	28.0
60	29.0
782	30.0
7042	31.0
6443	32.0
1674	33.0
3696	34.0
3569	35.0
4607	36.0
71	37.0
10368	38.0
5562	39.0
8515	40.0
779	41.0
488	42.0
5565	43.0
55799	44.0
3694	45.0
3685	46.0
1636	47.0
7043	48.0
3672	49.0
59285	50.0
59284	51.0
4624	52.0
3679	53.0
8516	54.0
3695	55.0
3673	56.0
3675	57.0
9254	58.0
7134	59.0
27092	60.0
70	61.0
3691	62.0
3479	63.0
93589	64.0
7168	65.0
7169	66.0
7139	67.0
778	68.0
7040	69.0
7137	70.0
51422	71.0
22801	72.0
775	73.0
3690	74.0
4634	75.0
53632	76.0
3678	77.0
27091	78.0
1756	79.0
10369	80.0
59283	81.0
3693	82.0
