Feature	Mean Rank
6556	1.0
1497	2.0
79158	3.0
4864	4.0
1520	5.0
1777	6.0
10312	7.0
8943	8.0
411	9.0
1211	10.0
8905	11.0
54	12.0
4669	13.0
51172	14.0
1203	15.0
130340	16.0
533	17.0
55353	18.0
1200	19.0
2990	20.0
2717	21.0
6609	22.0
4126	23.0
768239	24.0
1512	25.0
1212	26.0
4668	27.0
4891	28.0
20	29.0
1515	30.0
3073	31.0
23457	32.0
2720	33.0
5476	34.0
2517	35.0
410	36.0
5660	37.0
10577	38.0
4074	39.0
1511	40.0
2581	41.0
3482	42.0
138050	43.0
1514	44.0
10947	45.0
9583	46.0
162	47.0
285362	48.0
5538	49.0
7805	50.0
2548	51.0
1176	52.0
10717	53.0
175	54.0
6272	55.0
6448	56.0
2588	57.0
3373	58.0
57192	59.0
8907	60.0
3074	61.0
2629	62.0
1513	63.0
1510	64.0
1201	65.0
84572	66.0
535	67.0
23545	68.0
537	69.0
9476	70.0
950	71.0
3916	72.0
3988	73.0
968	74.0
527	75.0
1522	76.0
3425	77.0
967	78.0
1075	79.0
8218	80.0
26985	81.0
23659	82.0
2799	83.0
9741	84.0
1509	85.0
245972	86.0
8120	87.0
8763	88.0
427	89.0
4125	90.0
8722	91.0
3920	92.0
51606	93.0
8546	94.0
3423	95.0
9114	96.0
11154	97.0
23163	98.0
1519	99.0
5641	100.0
50617	101.0
23062	102.0
10053	103.0
1174	104.0
9374	105.0
164	106.0
2760	107.0
23431	108.0
1508	109.0
256471	110.0
53	111.0
1213	112.0
26088	113.0
27074	114.0
22901	115.0
1521	116.0
10239	117.0
26503	118.0
4758	119.0
9179	120.0
