Feature	Mean Rank
1327	1.0
7388	2.0
322	3.0
1350	4.0
4700	5.0
5330	6.0
4697	7.0
514	8.0
4724	9.0
5595	10.0
4035	11.0
2905	12.0
4729	13.0
7381	14.0
4708	15.0
170712	16.0
516	17.0
25825	18.0
7384	19.0
6622	20.0
487	21.0
54539	22.0
6391	23.0
4712	24.0
6390	25.0
29796	26.0
489	27.0
2904	28.0
4711	29.0
51079	30.0
56901	31.0
522	32.0
4696	33.0
126328	34.0
518	35.0
7386	36.0
6389	37.0
4716	38.0
836	39.0
4709	40.0
572	41.0
84701	42.0
22926	43.0
8772	44.0
11261	45.0
125965	46.0
4695	47.0
1345	48.0
2903	49.0
1337	50.0
102	51.0
6868	52.0
63928	53.0
4698	54.0
54205	55.0
4842	56.0
2902	57.0
27089	58.0
4718	59.0
4715	60.0
539	61.0
1020	62.0
7124	63.0
5532	64.0
1537	65.0
5530	66.0
23236	67.0
2776	68.0
824	69.0
4723	70.0
7132	71.0
513	72.0
1340	73.0
1329	74.0
8851	75.0
4717	76.0
4731	77.0
1346	78.0
4728	79.0
2906	80.0
4720	81.0
506	82.0
5663	83.0
4726	84.0
4702	85.0
317	86.0
779	87.0
6263	88.0
374291	89.0
1351	90.0
163688	91.0
488	92.0
2081	93.0
355	94.0
4707	95.0
637	96.0
823	97.0
4725	98.0
3028	99.0
5594	100.0
4694	101.0
3709	102.0
5332	103.0
1349	104.0
840	105.0
517	106.0
4023	107.0
4704	108.0
509	109.0
4706	110.0
3553	111.0
515	112.0
55851	113.0
841	114.0
7385	115.0
4137	116.0
2597	117.0
351	118.0
2932	119.0
778	120.0
3708	121.0
23385	122.0
3416	123.0
5664	124.0
4722	125.0
9451	126.0
810	127.0
5331	128.0
1339	129.0
4713	130.0
23621	131.0
5533	132.0
805	133.0
6392	134.0
842	135.0
4701	136.0
10476	137.0
4710	138.0
808	139.0
3710	140.0
775	141.0
801	142.0
5534	143.0
9167	144.0
348	145.0
8883	146.0
1347	147.0
4311	148.0
498	149.0
9377	150.0
4714	151.0
51806	152.0
51107	153.0
55967	154.0
4705	155.0
4719	156.0
10975	157.0
