# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2787	1.0
2535	2.0
2791	3.0
2782	4.0
51764	5.0
3549	6.0
2793	7.0
7855	8.0
7432	9.0
10266	10.0
9340	11.0
51384	12.0
94235	13.0
7479	14.0
7473	15.0
7480	16.0
7434	17.0
59345	18.0
2692	19.0
7474	20.0
7481	21.0
8324	22.0
50846	23.0
11211	24.0
54331	25.0
6608	26.0
10268	27.0
116	28.0
7484	29.0
10681	30.0
7482	31.0
113091	32.0
8326	33.0
2784	34.0
7433	35.0
7483	36.0
7475	37.0
55970	38.0
2691	39.0
1392	40.0
7471	41.0
2786	42.0
80326	43.0
6343	44.0
5746	45.0
3375	46.0
2792	47.0
5741	48.0
2696	49.0
8323	50.0
5727	51.0
6344	52.0
2641	53.0
7472	54.0
8643	55.0
133	56.0
79924	57.0
2785	58.0
117	59.0
8325	60.0
5745	61.0
2783	62.0
8322	63.0
89780	64.0
1395	65.0
6469	66.0
2695	67.0
796	68.0
2740	69.0
54361	70.0
799	71.0
1394	72.0
7478	73.0
10203	74.0
8321	75.0
797	76.0
2778	77.0
7976	78.0
7476	79.0
7477	80.0
10267	81.0
