# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
27127	5.4
5568	5.7
108	6.55
245711	6.65
5518	9.1
6196	10.15
5604	13.8
983	14.05
8243	14.7
10734	14.95
1017	15.05
898	16.25
114	16.9
10459	17.85
996	18.85
5527	19.35
112	19.6
5499	19.65
817	19.7
5567	21.55
51433	22.45
151648	23.25
5525	24.35
196883	26.6
29882	26.8
5347	30.2
387778	30.25
5530	30.4
89869	30.55
5594	30.8
26271	32.8
3708	33.7
163688	34.25
9978	34.85
5519	35.3
5241	35.9
11261	38.85
8881	39.65
991	39.7
4342	41.8
818	42.2
5566	42.65
64682	42.75
5535	44.65
5500	45.1
63928	50.5
10393	50.7
51529	50.85
9748	52.1
10744	52.4
7532	53.4
6197	53.45
8697	53.9
7529	54.05
4085	58.2
3480	58.5
6500	59.25
286151	60.4
9985	60.4
5532	60.65
699	61.45
9126	64.5
367	65.25
9133	65.75
995	66.65
6790	67.9
9134	67.95
805	68.55
51806	69.5
3630	69.6
816	70.45
111	70.45
9700	70.6
3710	71.75
5529	77.55
6300	77.8
7531	77.85
7534	78.25
891	78.5
8454	78.85
6195	78.85
5595	80.2
5516	82.0
23291	83.0
7533	83.65
10971	84.25
64506	84.85
9088	84.9
5528	84.95
3479	85.65
27330	87.9
3709	88.05
5526	89.55
5515	90.65
810	91.35
5613	91.75
9232	92.45
107	93.15
5534	94.0
5501	94.4
815	94.9
51434	95.6
29945	95.65
113	95.9
115	96.35
8945	96.4
801	99.55
109	99.85
246184	100.45
5533	100.7
808	106.35
25847	107.25
