# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
2247	2.9
10912	6.7
3551	7.85
5568	9.3
2122	9.6
5922	11.25
777	13.4
5801	13.75
59285	14.45
8074	15.35
11184	16.05
1844	16.25
2248	16.9
4616	17.85
5605	18.95
23162	20.7
5155	21.35
5154	22.05
7124	25.9
2253	26.0
5602	26.8
27092	27.15
4803	29.15
8517	31.25
10369	34.3
93589	35.55
8823	37.4
5567	37.6
776	38.65
5320	39.9
10125	40.55
7046	40.8
409	41.85
1616	42.45
1432	44.7
7042	45.9
1326	46.35
4215	46.45
5604	46.6
1399	46.65
63928	47.55
56940	47.95
2250	50.2
27091	51.65
5923	53.55
774	54.35
4776	55.25
2872	55.3
6196	56.8
50487	57.25
6237	57.3
5607	59.65
59284	59.9
5606	61.5
11221	61.85
8913	63.75
7850	65.7
6654	65.7
9261	69.65
8911	70.05
23118	70.1
2246	70.3
1846	70.9
5906	72.05
784	73.2
11261	74.25
9965	74.3
3725	74.35
123745	74.6
5601	74.6
3310	75.25
778	75.9
5530	76.5
1950	76.5
1849	76.7
115727	78.0
8912	78.0
5566	78.1
1649	80.5
27006	80.5
468	82.35
1647	83.6
7189	85.0
783	85.55
779	86.95
55799	88.1
5970	89.6
5578	89.75
9344	90.15
7132	93.0
4909	94.2
355	95.95
2255	97.6
9254	97.65
2261	97.8
2002	99.5
5880	100.15
4790	100.25
4296	100.25
51701	101.1
7186	102.35
786	102.75
5921	106.05
3727	106.85
59283	107.1
1852	107.55
1843	107.75
3312	109.05
8398	112.0
2258	112.65
785	115.45
5494	116.4
5058	116.8
10454	117.45
2260	119.45
5062	120.25
3552	120.5
4893	121.1
5532	123.25
5319	124.1
9479	124.15
6789	126.55
2768	128.4
5594	129.75
6197	131.3
6722	131.45
775	132.3
2316	132.35
80824	132.7
26279	134.4
22808	134.4
5535	134.5
10746	134.7
4609	134.85
8569	135.1
5322	135.2
5879	136.2
3306	138.95
11072	139.55
8681	142.55
5536	149.15
81579	150.5
8817	150.55
4915	152.35
1398	152.4
1956	154.55
3845	155.3
3303	155.35
2263	155.4
5603	156.55
5582	157.85
64600	158.45
84867	159.1
7157	160.2
5159	160.65
26281	161.0
4137	161.15
5971	161.25
9064	163.4
22800	164.4
929	164.8
2353	166.6
51295	167.05
10368	167.5
3925	168.95
5321	170.1
7043	170.65
3315	171.0
5599	171.4
2249	172.75
5924	172.85
391013	173.95
6300	174.6
55970	176.55
5579	177.9
3265	178.6
7786	179.8
6788	181.05
9175	181.1
84647	181.25
7040	181.6
782	181.6
2254	181.75
4216	182.45
2318	182.65
4217	183.1
23542	183.75
8550	184.85
7048	184.95
6195	185.6
208	186.35
5608	187.75
4914	188.45
1386	189.25
5156	190.6
5778	191.3
9252	191.35
51347	191.55
2252	192.05
2251	195.3
6885	196.2
408	198.45
4342	201.05
3553	201.15
3554	201.15
1845	201.95
30814	202.65
4763	202.85
9448	202.85
5600	203.55
8986	205.8
2317	206.2
4791	206.45
5881	206.75
3304	209.0
781	209.05
5894	211.75
5595	212.95
2264	213.5
5613	213.9
356	215.0
27330	215.2
8649	215.8
8491	218.55
998	219.5
2005	219.65
7867	219.85
3164	221.5
1847	221.65
8822	221.65
3305	222.2
4214	223.05
4908	223.25
26291	224.5
2259	224.8
627	225.05
10235	225.55
6655	225.55
5908	225.75
4149	226.1
5871	226.35
2885	227.3
4208	228.95
207	229.0
1147	229.15
1848	229.25
836	230.2
2256	230.6
994	230.75
673	231.4
6416	231.5
25780	231.65
773	231.65
5534	232.35
8399	233.0
5609	233.5
9020	233.9
4773	234.5
5598	234.75
10000	235.2
2257	235.75
1850	237.6
51776	238.4
5495	242.6
57551	245.55
5533	247.75
