# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
8517	1.0
1436	2.0
1288	3.0
2335	4.0
675	5.0
387	6.0
4824	7.0
6932	8.0
2535	9.0
8323	10.0
2735	11.0
3480	12.0
356	13.0
4292	14.0
7849	15.0
1487	16.0
5747	17.0
7473	18.0
3716	19.0
51176	20.0
22798	21.0
3913	22.0
8817	23.0
367	24.0
7484	25.0
6921	26.0
4089	27.0
2253	28.0
3908	29.0
2247	30.0
4233	31.0
1612	32.0
2353	33.0
23624	34.0
25	35.0
1857	36.0
1495	37.0
5888	38.0
10928	39.0
27148	40.0
6776	41.0
1950	42.0
3674	43.0
7479	44.0
8772	45.0
8324	46.0
862	47.0
572	48.0
2254	49.0
5336	50.0
867	51.0
1869	52.0
836	53.0
9618	54.0
2271	55.0
4843	56.0
5979	57.0
3569	58.0
5599	59.0
5578	60.0
2308	61.0
8326	62.0
5728	63.0
369	64.0
7042	65.0
898	66.0
3914	67.0
7475	68.0
1029	69.0
6502	70.0
284217	71.0
5914	72.0
7170	73.0
5467	74.0
3082	75.0
5595	76.0
2064	77.0
595	78.0
2250	79.0
2956	80.0
7481	81.0
64399	82.0
9965	83.0
5727	84.0
2251	85.0
4312	86.0
8030	87.0
1956	88.0
999	89.0
8321	90.0
7043	91.0
5899	92.0
112398	93.0
4318	94.0
637	95.0
9063	96.0
9134	97.0
3479	98.0
6789	99.0
26281	100.0
54361	101.0
4914	102.0
3320	103.0
3918	104.0
10401	105.0
7704	106.0
1021	107.0
1499	108.0
3576	109.0
5880	110.0
6469	111.0
1284	112.0
5296	113.0
1870	114.0
5156	115.0
5900	116.0
2246	117.0
861	118.0
2255	119.0
9915	120.0
83593	121.0
3845	122.0
1441	123.0
2263	124.0
1019	125.0
27006	126.0
4893	127.0
7422	128.0
998	129.0
89780	130.0
8453	131.0
4193	132.0
7477	133.0
8322	134.0
7186	135.0
6772	136.0
6655	137.0
2257	138.0
207	139.0
208	140.0
5594	141.0
2323	142.0
10319	143.0
329	144.0
7187	145.0
1286	146.0
1496	147.0
7855	148.0
5293	149.0
83439	150.0
1050	151.0
1030	152.0
5881	153.0
26060	154.0
6608	155.0
2034	156.0
51588	157.0
355	158.0
596	159.0
8643	160.0
330	161.0
5579	162.0
7472	163.0
6257	164.0
5290	165.0
51384	166.0
2256	167.0
5294	168.0
7424	169.0
2249	170.0
1399	171.0
613	172.0
2033	173.0
8325	174.0
3688	175.0
3065	176.0
1855	177.0
80326	178.0
7423	179.0
2736	180.0
842	181.0
2248	182.0
8503	183.0
354	184.0
2113	185.0
7157	186.0
7478	187.0
6923	188.0
5582	189.0
3066	190.0
6777	191.0
7188	192.0
5155	193.0
2277	194.0
4087	195.0
5915	196.0
4149	197.0
5894	198.0
3815	199.0
650	200.0
7482	201.0
4609	202.0
54583	203.0
2322	204.0
3326	205.0
1856	206.0
11211	207.0
7474	208.0
5898	209.0
26291	210.0
5154	211.0
3909	212.0
1147	213.0
6256	214.0
2932	215.0
4437	216.0
2885	217.0
6654	218.0
8031	219.0
3910	220.0
581	221.0
5228	222.0
841	223.0
3685	224.0
331	225.0
1163	226.0
8313	227.0
5605	228.0
5159	229.0
652	230.0
51684	231.0
10297	232.0
3091	233.0
3728	234.0
7048	235.0
1613	236.0
2737	237.0
4436	238.0
1871	239.0
5371	240.0
10000	241.0
7480	242.0
2122	243.0
2475	244.0
23533	245.0
332	246.0
7428	247.0
3675	248.0
673	249.0
4792	250.0
112399	251.0
324	252.0
5295	253.0
6688	254.0
5743	255.0
1287	256.0
1282	257.0
1398	258.0
5879	259.0
23604	260.0
8823	261.0
81029	262.0
7189	263.0
11186	264.0
5337	265.0
5970	266.0
3655	267.0
1026	268.0
7483	269.0
1027	270.0
868	271.0
7471	272.0
2259	273.0
598	274.0
6934	275.0
3673	276.0
8074	277.0
1017	278.0
5602	279.0
1488	280.0
7046	281.0
5468	282.0
3265	283.0
5925	284.0
8312	285.0
8900	286.0
6513	287.0
1630	288.0
9978	289.0
5601	290.0
4313	291.0
7184	292.0
7476	293.0
54205	294.0
4790	295.0
405	296.0
7040	297.0
3911	298.0
2252	299.0
1387	300.0
29119	301.0
7039	302.0
4286	303.0
4791	304.0
4254	305.0
7185	306.0
2261	307.0
5335	308.0
3551	309.0
8554	310.0
8822	311.0
10342	312.0
2260	313.0
5291	314.0
2950	315.0
4088	316.0
7175	317.0
5604	318.0
3725	319.0
7976	320.0
6774	321.0
