# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
64398	1.0
5584	2.0
50855	3.0
1005	4.0
92359	5.0
137075	6.0
1499	7.0
1008	8.0
49861	9.0
84612	10.0
23562	11.0
1012	12.0
1001	13.0
10686	14.0
64403	15.0
9075	16.0
1366	17.0
26285	18.0
81607	19.0
56288	20.0
1000	21.0
4301	22.0
149461	23.0
1495	24.0
1009	25.0
84552	26.0
5010	27.0
1006	28.0
24146	29.0
1364	30.0
253559	31.0
53842	32.0
23705	33.0
51208	34.0
57863	35.0
3728	36.0
10207	37.0
9080	38.0
1002	39.0
1016	40.0
999	41.0
9071	42.0
9073	43.0
1010	44.0
1013	45.0
1003	46.0
9076	47.0
25945	48.0
1500	49.0
5819	50.0
1365	51.0
5818	52.0
1007	53.0
5817	54.0
7122	55.0
9069	56.0
50848	57.0
1004	58.0
