Feature	Mean Rank
4209	1.0
5595	2.0
7867	3.0
1616	4.0
9261	5.0
9252	6.0
2002	7.0
8569	8.0
5599	9.0
4609	10.0
4214	11.0
4216	12.0
6198	13.0
5894	14.0
5608	15.0
6199	16.0
5062	17.0
7043	18.0
6416	19.0
6667	20.0
369	21.0
7042	22.0
1432	23.0
5603	24.0
5596	25.0
5871	26.0
8717	27.0
5594	28.0
11183	29.0
4296	30.0
4207	31.0
1050	32.0
2353	33.0
4205	34.0
4149	35.0
6300	36.0
5597	37.0
8550	38.0
5970	39.0
4294	40.0
11184	41.0
1326	42.0
4215	43.0
5598	44.0
5609	45.0
1385	46.0
7786	47.0
7186	48.0
9064	49.0
4792	50.0
6197	51.0
3551	52.0
5600	53.0
3265	54.0
5607	55.0
5602	56.0
6196	57.0
5879	58.0
5604	59.0
6885	60.0
4208	61.0
7046	62.0
4293	63.0
5606	64.0
4790	65.0
1147	66.0
9693	67.0
4217	68.0
6464	69.0
9175	70.0
9448	71.0
2885	72.0
8986	73.0
3725	74.0
6772	75.0
7040	76.0
5605	77.0
6195	78.0
8491	79.0
5058	80.0
8737	81.0
1386	82.0
9020	83.0
2872	84.0
673	85.0
5601	86.0
10746	87.0
