Feature	Mean Rank
1452	1.0
814	2.0
5595	3.0
5894	4.0
5599	5.0
5294	6.0
2247	7.0
1839	8.0
5568	9.0
5575	10.0
121916	11.0
8536	12.0
5295	13.0
5290	14.0
811	15.0
5573	16.0
2626	17.0
183	18.0
3976	19.0
4620	20.0
1432	21.0
801	22.0
4773	23.0
207	24.0
5577	25.0
5533	26.0
64100	27.0
4878	28.0
5567	29.0
4772	30.0
5530	31.0
1489	32.0
9421	33.0
1482	34.0
9464	35.0
4776	36.0
1906	37.0
58	38.0
808	39.0
1387	40.0
3265	41.0
2147	42.0
2280	43.0
5604	44.0
5594	45.0
3479	46.0
5532	47.0
4775	48.0
6198	49.0
2932	50.0
57172	51.0
805	52.0
5576	53.0
4208	54.0
