# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
1327	1.0
7388	2.0
54539	3.0
506	4.0
4700	5.0
6389	6.0
7384	7.0
29796	8.0
4711	9.0
7386	10.0
7381	11.0
7417	12.0
4712	13.0
4708	14.0
27429	15.0
516	16.0
1537	17.0
4724	18.0
6391	19.0
4729	20.0
4720	21.0
51465	22.0
522	23.0
170712	24.0
7054	25.0
514	26.0
4697	27.0
9627	28.0
4698	29.0
4717	30.0
6622	31.0
51079	32.0
4707	33.0
518	34.0
4725	35.0
84701	36.0
6390	37.0
4718	38.0
9246	39.0
4726	40.0
7314	41.0
1337	42.0
118424	43.0
836	44.0
2861	45.0
291	46.0
4719	47.0
4709	48.0
4704	49.0
7326	50.0
513	51.0
83447	52.0
4728	53.0
125965	54.0
27089	55.0
517	56.0
54205	57.0
1329	58.0
292	59.0
4696	60.0
4716	61.0
498	62.0
120892	63.0
1346	64.0
6570	65.0
7345	66.0
4702	67.0
55967	68.0
4701	69.0
126328	70.0
65018	71.0
842	72.0
1339	73.0
9377	74.0
7419	75.0
6571	76.0
1350	77.0
1345	78.0
6392	79.0
7385	80.0
4723	81.0
7317	82.0
4731	83.0
10476	84.0
5413	85.0
4694	86.0
4722	87.0
7327	88.0
7416	89.0
4695	90.0
4706	91.0
1347	92.0
374291	93.0
7332	94.0
4715	95.0
317	96.0
1351	97.0
11315	98.0
10975	99.0
6531	100.0
1349	101.0
9167	102.0
4705	103.0
7318	104.0
1340	105.0
4714	106.0
4713	107.0
515	108.0
56901	109.0
509	110.0
539	111.0
4710	112.0
