@relation data

@attribute id string
@attribute 10488 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11211 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 148327 numeric
@attribute 1499 numeric
@attribute 163688 numeric
@attribute 1638 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 1906 numeric
@attribute 1910 numeric
@attribute 196883 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 2535 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3815 numeric
@attribute 3845 numeric
@attribute 4157 numeric
@attribute 4254 numeric
@attribute 4286 numeric
@attribute 434 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54361 numeric
@attribute 5443 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 64764 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7299 numeric
@attribute 7306 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 801 numeric
@attribute 80326 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 81029 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 83439 numeric
@attribute 84699 numeric
@attribute 89780 numeric
@attribute 90993 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.490735075,8.2081635635,7.149597572,12.63069834,6.614529956,10.327292123,6.106961344,7.377212971,5.645450388,8.748277668,10.707890538,9.174412855,6.869350546,6.94578590514,5.118745153,5.379041481,6.255785137,9.243210363,9.401989375,11.64198185,7.2130622655,10.97207892,9.886672502,6.8772890085,8.156868221,7.1915641815,11.95442182,8.056110832,5.32399731333,9.668318219,8.533866741,10.00381342,7.4423513115,10.826347985,6.8286116825,7.383922678,6.88517282,6.77978384933,7.518340636,8.74899041,7.5908954075,6.0174776375,9.095911979,7.476788978,5.876585242,6.9141724395,6.536989745,6.17142705,6.36946717,5.4829326402,5.48205062,8.688181342,6.21136540967,5.313256056,8.27215776867,11.634256725,10.49127719,11.44994835,8.2742311235,10.11570732,12.47296881,5.303029586,9.499816557,4.835685705,4.651938437,5.105815554,6.801873633,7.070982613,6.978971021,6.035630095,5.461406798,5.96163024,5.1257211795,4.195262102,5.568040657,8.050720878,6.293385,6.21830228,5.361953639,7.552824933,8.286605263,13.11037161,6.221109164,13.59313376,12.33572539,7.680836167,6.958304858,4.967873236,6.3931703428,6.71763387475,8.533227316,8.4127934705,12.92825655,6.628121512,9.781251189,8.129954133,7.522230622,9.014572276,4.993687096,5.019047182,5.599623716,Control
GSM427159,6.524350224,6.3425008425,6.461320332,13.03258307,5.841225451,10.2384186075,6.301135476,7.013074525,5.65593226,8.080472632,11.4528809893,9.719195242,7.470742495,6.96887473943,5.98658799,5.549369797,6.33859375367,9.534955073,9.575728848,10.55781096,6.2093410795,10.9073904,10.41990782,6.8906417385,9.139008401,6.0573658185,11.95691889,8.621833133,5.80333317067,8.930930318,8.84345400733,10.79867858,7.8897640555,12.309986695,6.4300637355,8.443027573,6.55129256467,6.23895994067,6.322474074,8.474680533,7.9480842695,6.386601371,6.451092084,7.453231788,6.036839159,7.100683958,6.708673956,6.1866653115,6.0929297895,5.5428379012,5.804719114,9.433471275,6.479820979,5.115003321,7.85669691467,11.27623323,9.559434991,11.52169626,8.137035193,10.34726733,12.30206775,5.5473183655,10.1669919,4.398221634,5.171138007,5.044843524,6.015254046,7.58331058,8.003125914,6.017928169,5.488009811,6.5420415765,5.3490236965,4.107208013,5.853378958,6.954781196,6.3775425145,5.703911357,4.998208198,6.443942775,10.23351816,12.75620088,5.899424146,13.5121695,12.47764072,7.335080175,6.24364539,5.03365563,6.9553527598,6.8818081325,8.715636586,7.970974812,11.95883643,6.469157955,9.9445751115,8.674016666,7.524935635,9.552203712,5.219566658,5.629656239,5.478414715,BRCA
GSM427160,6.786534696,7.5711783515,6.767195028,12.19349773,6.323194968,9.769915947,6.174432011,7.338293201,6.0290173,8.026856932,10.8440250817,9.441990946,8.672903619,7.126093946,5.757030749,5.84800395,6.47447631133,9.673698244,9.888302279,11.980959,6.11099970075,9.496554786,9.740911174,6.771545835,8.941760064,5.457103785,11.84327345,8.38961104,5.697396068,9.213384421,9.29076107,10.42204403,7.856102429,12.63635133,6.720661627,8.193600666,6.29027548567,5.66192300333,6.488286537,8.690112479,8.5167067915,6.2636479175,8.606850376,7.462177348,5.98687237,6.8982166245,6.94477391,5.8836651175,5.9034588485,5.4641368762,5.527329405,8.48506563,5.889051372,5.434470814,8.11094053067,11.198356615,9.65317699,11.72288448,9.1235010805,10.45388564,12.38767549,5.2594447425,9.596027176,4.806596392,5.028581582,5.430127385,6.16058305,7.909009687,8.217486565,5.375570566,5.228252321,6.2859438955,5.597986393,4.596993252,5.14017664,5.371568663,5.94640926,5.403788568,5.832137623,5.784511344,9.746254447,12.13760287,6.289378595,13.47944813,12.54827894,10.35235277,7.481342095,5.935819934,8.109608713,6.405921396,8.2596790005,8.9020220415,10.66919979,6.461893267,10.3791014185,9.326666054,7.582708643,9.290572499,4.571466258,5.098043929,5.011016147,BRCA
GSM427162,6.976424143,7.0913602235,6.763813641,12.23565236,6.331145921,10.3820872935,6.848156962,7.478529234,5.876032641,8.120096744,11.337274206,9.0089772035,8.826152109,6.25068708814,6.492979261,5.038931331,5.97755783033,9.844427681,8.627005886,12.15837941,6.189703719,10.39270411,9.510601559,7.226006717,8.857282118,5.725019338,11.56304622,8.480952861,5.12699757367,7.435526765,8.629147321,11.11828268,8.398114105,11.75533744,6.243898751,8.586878364,5.60520712767,5.15529064333,6.221350881,8.847629866,8.468887702,6.557150138,9.664661106,7.601141445,6.1476177,7.2768077175,9.607256848,5.826429837,6.323322532,5.1156792046,5.655216748,9.211511834,6.312672729,5.36790503,7.98209816267,11.274247985,9.580847928,11.42772678,9.2078924525,10.09500831,11.98277091,5.361841212,10.09834176,5.423251451,4.989038216,4.65909244,6.340211188,8.31872483,6.034364988,6.848156962,4.97385375,6.3290375325,5.2926478335,5.357737827,5.931571523,6.583162235,6.525127691,5.884360575,5.259471408,5.994246645,9.135068667,12.20536419,6.480229268,13.35270561,12.76004735,9.938977155,7.099714536,5.198898037,8.725184586,6.1456479,7.7082282335,8.301028863,11.24400418,5.651059765,10.4243668365,9.130687109,8.287101846,9.512108899,5.249456007,4.932877618,5.307438771,Control
GSM427163,6.189286535,7.084991265,6.854560258,12.7347446,5.680472929,9.671974648,5.971837379,7.297193996,5.824138541,8.28785217,11.0490871027,9.6688997565,8.057424717,7.18244667671,4.93618003,5.423923718,6.38015555967,9.333972157,8.875635041,11.79269688,6.64626420825,9.358629843,10.27748534,6.848015995,8.899010276,6.8901006515,12.12850358,7.944479462,5.43099958733,9.924501194,9.35589447533,10.40311354,7.697637374,12.646626615,6.8833304115,7.372366939,6.667922269,6.26453381967,5.291135005,8.770532686,6.8894093365,6.141871814,6.345898074,6.773076963,5.887775801,6.6548276045,6.628559001,6.1219312495,6.52394041,5.466218321,6.407145055,8.977409535,7.50900425433,5.333791561,7.82991936767,11.21839075,9.966174165,11.8471671,8.5157239865,10.22872886,12.49559531,5.7593689035,10.14243933,5.092134744,5.029244428,5.580832327,6.29655434,7.647208586,7.516174992,5.939585825,5.108327117,6.528179593,5.31991114,5.218210843,5.305251227,6.019930513,6.3892088105,5.65593226,4.665926218,6.805650779,9.68543261,12.34682957,6.502915818,13.37889296,12.45248586,7.089109133,6.7795235205,5.062220221,6.9100805066,7.045711086,8.3252183155,8.160096299,11.24903656,7.072805548,10.218524836,9.079885486,7.458244852,9.488543691,5.119575355,5.305251227,5.831124321,BRCA
GSM427164,6.499332184,6.50402659,6.543500233,12.65857307,6.872247394,9.753034207,6.004058206,7.806535324,6.352798794,8.529822044,10.8002004453,9.509274839,7.892240927,7.271366378,5.660645761,5.617292053,7.01539003567,9.168196442,9.799419701,9.452983057,6.481902885,10.16002932,9.934575887,6.727722821,8.597597398,6.5536864175,11.63993091,8.556449653,5.06825095367,10.54993411,9.078168623,9.953578497,7.3388634815,12.920986245,7.019536675,8.487137729,7.81089306333,6.52594554267,5.641409649,9.445243095,8.097828749,5.981941758,5.930448326,7.658927519,5.94872421,6.9752829565,6.314610999,5.74631893,5.9174340255,5.6759717936,5.625863148,8.467749328,6.98490046733,4.940884687,8.18650002,11.07534033,10.23164154,11.5852209,8.0343196725,10.624983,12.42106423,5.46848766233,8.429543916,5.118745153,5.202134845,5.331285345,6.649547651,7.076257446,7.323192435,6.202961886,5.316879984,6.7096565605,5.522063219,4.985513237,4.851513263,7.179961635,6.322112195,6.147821182,4.963718308,6.2694125,9.687454914,13.11510467,6.149651232,13.71343219,12.66384721,5.996451597,6.7122212035,5.093825554,6.3166102882,7.03324440275,8.4054699995,8.8413044935,11.81385744,7.764773957,10.2149243505,8.003378941,8.27508986,8.234483507,4.44414752,5.925887445,5.294814856,BRCA
GSM427165,6.998198677,6.201503818,6.456482249,13.34505663,5.057462456,9.1297731835,5.328236218,7.967285529,5.779661087,8.167494826,11.1354255073,9.006275549,7.151831235,6.587592285,5.548136995,5.938762876,5.675294266,9.649157865,8.541049291,12.5093322,6.618324161,9.341019005,10.17277787,7.4861886795,10.67558245,5.366277458,11.48011881,8.162543804,5.72716198833,7.39744174,8.46320594233,12.02630394,7.9742866725,11.130403795,6.6232326,8.952028549,6.20872212967,5.49151255567,7.536346549,9.358008891,8.8341510175,6.181744451,9.276724119,6.111350232,5.48205062,6.945356743,10.10422562,5.964404679,6.330484187,5.5322651396,6.430289978,9.024558716,6.81582852467,5.832707292,8.451561107,11.151396135,8.977681421,11.16076662,8.079817226,9.961088297,12.43390104,5.8858777265,11.59635064,5.139972076,5.219373048,5.246418775,8.60580462,8.658881899,5.887288406,6.268944869,5.560264997,6.005130752,5.255997126,5.388199225,5.614644516,6.156291057,7.6792712795,5.507803557,5.297201735,5.910919251,9.356848698,12.34260121,6.460337629,13.29267684,12.61750082,10.40794251,7.350022204,5.754494213,9.356122659,6.55286557675,7.7168387545,7.9387998355,9.729417293,6.085982922,10.7153715,9.196074082,7.542028015,9.001071145,5.209854193,5.544509535,5.832707292,BRCA
GSM427166,6.418279038,7.6188571805,7.109938036,12.39966386,6.091811548,9.643814388,6.001358226,7.667823176,5.862458365,8.80888466,10.258386433,8.7304792815,7.757025122,7.12159637657,5.655646098,5.078322959,6.27415792233,9.307952776,9.42208113,11.17261832,6.94778246125,9.812386363,9.744439113,6.719520862,8.944537203,6.2928801065,11.95442182,8.2669635,5.32302536333,9.665460782,8.875123686,9.584981814,7.7095138065,11.77757979,7.0670465565,7.831435711,6.99881217567,6.58788563667,7.066442082,8.993477034,8.155621054,5.639734946,9.164543144,6.898937271,6.202570157,6.5861642735,8.009312352,5.404807758,5.9718598575,5.3094441946,5.233822166,8.419813926,6.87117032933,5.495064524,8.171538624,11.40345044,10.00443156,11.28922369,8.116304847,10.12277013,11.94573106,5.48916194417,9.218358063,5.013474821,5.887897624,4.835559392,7.44476877,7.059834177,7.743893804,5.682019293,6.007201809,5.6952999385,5.5709618885,5.154424477,6.028906829,7.075909955,6.0879494895,5.920180882,4.636656248,5.78751817,8.882827291,12.57155186,5.917199751,13.44200721,12.74796537,9.572823899,6.8666681815,5.619127766,7.580338669,6.064234489,8.729778512,9.4795098715,11.56819616,6.861958852,10.168160634,8.942852506,7.021149678,8.191603516,5.520745364,5.431465218,5.120093989,Control
GSM427167,7.109990256,8.092918242,6.816347305,12.05932765,6.099511534,9.557649091,6.167925508,7.357466507,5.813403636,8.17986074,10.6759547673,9.1075112315,9.07478446,7.27824373014,5.375570566,4.689877288,6.39219749433,9.0839188,9.166176345,12.02968073,6.37554938625,9.898586698,9.125801619,6.995146243,8.612961657,6.2675959045,11.46383867,8.546914832,5.793978829,9.303998235,9.29028807333,9.460251675,7.94496816,12.9101455,6.5497902615,7.522112898,6.48243364867,6.26089478967,5.926124729,8.769533015,7.9414165605,6.289543783,9.148261195,7.321975714,5.352274105,7.024481502,8.103682692,6.2184456665,6.3825279205,5.291675395,5.844493149,8.419971893,6.13414385767,5.606746643,7.91861634733,10.99057863,9.452231522,11.82274022,9.095386554,9.9831294,12.16730219,5.40220329333,9.080831598,5.54798282,5.028581582,5.524354632,6.476183696,7.258003273,7.196481948,6.479825221,4.778749175,5.4468612975,5.548760095,5.250403832,5.508596024,5.998653184,6.2086577505,5.735529792,5.338434442,6.388711011,8.876978171,12.3148028,6.150616157,13.70458133,12.4865699,8.367000914,7.1606421125,5.662925563,7.4789113804,6.4879534175,8.057131251,9.2720875485,10.63456176,7.375346026,10.3979483055,8.239957816,8.065471505,9.202332696,5.048553625,5.706952669,5.430796457,BRCA
GSM427169,6.732544377,7.599297253,7.016310012,11.61491238,6.072647808,10.0619138165,6.002821343,7.247645413,5.659004925,8.633940747,11.1110274023,9.532397347,8.72987657,6.66799436186,5.442621133,6.744904877,5.868546834,9.392157003,8.823646775,10.71430158,6.38882046,9.608828239,9.827664684,6.432879816,8.780097726,6.489380715,11.67867508,8.628081972,5.527496062,8.352640608,8.55731348,11.10846093,8.148239231,11.438815735,6.1985753455,7.966233073,6.648891045,5.918954243,5.859603891,8.271931157,7.841531879,6.151935758,8.922124336,7.469827229,5.586623085,7.1430110225,6.325445444,5.8213620425,6.3457281585,5.3589494338,5.913135501,8.01888328,6.39658479233,5.139972076,7.74245236133,11.551814785,9.69476318,11.64681981,8.399665163,10.28660429,12.29564706,5.292395849,9.445998278,4.799361019,5.052797613,5.488652576,5.622938584,8.23715154,8.057817296,6.347936335,5.2209212,5.9866957335,5.3123810235,4.240367614,5.703911357,6.805747499,6.512368537,5.714253246,5.118745153,6.835675032,9.416323125,12.71572616,5.651490354,13.30755735,12.57561022,9.331471853,6.801250569,4.482788153,7.9155472442,6.59589787525,8.3082798515,8.0537247955,12.22921997,6.663490948,9.8941227365,9.20272449,6.456564386,8.92018991,4.858741012,5.495064524,5.168332398,BRCA
