@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 1848 numeric
@attribute 1849 numeric
@attribute 2002 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 257397 numeric
@attribute 3551 numeric
@attribute 3725 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 466 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5970 numeric
@attribute 6195 numeric
@attribute 6196 numeric
@attribute 6197 numeric
@attribute 6416 numeric
@attribute 6885 numeric
@attribute 7098 numeric
@attribute 7867 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0261535126,0.2841429040,0.0194301160,-0.1628319889,0.4174692793,0.8944790857,1.0244699529,0.4441164137,1.1324985788,-0.0909400292,0.4598573640,0.1697420499,-0.0801269710,0.0055088774,0.2679063242,1.7024177213,0.3955368645,-0.0772443378,0.3099696157,0.0372776528,-0.0141582828,0.8098630121,0.4748031217,1.2238418325,0.1263470764,0.8568766135,0.4705754342,0.4082248776,0.3768321643,1.1201675758,0.9189615026,0.6904673187,0.4517662190,0.2417233829,0.0663815941,0.1390805759,2.1106193876,-0.0407187870,0.2973419841,1.2157194917,0.1011311368,0.5924470919,0.1526270688,0.2565123712,0.2768544875,-0.0289007813,0.7075320346,-0.1291773281,0.7480650073,BRCA
GSM481003,0.0254263192,0.2877502063,0.0187250819,-0.1044433214,0.3061586227,1.0309285214,1.2277633964,0.7310000473,1.8401193702,-0.0414867177,0.5094530717,0.1789068290,-0.1516893194,0.1956454098,0.4162924297,2.4163282448,0.3913279471,-0.0117938432,0.2077779790,0.0608519517,0.0991733883,1.4016762564,0.6189834172,1.1675652556,0.2871639269,1.1742187960,0.4250247162,0.4766108626,0.4223379152,1.1333078442,1.4357728958,0.6729280780,0.4978785231,0.1985753451,0.0085564985,0.1453346393,2.3991614866,-0.0629141957,0.2656726797,1.5458108518,0.4883067481,0.2958588585,0.0602988192,0.2222999979,0.2633005434,-0.0941287661,1.1052471949,-0.0556066314,0.8363371597,BRCA
GSM481004,0.0307618803,0.3929689074,0.0489846332,-0.0846655784,0.4136280409,1.1718887911,1.0977167466,1.3904105620,2.3421736282,-0.0983294268,0.3519630753,0.1745311046,-0.2391101478,0.0857673327,0.4565757285,1.9569436598,0.4096542652,-0.0628519830,0.2913162167,0.1890115326,0.0896869505,1.3433312625,0.5926850402,1.2944579630,0.2545938927,0.9518654371,0.4821984337,0.4913007603,0.5495924441,1.3982536542,1.3901392981,0.6871232500,0.4221550408,0.3435010134,0.2215437899,0.0639251527,2.1534173294,-0.0351111331,0.1269719892,1.4715695732,0.2034561099,0.5405640510,0.1951900609,0.2880970038,0.2940910289,-0.0834931422,1.0539213051,-0.0894033644,0.8170020746,BRCA
GSM481005,0.0217925114,0.7559128657,0.0936311534,-0.1089408177,0.3984561536,0.8377137407,1.2168005084,0.1787978496,1.2925871186,0.0038677968,0.4627470135,0.3455587844,-0.1103455591,0.1707233537,0.3903404364,1.9105042447,0.5942619953,-0.0799321411,0.5472949002,0.0661443981,0.0455048144,0.7793831442,0.5579776450,1.2343815744,0.2552120638,0.9505772538,0.4357714798,0.4139095911,0.4403047296,1.3712493853,1.2902179673,0.8086081992,0.4644701202,0.4124403786,-0.0083928048,0.0764267961,2.4669886416,-0.0686842084,0.2336956347,1.2129281088,0.1795327044,0.6260850528,0.2324255008,0.4676337253,0.6410530742,0.1428142367,0.6405999848,-0.0661275457,0.6886006258,BRCA
GSM481006,-0.0058412453,0.5505344721,0.0438960250,-0.0567717034,0.3921763096,0.6131046123,1.2472591804,0.7069719799,1.7398537369,-0.0280178951,0.7458138092,0.2942350855,-0.1162875150,0.1127104214,0.2354427614,1.8248747664,0.6285257851,-0.0365189175,0.4418505482,0.1223146532,0.0572464754,1.0869957842,0.5536829033,1.1296645254,0.1889084794,1.1646123734,0.2836388661,0.5408547516,0.3909603753,0.9865753614,1.0867871360,0.7695189350,0.5067868330,0.0839668039,0.0616213327,0.1169393467,2.6787843870,-0.0781638251,0.3444300745,1.3122026393,0.4654468534,0.8888126867,0.1809252382,0.3639865402,0.5432311448,-0.0716646417,0.8584564146,-0.0732185496,0.9046174878,BRCA
GSM481007,0.0278667608,0.2756707471,-0.0388119381,-0.0756525642,0.2309822093,0.7229683679,1.1558236819,1.3983103838,1.3082489322,-0.0316217209,0.6824327353,0.1864653531,-0.0361999132,0.1964550166,0.2572633833,2.0019709589,0.4035459393,-0.0398991313,0.5144658017,0.0016019143,0.1622098779,1.3999506757,0.8652860147,0.9218534496,0.3395991211,1.3182984778,0.4223469801,0.4194701119,0.2606000659,1.0516917631,0.7857901753,0.3326362380,0.4350651474,0.0752705452,-0.0035135532,0.1837086821,2.6515267472,-0.0757599017,0.3625428115,1.4910032429,0.5399327676,0.5904063099,0.1111655720,0.2094873252,0.3382505102,-0.0050150717,1.0740025540,-0.0682485959,0.9244518569,BRCA
GSM481008,0.0186726005,0.9329660580,0.1053648011,-0.1282696023,0.3457279783,1.3536448031,0.8731097132,0.5674398514,2.3345407601,-0.0378705933,0.6088109500,0.2346924801,-0.1402303537,0.1850037736,0.3088421996,2.1130765477,0.5253010491,-0.0200022740,0.6508747990,0.2086261566,0.1392739504,1.2762110606,0.7326664201,1.4909315973,0.1817884789,1.0114390291,0.3689072896,0.5476349011,0.4047704326,1.0726860836,1.6272599519,0.7429268004,0.4865003888,0.5512299970,-0.0611492244,0.1199409844,2.4015404396,0.0051592408,0.1903686590,1.3571830794,0.4682674665,0.2612752523,0.2616817639,0.3020598857,0.3780345452,0.1213490888,1.0001408278,-0.0117172239,0.6951015564,Control
GSM481009,-0.0777462541,0.4141671401,0.0205618788,-0.1279755102,0.2764711754,0.3397072764,0.5760976375,0.0345721914,0.8611834156,-0.2674835397,0.4693302326,0.1587574715,-0.1590186953,0.0304473344,0.1725846681,1.1429168019,0.3426205088,-0.0609687296,0.4550974803,0.0623427681,-0.2568013933,0.6739098801,0.3036365448,1.1786218321,-0.0321731063,0.3147968069,0.2215378080,0.4165385507,0.2795271149,0.7096309500,0.5833375380,0.6203827706,0.1471335525,0.0966468778,0.0261609364,-0.0310865428,2.2685457769,-0.0175848331,0.0094476892,0.9630623995,0.1445371820,0.4793521173,0.1553505233,0.0517636729,0.2541130532,0.1238609617,0.5232263056,-0.0252252206,0.5122263665,Control
GSM481010,-0.0154708290,0.8322192047,0.1562225824,-0.0226071112,0.3582406002,0.6525139230,1.0656013544,1.0544758518,1.4802741130,0.0228194957,0.4728208937,0.2935420768,-0.0893704778,0.1905514577,0.3174347172,2.0214559557,0.4368065819,-0.0360723644,0.5145258490,0.1809599443,0.0226125636,1.1876550054,0.5544574002,1.5060444668,0.3624949638,0.9558448684,0.5940305018,0.4363746757,0.5158594621,1.1154199801,1.2934316381,0.8636795770,0.4636299179,0.4178132884,0.0607782995,0.1620686616,2.2875249785,-0.0755643150,0.1599105977,1.2152642781,0.2815044061,0.3356299657,0.2383755020,0.7657218578,0.5448883692,0.2246853503,0.7072847548,-0.0681560890,0.6229085607,Control
GSM481011,-0.0085004400,0.2562781054,0.0381124616,-0.1866259608,0.1895736574,1.1371545084,1.1674989853,0.1915354563,1.6942934202,-0.1632323786,0.4902841595,0.1356315169,-0.1973138971,-0.0107733972,0.2600992171,1.9929131126,0.3163918234,-0.0245632083,0.2927776497,0.0443784665,0.0539576351,1.0963865406,0.6543434733,1.1535155438,0.2241602815,1.2443000358,0.3850660645,0.5114013589,0.3978262835,1.5733309313,1.2464563616,0.4733123278,0.6478326957,0.2790668897,0.0246392575,0.2404869166,2.7065248585,-0.0282108063,0.2778184532,1.4994342731,0.2143740578,0.4277374177,0.1608414260,0.1213096739,0.1588936072,0.1857240931,1.1620779186,-0.1015601751,0.8988482499,Control
