@relation data

@attribute id string
@attribute 11136 numeric
@attribute 23428 numeric
@attribute 23539 numeric
@attribute 23657 numeric
@attribute 23759 numeric
@attribute 3655 numeric
@attribute 3675 numeric
@attribute 3688 numeric
@attribute 3897 numeric
@attribute 4099 numeric
@attribute 4312 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 5478 numeric
@attribute 56301 numeric
@attribute 6520 numeric
@attribute 6566 numeric
@attribute 6693 numeric
@attribute 682 numeric
@attribute 8140 numeric
@attribute 857 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 9123 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0293238783,-0.0165896950,-0.0092005513,1.2603763002,0.2282039246,1.5895233715,1.0923797830,0.1778868698,0.4208476337,-0.0750849106,0.0597498586,1.4832964392,0.0227946625,1.1287912429,1.5583458656,-0.0306931764,1.2341054081,1.6371062797,-0.0098227267,1.0051047504,2.7863052752,2.9090592596,-0.0743944890,1.2895460450,1.1547033051,BRCA
GSM480985,-0.0645073317,-0.0530709182,-0.0046517074,0.6373125564,0.2049053689,1.0445313049,1.3436165197,0.1802411383,0.1757994879,-0.0613860333,1.8337318052,1.7398017653,-0.0671608138,0.9820158452,1.4373816931,-0.0380182307,1.0419099740,1.4251247761,-0.0073285061,1.3805214911,2.3477822394,2.6463640332,0.1642451394,0.7908792702,0.7356069610,BRCA
GSM480986,-0.0546939648,-0.0667726580,0.0072547691,0.5198186830,0.1965086773,1.4131523895,1.5552540933,0.1151252413,0.7813231801,-0.0481446099,-0.0110121130,1.4289510340,-0.0786688100,0.8934022577,1.6264587631,0.0015023781,1.2615319490,2.0637277397,0.0439293391,1.2143043444,3.0623493459,3.1166261037,-0.1147562990,1.2037833678,1.1101724851,BRCA
GSM480987,-0.0930157942,0.0300870914,-0.0394262960,1.5188994848,0.1234345791,0.1342354619,0.1364817783,0.0755187708,-0.0509558884,-0.0149166530,3.2430814371,0.6760050888,-0.1038088068,0.4360398824,1.5740409474,0.0240634954,1.5268142969,2.0392406030,0.0466986581,0.9303985306,2.7987198997,3.0037628079,0.2587594491,1.1849320600,0.9348972466,BRCA
GSM480988,0.0997961882,-0.0496819284,0.0101296350,0.4140535439,0.1732818852,1.0071759766,1.2964080999,0.1863922891,0.2831464374,-0.0664052467,-0.0304046894,1.4738425440,0.1134081166,0.4111864848,1.5029344358,0.0813076567,0.8490658477,1.5895138095,-0.0243771991,0.4551199779,2.7925030454,2.9258966446,-0.0573821739,1.0116469447,0.8390926719,BRCA
GSM480989,-0.0494079277,-0.0021669894,-0.0014744046,0.1610927570,0.2289287573,0.9411138160,1.2272431041,0.1971728543,0.4351652247,-0.0206474518,0.0358071699,1.4644163237,0.1020590944,0.8620225001,1.7817363106,0.0026640670,1.3441792130,1.1375053860,0.0285193332,1.6035914801,3.3985103569,3.1815136539,-0.0180590566,0.7147286635,1.1422159306,BRCA
GSM480990,-0.1398358871,0.0828528802,0.0132709377,0.2658185528,0.1646172750,1.8012763822,1.8876137479,0.2156330049,0.6964452403,-0.0299860061,-0.0670667302,1.0188081922,0.0413098776,0.9910837904,1.5056323680,0.0665298397,1.4016652034,1.8579719068,0.0381010403,1.6637966467,3.6996672286,3.6002920601,-0.1283995506,0.7731054843,1.2983562172,Control
GSM480991,-0.0233134410,0.0398547893,-0.0113763834,0.3018188934,0.2228865321,1.1261571220,1.7791062337,0.1428165244,0.9167143451,-0.0366843694,0.1272667042,1.6633671827,-0.0132385952,0.4793715525,1.4836390516,0.0038067242,1.0949856863,1.6317451288,0.0336863111,1.6213064176,2.7291382220,3.1164287462,-0.1547807054,0.9814240835,1.0560200785,Control
GSM480992,-0.0328772962,0.0242465410,0.1066794710,0.1493971510,0.1424915263,1.0523044984,1.7244643059,0.0501170250,1.1621286743,-0.0304692354,-0.1166688966,1.3366456528,0.1053096240,0.9254199237,1.3489033755,-0.0250949275,1.2615426927,1.2923154111,0.0453764023,1.8150562546,3.4201373590,3.4375370343,-0.1249617051,0.8432258828,1.5124374756,Control
GSM480993,-0.0407619657,-0.0725492258,0.0104966213,0.6982943558,0.1510451327,1.2222134096,1.7108831574,0.0346996909,0.5866540367,-0.0562809837,0.0587136642,1.6005193650,-0.0763889235,1.1904826671,1.4635219814,-0.0756766740,1.5975490511,1.6210602382,0.0539914999,1.5439311414,3.3143866591,3.1130940916,-0.1461898461,0.9859714336,1.1378407522,Control
