@relation data

@attribute id string
@attribute 10699 numeric
@attribute 154 numeric
@attribute 207 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 2908 numeric
@attribute 301 numeric
@attribute 3320 numeric
@attribute 4790 numeric
@attribute 4846 numeric
@attribute 4878 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5970 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0830175648,-0.0278997617,2.3584245311,1.6287773193,0.8279611501,-0.1301306970,1.0852201263,0.6946731765,3.6576530137,0.0372776528,-0.0387524355,0.0722343079,0.3417825494,-0.0743738270,0.0027666772,1.2157194917,1.3564936234,0.8265591783,2.7038153726,BRCA
GSM481003,-0.0670412317,1.1287925293,2.5114432043,1.5822581693,0.7446148635,-0.1463896707,0.4994106914,0.4602833520,3.2723402183,0.0608519517,-0.0145049248,0.0963967130,0.1791957579,-0.0506758328,0.0220997693,1.5458108518,1.1557139689,0.7173366560,2.6004273182,BRCA
GSM481004,-0.0738076618,0.0311052766,2.2194539971,1.6611578276,0.7807461512,-0.1982034243,1.0419496804,0.3979657839,3.2242570717,0.1890115326,-0.0022732905,0.0110183159,0.1934292825,-0.1540841441,0.0015714503,1.4715695732,1.0442493542,0.7713027104,2.5539644831,BRCA
GSM481005,-0.0709331616,0.1308089926,2.3890128664,1.4807582746,0.7418772494,-0.1005716819,1.2151286847,0.9218447929,3.6397311690,0.0661443981,0.0342610852,0.0348749859,0.2936143763,-0.1223234448,0.3289049813,1.2129281088,1.5244798356,0.8702989420,2.5885585249,BRCA
GSM481006,-0.0039617837,0.1793826078,2.7993582883,1.3146320589,0.8980883528,-0.1092058139,1.0561964754,0.4667359843,3.5692172050,0.1223146532,-0.0489306779,0.1051766772,0.2433270854,-0.0515387084,0.2390861619,1.3122026393,1.3858446989,0.8328808705,2.7229726611,BRCA
GSM481007,-0.1010730700,0.6428499379,2.4604020782,1.4150039667,0.6832716253,-0.0969640405,0.6686652427,0.2403793958,3.2556382020,0.0016019143,-0.0758923908,0.0201020498,0.1014056848,-0.1263724936,0.1471414633,1.4910032429,0.8527704083,0.7908645495,2.4574012124,BRCA
GSM481008,-0.0948425487,0.2761347018,2.1300801171,1.5773606507,0.5812673489,0.0118098752,1.4468982525,0.3653901846,3.6774912677,0.2086261566,-0.0765398359,0.0005778567,0.1758980179,-0.0720937303,0.0879067641,1.3571830794,0.9964291379,0.7930964681,2.4189842773,Control
GSM481009,-0.0384296657,-0.0574291990,1.7882246540,1.4264966791,0.6165255239,-0.1774287639,1.2078128061,0.5849406684,4.1336198647,0.0623427681,-0.1249894252,0.0330509054,0.2437746771,-0.1321362915,0.1336468826,0.9630623995,1.0664309090,0.7962288941,2.6979478374,Control
GSM481010,-0.0652566152,0.2254023489,2.1086231072,1.4701154121,0.7687349256,-0.1416044151,1.3786530198,0.8675855703,3.7574702897,0.1809599443,0.0744422058,0.0794134685,0.2892597577,-0.0223426086,0.1319778106,1.2152642781,1.4629609655,0.8582563715,2.5320026251,Control
GSM481011,-0.0739288172,-0.0158900453,2.7272794777,1.5207398576,0.6951909607,-0.1934635937,0.7238893732,0.6391349301,3.2908608913,0.0443784665,0.0297967966,0.1048317494,0.2223992294,-0.0940577877,0.0018939260,1.4994342731,1.0243768138,0.8445791476,2.9243183808,Control
GSM481012,-0.0920744517,-0.0131837982,1.8813959094,1.7242846296,0.6948134354,-0.1350521484,1.1106280430,0.7554442779,3.7383345763,0.1195168558,0.0005297608,0.1074952464,0.2830991491,-0.1372564608,0.1236136932,1.1187853771,1.0350838136,0.8589350590,2.5896558716,Control
GSM481013,-0.0627994022,0.0844997443,2.6179897917,1.4332372077,0.6164234917,-0.1113127925,1.0610614752,0.4569209199,3.7888167700,0.2367984392,-0.0145602255,0.0073808396,0.0987440369,-0.0740173064,0.0858122040,1.5556905367,0.9169964850,0.6837183268,2.6777486242,Control
GSM481014,-0.0303414997,1.3089861852,2.0626784828,1.2964075583,0.6706434047,-0.0536123406,1.5484345604,0.6568499758,3.7592797283,0.3497016751,-0.0910108892,0.0673597854,0.4610486274,-0.0827646763,0.3309938921,1.1714154971,1.0528122538,0.6023636418,2.0596510786,BRCA
GSM481015,0.1948175753,0.3700889970,2.7202442222,1.5675786414,0.6395591069,-0.1246218549,0.7159040990,0.1420279076,3.1530690193,0.1032914892,-0.0735880999,-0.0208664855,0.2014516948,-0.1182794240,0.1974025599,1.3739821009,0.7939822677,0.7765762232,2.4933094754,BRCA
GSM481016,-0.0709570748,0.3403624487,2.0178352594,1.4448962092,0.8462060656,-0.0936331341,1.7290645775,0.6521888012,3.7419708570,0.0883782635,-0.0668889851,0.0211721157,0.1879192361,-0.0886256854,0.1428325966,1.1017041531,1.8409216555,0.8102190690,2.7567682379,BRCA
GSM481017,-0.0232374900,-0.0683709879,1.3314801619,1.2894759267,0.7137791017,-0.0212896916,1.9620834328,1.1642917754,4.0070033073,0.1718103302,-0.0305653812,-0.0229883371,0.5053033147,-0.0809388944,0.3781367167,0.8351121861,1.6657177777,0.8645940797,1.9843709954,BRCA
GSM481018,-0.0253574989,1.2634967176,2.3386700948,1.5730446657,0.6888740381,-0.1520380806,1.0323881696,0.3509711753,2.9231585660,-0.0151011771,-0.0808246980,0.1082558721,0.2168153361,-0.1337999874,0.0426955287,1.2476541475,1.0688812178,0.6059489858,3.2016238050,BRCA
GSM481019,0.0778260901,1.4084921273,2.3733375204,1.4044428619,0.8446014211,-0.0841725026,1.2487411403,0.9989149147,3.4732871053,0.1585245694,0.0054083482,0.2038546930,0.4036104572,-0.1359831804,0.2832725297,1.1705218292,1.2506611721,0.8304526571,2.4942457974,BRCA
