@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 1437 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2205 numeric
@attribute 2206 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 26279 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3596 numeric
@attribute 3635 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7124 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8681 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.02664600925,7.93680944967,5.2037195755,7.09994864525,4.678374372,9.746089281,7.466690585,8.491293067,6.774659006,10.42552569,6.033979735,9.2289642325,7.445801364,6.16999198125,9.4954151895,5.346435058,7.4423513115,5.089382945,5.0072306655,5.421372531,5.014814152,7.745155171,6.8286116825,5.110416751,5.934641074,10.63456176,8.74899041,5.790192895,7.374389909,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.368428976,9.972804328,5.689167221,6.31084507,7.6745180755,10.98014335,8.688181342,6.21136540967,8.7068629295,8.455307825,8.27215776867,11.634256725,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,10.49127719,11.44994835,5.86129168933,5.85530403967,7.887344199,8.85850435833,9.146785748,8.243782269,10.11570732,6.752518218,8.585478725,5.516024013,8.001564595,7.867620258,9.65740828,7.342077169,8.519696323,6.878146348,6.567960352,6.001133,5.9973155525,5.934641074,5.901658111,6.660285205,9.970178212,7.279378527,Control
GSM427159,5.94776533325,7.27227977433,5.420625092,6.60639379225,5.205755379,9.68028616833,6.43012268,11.32350252,6.491216266,10.02820346,6.539395847,8.8907159655,8.180387697,6.40648214275,9.5539178325,4.937593039,7.8897640555,5.541105329,4.7333277815,5.340579688,5.076613872,7.742126034,6.4300637355,5.398154738,5.991981649,11.67867508,8.474680533,5.821079567,6.82117167,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.473633714,6.6596432,5.663779561,5.804719114,7.862876923,10.64134532,9.433471275,6.479820979,8.2777883015,8.589483673,7.85669691467,11.27623323,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,9.559434991,11.52169626,5.85702554217,6.054235957,7.798165773,9.23532012167,9.807552605,8.678284212,10.34726733,6.478329262,8.106593131,5.714802736,7.481398095,7.609956448,9.946928611,7.365668755,7.177920594,6.418236866,6.809868189,5.644873832,6.074195938,6.353195907,5.899424146,6.249592888,10.89604874,6.75604817167,BRCA
GSM427160,5.52044016575,9.43574702267,5.4820486345,6.58493097,5.418452458,9.69256516467,6.416760061,10.09936791,5.929560972,10.46214465,5.844744204,8.275073194,7.6220252555,6.41266603775,9.480270588,4.838713892,7.856102429,5.29242402,5.313506773,5.7194123975,5.241660263,8.060129988,6.720661627,5.515393331,5.992548231,11.59799678,8.690112479,6.193580184,6.742616386,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,6.004058206,5.760494586,5.682862067,5.173838258,7.7021225845,10.4984955,8.48506563,5.889051372,7.9762072145,7.907388127,8.11094053067,11.198356615,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,9.65317699,11.72288448,5.82716031317,6.35618041933,8.166013814,9.280236709,10.53833958,9.330839099,10.45388564,6.215392848,8.6701660175,5.329313116,7.228580927,7.575257723,9.791985416,7.320667722,8.414834386,6.805650779,6.661354578,6.257770271,6.225222865,6.403868968,6.376000002,6.638439986,10.58594865,6.93694906167,BRCA
GSM427162,5.58777326775,9.46805618433,5.275502987,6.0589973865,5.03343539,9.98949733167,5.863140121,10.27256013,5.455665247,10.02390718,5.341462114,8.08464112175,8.477277703,6.60893172225,9.432546201,4.904979261,8.398114105,4.893861206,5.4457486575,5.472305765,5.402254249,8.06060289,6.243898751,5.499695432,5.651059765,11.00452968,8.847629866,5.759562832,7.875812501,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.432467779,6.594776658,5.460424154,5.108536217,8.054801422,10.35580562,9.211511834,6.312672729,7.9530049585,7.458860011,7.98209816267,11.274247985,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,9.580847928,11.42772678,5.05698450317,6.36100294267,8.473463378,9.422761191,10.65628209,9.868360018,10.09500831,6.355796501,8.231806127,5.193979903,6.648325671,6.838009842,9.638916035,7.813125618,8.370459788,6.327333135,7.454260475,5.574564199,6.512188232,6.816507311,5.863140121,7.411068419,11.09339134,6.46109575667,Control
GSM427163,5.87271996825,9.27353650767,5.416694716,6.730522711,5.17473722,9.506100771,6.860966288,10.7044551,6.691119292,10.2658146,6.042212717,8.34620788925,7.8127938485,6.1514271285,9.66718229,5.541492575,7.697637374,4.885099957,4.9685946665,5.0515537875,5.759829109,7.919118257,6.8833304115,5.228252321,6.058214335,12.12951334,8.770532686,9.731989781,7.242581369,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.83744581,8.905673654,5.599028548,5.902080364,7.930765467,10.43232295,8.977409535,7.50900425433,8.133774626,8.634049691,7.82991936767,11.21839075,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,9.966174165,11.8471671,6.07725681717,5.979395943,8.264326623,9.29741101033,10.3594479,8.752532121,10.22872886,6.095297454,8.6043275615,5.182107523,7.634958261,7.652900753,10.27897821,7.547899223,6.675961001,6.328276055,6.817626854,5.989826604,6.518443469,5.925412759,5.504788206,6.561483187,9.802112873,6.887249348,BRCA
GSM427164,6.0241266485,8.79005616867,5.506526572,6.87151716925,4.95444207,9.688092646,7.477052175,9.923424476,6.455126318,10.17570583,5.759695977,8.716652398,6.8315434305,6.35010843575,9.9164802245,5.156043878,7.3388634815,5.421064416,4.916242232,5.1215765945,5.148742216,7.186711317,7.019536675,4.985513237,6.58079041,11.79461296,9.445243095,5.353244986,6.583726382,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,5.14017664,7.21972788,6.376000002,6.024591871,7.6687152575,10.6767992,8.467749328,6.98490046733,8.614206568,8.090352132,8.18650002,11.07534033,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,10.23164154,11.5852209,7.15443493,5.98125183967,7.443878302,9.14697742367,10.47450477,7.941137313,10.624983,5.996451597,8.9337864765,5.334685584,8.19601328,8.522033306,9.943244144,8.067624097,6.320264091,6.682787905,6.255789266,6.394896188,6.07383167,6.064587171,5.093825554,6.446881172,10.25398074,6.99431926867,BRCA
GSM427165,5.88751933675,9.720502086,5.7231049945,6.362735412,5.205168882,10.0480993307,6.742953157,9.121676695,5.709711946,9.478952156,5.942169184,8.39165280725,8.4336189565,6.911552594,9.167523377,5.438302209,7.9742866725,5.516024013,5.173542303,5.2625027255,4.541660082,8.082270314,6.6232326,5.014814152,5.634383622,11.980959,9.358008891,7.230263367,8.139859715,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.014814152,6.139659422,5.333433796,4.77796061,8.590203577,10.27409306,9.024558716,6.81582852467,8.747651318,8.626385404,8.451561107,11.151396135,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,8.977681421,11.16076662,5.4415442,6.79660585167,8.963388234,9.62804284167,10.71717755,9.25803663,9.961088297,6.107065996,8.457614913,5.201056716,7.292025067,6.760091594,10.45584633,6.816347305,6.423120638,5.926361974,7.449419254,6.165867356,6.0879165975,7.988231821,5.626739362,6.282259665,10.63491565,6.87652633267,BRCA
GSM427166,5.55851851825,8.909896709,5.852605391,7.0975611175,5.002490161,9.436876068,6.689303092,9.802112873,6.013133512,10.95407835,6.015923042,8.80415305075,7.178770695,6.60829313375,9.1611827995,5.023045997,7.7095138065,4.626327643,5.2313828535,5.5434679,5.007208117,7.46131803,7.0670465565,4.867045482,6.601032076,10.68348837,8.993477034,6.068354407,7.255408968,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.517599514,7.542337622,5.891304496,5.887897624,7.7549264415,10.75653988,8.419813926,6.87117032933,7.602215851,8.12621548,8.171538624,11.40345044,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,10.00443156,11.28922369,5.8607249385,5.93944441167,8.267911597,8.82865486733,10.03012262,8.339650867,10.12277013,6.332712967,8.519260169,5.354038858,7.787382059,7.907583411,9.498226492,7.356058229,6.14308278,6.739851899,6.117700885,5.392842236,5.8864404035,6.918538669,6.001358226,6.094030827,10.04775483,6.62165844533,Control
GSM427167,5.650041658,7.48084491567,5.0692057385,6.41978303225,4.749683847,9.58057105933,6.500527718,9.946665485,5.873820117,10.48162315,5.978888461,8.0162301535,7.320817348,6.185912712,9.3657406255,4.742156708,7.94496816,5.476714818,4.865162184,5.272333773,5.032113243,7.57557919,6.5497902615,5.05203679,6.332533963,11.06871466,8.769533015,5.563776856,7.076765168,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.801553978,5.818908863,5.847816088,5.781235931,8.1175343725,10.57213676,8.419971893,6.13414385767,7.906098313,8.222772115,7.91861634733,10.99057863,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,9.452231522,11.82274022,6.020187685,6.398579306,8.382668468,9.29235500067,10.26043183,8.940035402,9.9831294,6.387246745,8.505661469,5.39361462,6.878728789,7.65031782,9.427680085,7.635901506,8.252974189,6.37387057,6.489210244,6.058214335,5.700402949,6.077249008,5.956585975,6.225020007,10.06457475,6.82311795433,BRCA
GSM427169,5.56331123875,9.58170631967,5.5754035815,6.2012063225,4.920783068,9.75364579767,6.827314517,8.20347174,5.803040518,9.994474054,5.906897358,8.42904151725,8.1503973525,6.49154331975,9.70078824,5.665486041,8.148239231,5.072117861,5.2729194505,5.5195452685,5.679206489,8.076790383,6.1985753455,5.570775033,6.414563156,11.11942121,8.271931157,5.741744206,6.954839344,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,5.308713308,5.822354928,5.838328613,5.215689515,8.2287174245,10.09533805,8.01888328,6.39658479233,8.1813016325,8.3824199,7.74245236133,11.551814785,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,9.69476318,11.64681981,5.75900304267,5.92169088967,8.896605722,9.23513699733,9.886672502,8.620294181,10.28660429,6.271748387,8.616861979,5.091923254,7.4960371,6.965931792,10.46083242,7.135404364,6.105390642,6.73809606,6.749303381,6.023594275,5.8513197535,6.746114963,5.748737112,5.941347708,10.95951862,6.600914935,BRCA
