@relation data

@attribute id string
@attribute 1020 numeric
@attribute 10681 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 156 numeric
@attribute 196883 numeric
@attribute 23236 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2774 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2779 numeric
@attribute 2780 numeric
@attribute 2781 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 346562 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4988 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5141 numeric
@attribute 5142 numeric
@attribute 5143 numeric
@attribute 5144 numeric
@attribute 5153 numeric
@attribute 5173 numeric
@attribute 51764 numeric
@attribute 5321 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54331 numeric
@attribute 5443 numeric
@attribute 5499 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 55811 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 814 numeric
@attribute 84152 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.2358186120,0.0798089453,-0.0680557761,-0.0785590173,0.7727496513,-0.1577812994,0.3797550982,0.5154408196,-0.0726066500,0.1941818817,0.3960468965,0.0613674166,-0.0095319855,0.4097788456,0.9435579393,0.6687801071,0.9581370279,0.2980682768,1.6708331763,0.1330531107,-0.0385881871,0.5726595125,-0.1364587641,0.0682293226,0.1456661709,0.7260348580,0.4609933963,0.0313797501,0.0069233231,-0.1135279069,-0.1004975033,0.1466962866,-0.1126273656,0.0373789289,-0.1794655123,0.1313168648,0.1067213277,0.5609436097,-0.1317899211,-0.0815054614,0.1081460492,-0.0773280572,0.2824386717,-0.1431920880,0.2769825692,-0.0502980826,-0.0487771589,-0.1072939529,0.4649290608,-0.0776044747,1.6300333739,0.0394911230,-0.0862014922,-0.2911982873,1.8940309816,1.7623662382,0.3081120378,0.7647704655,0.7174999820,0.3854039603,1.1392389064,1.3485143633,0.9049248654,0.5655952376,0.5931362181,0.6055969648,-0.0123531642,1.9211698879,0.3766967951,0.0642130354,-0.1187555007,1.4999495165,0.7363625108,1.5891594400,0.9537983259,2.1997757852,-0.1062511549,0.6405584063,-0.0889600241,-0.0552152459,BRCA
GSM480985,0.2468691167,0.0826668575,-0.1146877620,-0.1466375627,0.5223725109,-0.1766650246,0.4228589949,0.3467999483,-0.1656008608,0.2055798990,0.2730189453,0.0616458725,-0.0878300879,0.7330552477,0.7473870953,0.5145152025,0.9909502640,0.3047061024,1.2345138497,0.1708344021,-0.0672319856,0.6760796893,-0.1820264614,-0.0632897304,-0.0567095398,0.6644044377,0.2952377253,0.0823840736,-0.0457163846,-0.1205803433,-0.1089069453,0.7772403410,-0.1372473919,0.0545901309,-0.2779782965,0.4415400387,0.5849629343,0.3553600297,-0.1479692524,-0.0769322264,-0.0043318831,0.0064639583,0.5640930598,-0.1678471444,0.2100930230,-0.0094352127,0.0004294391,-0.1532745592,0.5753227008,-0.0930615631,1.0536758155,-0.0840634818,-0.0875385542,-0.2368778376,1.3149515258,1.5972294421,0.2363182238,0.5275128255,0.4824771165,0.3409020890,1.0624773818,1.2292638585,0.8493034308,0.4722626175,0.7376574537,0.7695002645,-0.1038192192,2.2771025042,0.1234466186,0.0309261780,-0.1401366264,1.8644070503,0.4920368270,1.2845784730,0.9828057632,1.9199515841,-0.1264687864,1.5768319534,-0.1309516296,-0.0842593635,BRCA
GSM480986,0.4068633393,0.1311043079,-0.0866454035,-0.1313444398,0.6232914684,-0.1350317207,0.1785444665,0.5399395962,-0.1195620130,0.1296261391,0.3807973232,0.0565127540,0.0055539080,0.5153439700,0.9827568145,0.7615300009,1.1200479176,0.3719062484,1.4959124994,0.1787930670,-0.0172120397,0.5903858004,-0.1063852475,-0.0276826206,0.1593226222,0.6901387549,0.3422224569,0.0011673622,-0.0624810754,-0.0875566416,-0.1140261693,0.0591031552,-0.0677840849,-0.0889708259,-0.2065423801,0.2835222208,0.1536485495,0.6212419597,-0.1459824712,-0.0940318424,-0.0269369025,-0.0651868443,0.3051970954,-0.1189691439,0.1904815182,-0.0745279166,-0.0455023600,-0.0778376792,0.4623138313,-0.0521149571,1.4571645670,0.0685284909,-0.0920514730,-0.2470346874,1.8601526020,1.6820185006,0.3124934828,0.7615997205,0.7131900114,0.3827300649,1.1325124873,1.4755984701,0.6729391185,0.5177595145,0.6712817949,0.7078176651,-0.0887387330,2.0198128103,0.5190979345,0.1662764031,-0.1652222122,1.6156421010,0.8650141478,1.6418533209,0.7694473286,2.1900971755,-0.1107559652,0.7511722424,-0.0372388086,-0.0063657825,BRCA
GSM480987,0.1170820677,0.0622019586,0.0948443130,-0.0932495861,0.9581980763,-0.1124067577,0.0528845680,0.8650637666,-0.1120932270,0.1242048581,0.2020458693,0.0246040256,0.2631349051,0.1668422063,0.8988900241,-0.1050357214,1.4479325302,0.3169702389,1.2553548241,0.1585150620,-0.0118605190,0.6081153182,-0.1296418340,-0.0107444267,0.3034752385,0.7412058433,0.2116768266,0.1327404538,-0.0773168238,-0.1215972648,-0.1148385397,2.7066964706,-0.0742860082,0.0348619162,-0.1597166731,0.3327935711,-0.0104492808,0.3998152808,-0.1691144110,-0.0067829336,-0.1093528896,0.0556405628,0.2253400490,-0.1412359689,0.6813656223,-0.0345881600,-0.1234593411,-0.1143018794,0.0518714578,-0.1041722893,0.9919344300,0.0007446416,0.3232544249,-0.2855707779,1.3803235757,1.7100764543,0.3315473428,0.6131601911,0.5315221477,0.3297560222,0.7104099762,1.6084967972,0.9346764925,0.4873980932,0.4481176670,1.0939444790,-0.0234222412,1.9039099027,0.3223923260,0.1367199314,-0.1456769232,1.7940059026,0.9243028046,1.3375803794,0.6854064385,1.7749855086,-0.0822204906,-0.0657480101,-0.1600573949,0.0616499349,BRCA
GSM480988,0.0976537560,0.1375192484,-0.1114876393,-0.0557560889,0.3484778570,-0.0759397257,0.2434777927,0.2204383947,-0.0361867587,0.1508974081,0.2373043370,0.0194978538,0.0293470489,0.4406262552,0.8038834569,0.6342148269,0.7840176249,0.1900400466,1.2965172852,0.0805074566,-0.0596770411,0.4102926908,-0.1057333021,-0.1177853749,-0.0280729356,0.5931581249,0.0215888636,0.1052846566,-0.0282164784,-0.0825194422,-0.0999999979,-0.0600983379,-0.1394877574,-0.0426573925,-0.1852529300,0.1991312819,0.2297151421,0.5623337450,-0.1144145743,-0.0897923800,0.0028576561,-0.0404494236,0.3376429621,-0.1052724042,0.1795026204,-0.1184087246,-0.1207822576,-0.1443745749,0.4471929131,-0.0521348746,1.0592323652,0.0395486050,-0.0541173976,-0.1893912958,1.2907627622,1.5759464525,0.3109120772,0.4110367248,0.6810503945,0.2888080597,1.0280710610,1.3750535183,0.7414630045,0.1617906544,0.3137383716,0.5631931945,-0.0202760463,1.4926301568,0.1654808719,0.0300146427,-0.0798478004,1.2631580537,0.6169386619,1.4518957679,0.8568994044,2.2009519134,-0.1005794919,1.0676987816,-0.1318603578,-0.1176030564,BRCA
GSM480989,0.5341739923,0.1395655114,-0.0620193510,-0.0467369777,1.0119184052,-0.1447008381,0.2998246142,0.3220232484,-0.0685872297,0.2054151728,0.1316228062,-0.0124492099,-0.1595958304,0.1935005427,1.2212249650,0.8208826111,0.4984121071,0.4542093934,0.9037719321,0.1222781895,-0.1098449463,0.5169472916,-0.1726467729,0.0862188907,0.0612363615,0.7107484369,0.4922151650,0.0310324050,-0.0245108759,-0.1035838998,-0.0584708151,-0.1600497482,-0.2168419232,-0.0442354612,-0.1984297266,0.2200210720,0.0458035868,0.4976210030,-0.1519504447,-0.0512375880,-0.0365788601,-0.0027885786,0.2389648877,-0.1146391907,0.1446689652,-0.1047446066,-0.0527674986,-0.2324207872,0.0851336450,-0.1177975059,1.6992731094,-0.0830072642,0.0358164425,-0.3538861063,2.4784270126,1.3931663536,0.0226131609,1.0587791578,0.5312064313,0.4202536828,0.8617932616,1.4386271053,0.5870933372,0.4391528262,0.9056678476,0.3538124809,0.0047141360,1.9109501814,0.3053653154,0.1146072071,-0.1042313027,1.1070811011,0.3556060205,1.5590544180,0.7983118814,2.9188919440,-0.1560957574,1.4435651583,-0.1777083731,-0.1355556808,BRCA
GSM480990,0.3835640923,0.0819088728,-0.0744136228,-0.0817924930,1.0164559484,-0.1368300982,0.1709839052,0.5393573991,-0.1056272242,0.2828586080,0.1244135859,0.0427824349,-0.0106996141,0.0480474158,1.2928899753,1.3805175386,1.2059587278,0.6375199349,1.3057659769,0.1005073776,-0.0504726552,0.5721652171,-0.1097117678,0.0808704454,0.0477641140,0.8782710590,0.5025454419,0.0722035417,-0.0313524033,-0.0925484677,-0.1273939656,0.4092192144,-0.1018510503,-0.0283261156,-0.1623423001,0.1628782986,0.0021861719,0.5061100200,-0.1374233052,-0.0635686613,-0.1092345778,-0.0377983449,0.0815545673,-0.1120033448,0.1883396196,-0.0343162689,-0.1414399206,0.0065605761,0.0535681572,-0.0345598439,1.9801055864,-0.1134931392,0.0663741883,-0.2235616860,2.2206121683,1.4343192951,0.2047472435,0.9752111733,0.4948035199,0.4702045261,0.9861059069,1.2886391192,0.5830522417,0.4347083518,0.8428640298,0.7935236208,-0.0195084080,1.8563018972,0.3795540563,0.0994964334,-0.1397709613,1.3161279748,0.7182087007,1.4453520321,0.6829452796,2.5856389926,-0.0154691427,0.1329275530,-0.0808738950,-0.0157200603,Control
GSM480991,0.4622921833,0.1006723062,-0.0467888096,-0.0623631008,0.4249343571,-0.1120446003,0.2858755783,0.5548712921,-0.1251052238,0.2768006893,0.1756075131,0.0358211818,-0.0189355184,0.2907817717,1.1701500476,1.3113478908,0.8869519606,0.4446749834,1.2026453590,0.2379799158,-0.0534065351,0.6132513040,-0.1043959575,-0.0336712374,0.1103065400,0.7888649646,0.5062835034,-0.0499887214,0.0187707844,-0.1110699204,-0.0938462643,-0.0797904123,-0.1039781785,-0.0162116344,-0.1266451879,0.2311761151,0.1075655196,0.7279821927,-0.1286325127,-0.0549934143,-0.0870818924,-0.0276107071,0.3863632803,-0.1227516826,0.2203248852,-0.0908362915,-0.0338288644,-0.0443711671,0.3006239996,-0.0434485409,1.5307328514,-0.0085634497,0.0453277426,-0.3622813711,2.0201644632,1.4974810705,0.1986639752,0.9436757888,0.6351671688,0.4595783168,1.0007687234,1.3283271537,0.6608008562,0.3957455124,0.7147501284,0.6564376624,-0.0500267771,1.9251870017,0.3763965595,0.1652794271,-0.1814589084,1.4828155484,0.5407913685,1.5451146222,0.7246558555,2.3986895680,-0.1178059007,0.8151277597,-0.0904390580,-0.0553188407,Control
GSM480992,0.5325466043,0.0885527289,-0.0848685851,-0.1067906695,0.8758288564,-0.1194200918,0.5049739010,0.4127616239,-0.0951718734,0.4200474990,0.1568766059,0.0810610809,0.0041698367,0.0814318765,1.2670981353,1.0945445186,0.8968451944,0.4867185676,1.0801601244,0.1965720367,-0.0462475456,0.4795048717,-0.1380485052,0.0359961066,-0.0621276819,0.7672556795,0.6768512727,0.0298872434,-0.0393678868,-0.1060098494,-0.1138909129,-0.0873010754,-0.1357910544,0.0018078210,-0.1326435291,0.0994592431,0.0161160152,0.7308892569,-0.1128568129,-0.0538970183,-0.0176505419,0.0090294342,0.1327189029,-0.0911198294,0.0213641040,0.0133202300,-0.0247534111,0.0178685737,0.0649529850,-0.0266702802,1.8464471474,-0.0424288371,-0.0904213050,-0.3573909894,2.4939962627,1.2969635930,0.1431735181,1.1712464989,0.5340362522,0.4955356443,1.0355044920,1.4482076389,0.4972681324,0.4195187698,1.1381731691,0.5008515699,0.0557855016,1.8326816315,0.3750074824,0.1510298427,-0.0570242612,0.8826477632,0.5452613432,1.4246134289,0.7415068230,2.6897532866,-0.1482992642,0.1205467641,-0.0972539801,-0.0611096598,Control
GSM480993,0.3221832017,0.1116843061,-0.0384183934,-0.1120296282,0.7973100805,-0.1578653891,0.2520091683,0.4410814088,-0.0471520076,0.3209931134,0.2239596708,0.0427927107,-0.0442055219,0.2383615070,0.9880169092,0.7957346365,0.9020118648,0.4554820714,1.2183062536,0.1911242960,-0.0642143741,0.5834782023,-0.1663706936,-0.0439016686,0.3172836952,0.7363728955,0.4144046013,0.0388465096,-0.0594869954,-0.1183751102,-0.0490935803,0.0096267843,-0.0948902335,0.0077307280,-0.1279295074,0.1916949626,0.1179360291,0.7271375300,-0.1349135322,-0.0871394240,0.0163416216,-0.0278154881,0.3044779227,-0.1129177868,0.1720744015,-0.0170165445,-0.0344682276,-0.1602199334,0.1574272978,-0.0896386958,1.4765024371,0.0611034877,-0.0759411633,-0.2516797997,2.0125354662,1.6592786313,0.2477899835,0.7930191697,0.5554828322,0.4348709144,1.0264566022,1.5829170607,0.7091649962,0.5504608139,0.8387103804,0.5521481080,-0.0571271274,1.8971461036,0.4153331244,0.1768389816,-0.0986056414,1.3067279573,0.7518640363,1.5856227239,0.8005855027,2.4490207491,-0.0999037584,1.3800993760,-0.1367339711,-0.0614343684,Control
