@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10312 numeric
@attribute 10332 numeric
@attribute 10333 numeric
@attribute 1051 numeric
@attribute 1054 numeric
@attribute 10892 numeric
@attribute 11151 numeric
@attribute 11261 numeric
@attribute 114609 numeric
@attribute 1263 numeric
@attribute 1378 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 1432 numeric
@attribute 1509 numeric
@attribute 1520 numeric
@attribute 1594 numeric
@attribute 163688 numeric
@attribute 2033 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2207 numeric
@attribute 2213 numeric
@attribute 22925 numeric
@attribute 23365 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 26253 numeric
@attribute 30835 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 317 numeric
@attribute 3313 numeric
@attribute 3329 numeric
@attribute 3440 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3445 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3606 numeric
@attribute 3654 numeric
@attribute 3656 numeric
@attribute 3684 numeric
@attribute 3687 numeric
@attribute 3689 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 387 numeric
@attribute 3916 numeric
@attribute 3920 numeric
@attribute 3929 numeric
@attribute 4046 numeric
@attribute 4055 numeric
@attribute 4261 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4800 numeric
@attribute 4801 numeric
@attribute 4802 numeric
@attribute 50617 numeric
@attribute 51135 numeric
@attribute 51561 numeric
@attribute 51606 numeric
@attribute 51806 numeric
@attribute 527 numeric
@attribute 5289 numeric
@attribute 533 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 54106 numeric
@attribute 54205 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 56848 numeric
@attribute 572 numeric
@attribute 581 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 5993 numeric
@attribute 5994 numeric
@attribute 6300 numeric
@attribute 637 numeric
@attribute 63928 numeric
@attribute 64127 numeric
@attribute 64170 numeric
@attribute 64581 numeric
@attribute 6714 numeric
@attribute 6772 numeric
@attribute 6850 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7096 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 718 numeric
@attribute 7421 numeric
@attribute 7879 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 820 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 8411 numeric
@attribute 842 numeric
@attribute 843 numeric
@attribute 8625 numeric
@attribute 8717 numeric
@attribute 8767 numeric
@attribute 8772 numeric
@attribute 8844 numeric
@attribute 8877 numeric
@attribute 8915 numeric
@attribute 9114 numeric
@attribute 929 numeric
@attribute 972 numeric
@attribute 9902 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,1.8568607303,-0.1087933058,-0.0455764177,2.6732719473,1.3850691153,0.2292825110,-0.1148690068,0.8611027989,-0.0912056621,0.2208917321,-0.0195448927,0.0194301160,0.6553813652,0.4174692793,1.5184490250,-0.0588552006,-0.1429896526,-0.1286174089,1.5206031688,2.3584245311,0.3070585448,0.0720853615,-0.0699640611,-0.0531576676,0.1206888382,-0.0169523261,-0.1149375671,0.0064235578,-0.0454457970,0.2617410254,0.1389303861,-0.0531827862,-0.1349871809,0.2063854276,0.2531676890,0.0626172163,-0.1128758780,-0.1084095063,-0.1696438819,0.1030333459,0.9537646997,-0.0246715134,-0.2249800251,-0.1665054104,-0.0429045095,-0.2226108248,-0.0765595098,-0.1280158754,0.4557906479,2.5938532501,0.1661164924,0.4983481401,2.1287122038,-0.2486633961,-0.1172404497,0.9210258389,-0.1095083857,-0.2430928978,-0.0640780461,1.3582962865,0.1045658121,-0.0077028284,0.0733406608,-0.1962938794,0.5082450581,0.0485487563,2.3560742060,2.2743966359,1.1207024271,-0.1891050409,-0.1228755066,0.3201410632,-0.0993550027,1.6197582881,0.0372776528,0.0968551647,0.8931575448,0.3061550986,0.5141691086,0.0010604149,0.0126166038,0.3176925605,-0.0724848310,3.0820800662,0.0030475648,2.6599095133,0.2279989547,1.7387846112,-0.0664558089,-0.0182527169,0.6486776985,1.4788247029,1.0400522820,0.1612316305,0.3768321643,1.1201675758,0.6904673187,0.4517662190,0.2417233829,0.0663815941,0.5395283599,0.3724186940,0.3923970497,0.7895966098,0.3991677657,2.6158205696,1.3179632139,0.3860900013,-0.0618729870,1.2157194917,1.2911518374,0.1412505258,0.6241121968,0.6887301476,-0.1447931698,0.0766315664,-0.0857884015,-0.0337645456,-0.0124092440,0.7381155855,-0.1212870654,0.4776154854,0.8690730108,0.3435973456,0.0175068611,-0.1099566451,0.0593719746,-0.1203307158,1.4667636421,0.7355849647,0.6552747667,1.6969453533,1.3564936234,0.8265591783,2.7038153726,-0.1556674652,-0.0715993912,-0.0731259508,0.5784964499,-0.0098517653,-0.0440734956,0.0052920096,0.1048994176,0.3316287064,0.3441887239,-0.0064779885,0.4051826149,1.0991232922,0.6162338108,1.1454639601,0.0337806119,0.5583478496,0.5377018423,0.3985966229,0.1341017106,-0.0673669331,2.0274078191,BRCA
GSM481003,0.3007907103,2.2013084937,-0.0572891490,-0.0628837672,2.7883987691,0.6314771056,0.1452357401,-0.0796485592,0.8260841547,-0.0700247712,0.2418496517,0.0125319045,0.0187250819,0.6896365619,0.3061586227,2.1073119970,0.0372959590,-0.0520076970,-0.0698493385,1.5765347331,2.5114432043,0.3973698837,0.0724932240,0.0044546400,-0.0746080028,0.0953503352,0.0280841326,-0.0398127000,0.6016347588,-0.0272780787,0.2029333366,0.1683829038,0.0041664632,-0.0688427752,0.0259170895,0.6661955884,-0.0168290509,0.1680997744,-0.1357929089,0.0581979249,0.1110656509,0.7676699089,-0.0357542636,-0.1369568799,-0.0251908779,-0.1373027871,-0.1710536411,-0.0320325630,-0.1236682045,0.3250210694,2.2865577637,0.2313655682,1.0770822940,0.8208781174,-0.1257941105,-0.0991797137,0.6453557799,-0.1299268159,-0.1419386838,0.4371873090,1.6018303342,0.7297925861,0.4208200202,0.0370552308,-0.1556896888,0.4776535522,0.0121588141,2.2548772812,2.3821775099,1.1693383068,-0.1123142119,-0.0485762728,0.3305605457,-0.0442129601,1.9719548359,0.0608519517,0.0619174262,0.6826903738,0.3119846580,0.3279076968,-0.0124293140,0.0335372233,0.3783047565,-0.0365504050,3.3610697785,0.0041594008,3.2354842028,0.2405393499,1.9165715178,-0.0716271501,0.1319214864,0.5260021543,1.4940092098,0.8106030215,0.1265427291,0.4223379152,1.1333078442,0.6729280780,0.4978785231,0.1985753451,0.0085564985,0.7071057357,0.5809089485,0.8256779464,1.1044230957,0.2197816760,2.8361043417,1.3795744317,0.2815908568,-0.0646676839,1.5458108518,1.6409771810,0.1024996569,0.6049226272,0.7906400810,-0.1587073663,0.4107175079,-0.0117889684,-0.0301140305,-0.0016825477,0.8860665159,0.0222191754,0.5876617368,1.5404983274,0.3926736576,0.0321508271,-0.1016684996,0.1131282425,0.3678463830,1.3210169064,1.6460385932,0.4504145374,1.8905209085,1.1557139689,0.7173366560,2.6004273182,-0.0292245170,-0.0022023061,0.0580019309,0.4392622436,0.0177999127,-0.0178750042,0.0413504756,0.1321838536,0.1627881135,0.7539005348,-0.0000994813,0.5616271551,1.2488890655,0.7397027474,1.3959826067,-0.0073779671,0.6728955308,0.5554000006,0.5288881519,0.4719330388,0.2367422113,1.7969151130,BRCA
GSM481004,0.4733082638,2.0168780188,-0.0441927485,-0.0120286066,2.8850368130,0.8334067961,0.1557933774,-0.0253223246,0.8845133396,-0.0777134480,0.2538255538,-0.0033682808,0.0489846332,0.7104525116,0.4136280409,2.0388840306,0.0407688613,-0.1267450474,-0.2321383340,1.4211680973,2.2194539971,0.4676012300,0.0867632077,-0.1226504015,-0.0432609024,0.1328991915,-0.0148306587,-0.0329750528,0.0223482603,-0.0569916015,0.2018681579,0.0636798603,-0.0000845569,-0.1151951628,0.2566797595,0.2243358721,-0.0365873504,0.0933492766,-0.1005801593,-0.1419382361,0.0268829770,0.9488968975,-0.0350773384,-0.2329448065,-0.0903554935,-0.0811381615,-0.2396499637,-0.0809765638,-0.1066800437,0.2758434620,2.1729679853,0.4731824256,2.5220021768,2.5183840991,-0.1977293875,-0.0477563983,0.6999932565,-0.2246398431,-0.1927705000,-0.0709550090,1.6827038777,0.8647014069,0.0661285739,0.0299266201,-0.1854128705,0.5671119911,0.1063429446,2.2044553339,2.3420532100,1.4110529100,-0.1617067466,0.0133733399,0.3695591596,-0.0953136676,2.0826415886,0.1890115326,0.0980285063,0.6553662318,0.2756585818,0.2469721740,-0.0288742959,0.1180114259,0.4760013257,-0.1118533504,3.1938345432,0.0184804183,2.5533097188,0.1683883188,2.2170206573,-0.0003620527,0.0181169579,0.5568734760,1.5397735213,1.2435202534,0.1383806468,0.5495924441,1.3982536542,0.6871232500,0.4221550408,0.3435010134,0.2215437899,0.5545792864,0.7485063769,0.5918967704,0.4883667428,0.2675627119,2.5189883709,1.2333059513,0.4157156661,-0.0883470983,1.4715695732,1.6658205413,0.1484193246,0.4966396672,1.0386877479,-0.0972555234,0.0968505897,-0.0746824137,-0.0388338064,-0.0060122215,0.9381063713,-0.1644663710,0.4072908132,1.1630562656,0.3364432512,0.0033210537,-0.0486927830,0.0708280785,-0.0368083989,1.4022095196,1.7324149248,0.7514510169,2.0368264179,1.0442493542,0.7713027104,2.5539644831,-0.0862486411,-0.0441430938,-0.0617234432,0.5186807821,0.0930184553,-0.0908300334,0.0227122911,0.0914597162,0.1895031795,0.5294298967,0.0499261181,0.3337849919,1.2252235113,1.0226274510,1.4400380619,0.0303632099,0.6585753624,0.4440401822,0.4318911533,-0.0484577012,0.0279097825,2.3556256852,BRCA
GSM481005,0.7983672971,1.7990147126,-0.1444636270,-0.0758807756,2.9394870863,1.2956724564,0.3356080522,0.0505378049,0.8255034942,-0.0791896108,0.2724389458,-0.0047267683,0.0936311534,0.6607257612,0.3984561536,1.1224179631,-0.0387140851,-0.0943443225,-0.2486192649,1.5339801088,2.3890128664,0.4302809539,0.0776338815,-0.0291266756,-0.0051417159,0.1197699101,0.1175842350,-0.0019453466,-0.0298438202,-0.0093667451,0.6031133681,0.2108817556,-0.0114979355,-0.0705358872,-0.0677172207,0.8184409532,-0.0462793793,-0.1067173420,-0.1371304145,-0.1191317194,0.1940816199,0.9015044535,-0.0086077868,-0.0999731669,-0.0703464779,-0.0872558476,-0.2208455736,-0.0306531701,-0.1683066803,0.5546432902,2.3114442678,0.1596501422,0.5863126215,2.3123772144,-0.2033722807,-0.1039846640,0.6988326163,-0.1439297993,-0.1125736402,-0.1328362586,1.3759988721,0.3704746398,-0.0715960995,0.0203093827,-0.1542207042,0.5830370403,0.0221718806,2.3612720490,2.1967009321,1.3617353249,-0.1107100390,-0.1124337954,0.2700255799,-0.1052019037,1.8920790091,0.0661443981,0.1732574796,1.1069198823,0.3604591240,0.5834803514,0.3720061620,0.0862795337,0.3952120411,-0.0858997872,3.1830767193,0.0194684336,2.6579250760,0.1927578433,1.8868444827,-0.0973110587,0.1081913242,0.8398691173,1.6021617843,1.1356134855,0.3057993211,0.4403047296,1.3712493853,0.8086081992,0.4644701202,0.4124403786,-0.0083928048,0.6868093671,0.4353837960,0.5596565347,1.0273913688,0.5047304571,2.5689270239,1.3360222653,0.3888399490,-0.0833753531,1.2129281088,1.2952434109,0.2491690325,0.4447447957,0.7332842213,-0.1152613652,-0.0523989184,-0.0927218006,-0.0544962948,0.0075601748,1.1652991205,-0.1354474181,0.3632583721,1.1279461384,0.4534288727,0.0711561280,-0.0665274850,0.1918886058,-0.1027448054,1.3140131507,0.5123881329,0.8498359532,1.7664486039,1.5244798356,0.8702989420,2.5885585249,-0.0754524312,-0.0436124759,-0.0344820515,0.6463682539,0.0669458035,-0.0641352383,0.1452049680,0.1227475022,0.3256739390,0.4136187493,0.0269903768,0.4738933053,1.0535859416,0.5842907192,1.2396340239,-0.0010517887,0.5790790948,0.6679200560,0.4164272592,-0.0719963970,-0.0492470543,1.6682489394,BRCA
GSM481006,0.6102282105,1.6322733540,-0.1388590125,-0.0446968372,3.5949124494,1.2861078049,0.1962778227,0.0024524895,0.8436095273,-0.0407163292,0.3110848059,-0.0457815783,0.0438960250,0.4717476930,0.3921763096,1.5234564674,-0.0403059101,-0.1223943415,-0.1689911806,1.9997731411,2.7993582883,0.4174783649,0.0514071679,-0.0567736244,-0.0136505432,0.1205287743,0.0476818513,-0.0609242432,-0.0632479952,-0.0289178999,0.4825668019,0.0737393404,0.0283940911,-0.0372671469,0.1826657505,0.3771197924,-0.0371877997,-0.0958439518,-0.0759507445,-0.0455616355,0.0576291601,0.8751407644,0.0193596086,-0.1273475336,-0.0825599241,-0.1263899816,-0.0908440640,-0.1508883867,-0.2032751216,0.5267736223,2.5094886421,-0.0282404839,0.4520055540,1.9709999030,-0.1049547011,0.0251072518,0.8789683583,-0.1509048072,-0.1688726571,0.4168985869,1.4395066746,0.7858111441,-0.0732725291,0.0461871086,-0.1855151630,0.5490418825,0.0171736931,2.5397693236,2.6947263043,1.2309627652,-0.1116019434,-0.1302974140,0.3715154878,-0.0445516109,1.6438614859,0.1223146532,0.0946894598,0.9128791779,0.4348995787,0.0735658940,-0.0003746613,0.0237284992,0.5246121852,-0.0696378198,3.0485221246,-0.0032555915,2.9888870982,0.2833875683,1.7517078914,-0.0106408464,0.0367047245,0.6594483865,1.5006651944,1.0245994510,0.3482065284,0.3909603753,0.9865753614,0.7695189350,0.5067868330,0.0839668039,0.0616213327,0.4674810317,0.4638878952,0.4886666650,0.8656490569,0.3324119622,2.8120658739,1.5946889372,0.3354175018,-0.0787858003,1.3122026393,1.4299991172,0.2724586814,0.5143065399,0.5348292987,-0.1569815902,0.1809471231,0.1121710714,-0.0627594184,-0.0179128214,1.0724941031,-0.0939081977,0.3491632068,1.0640574322,0.3380506146,-0.1633083941,-0.0274221951,0.0774115979,-0.0591356744,1.1998099668,0.9481664005,0.7820273716,1.9374995906,1.3858446989,0.8328808705,2.7229726611,-0.0663055833,-0.0572130085,-0.0572261756,0.6276549524,0.0269040916,-0.1113843429,0.0978846997,0.1767319650,0.5133121950,0.5213412684,0.0225465108,0.5483877609,0.8621735083,0.7860515617,1.1236223613,0.0147058872,0.5560188279,0.6600953752,0.5104315901,0.1540413657,0.0942163337,1.9141710094,BRCA
GSM481007,0.3836162349,2.3416953210,-0.0937998258,-0.0665360102,4.0566306643,0.7622149936,0.2361548715,0.0386664670,0.8502483182,-0.0199441674,0.4330913423,0.0183963460,-0.0388119381,0.6012359342,0.2309822093,2.7911783722,-0.0411877876,-0.1453005634,-0.2028048244,1.4547199384,2.4604020782,0.2757121727,-0.0547207209,-0.0662077655,0.0338317196,0.0571031523,0.0425152491,-0.0684406345,-0.0472639196,-0.0331106518,0.2947780871,0.0867929932,0.0340240244,-0.0151853888,0.5064731878,0.5332031575,-0.0577180198,0.1407612562,-0.0705216141,-0.0176842651,0.0884708629,0.6660716674,-0.0061402059,-0.0661921823,-0.0938017999,-0.0554567706,-0.1144838074,-0.0492152067,-0.1352403009,0.5209690785,2.2709788829,0.0713577823,0.3051382034,1.5888246496,-0.1695612810,-0.1448038014,0.5490670130,-0.1511262000,-0.1798202869,1.1126770776,1.4693711392,1.1094023064,0.6109497668,0.2866679903,-0.0165134667,0.2825788311,0.0266022543,1.9990592401,2.6223193989,1.2685047859,-0.0812617614,-0.0218577340,0.3895332318,-0.0687349054,1.7544682556,0.0016019143,0.0633230991,1.2433663603,0.3420672560,0.3187423200,-0.0786241875,0.0916640373,0.4822960018,-0.0462129366,3.3252202073,-0.0302347181,3.7316410806,0.1697343944,2.1712128919,-0.0579688576,0.0379549713,0.4920493394,1.1625167250,1.0916134130,0.2404658702,0.2606000659,1.0516917631,0.3326362380,0.4350651474,0.0752705452,-0.0035135532,1.1163454109,1.1648706290,0.9255183645,0.9085509542,0.3224442709,2.9854580163,1.6097912267,0.2957258879,-0.0395099294,1.4910032429,1.4191814653,0.2135312788,0.5193731897,0.8986499582,-0.0530207068,0.1253790325,-0.0896028110,-0.0033394928,0.0468923578,0.6220977374,-0.1150343669,0.3947684393,0.2169134759,0.6869849099,-0.0907675462,-0.0349783328,-0.0378676735,0.1398046748,1.5900844355,1.3011941914,0.4453185778,2.0205136507,0.8527704083,0.7908645495,2.4574012124,-0.0312364085,-0.0056203018,-0.0304605411,0.5291107847,0.0170823853,-0.0848310849,0.0586705186,0.1683203725,0.2354621901,0.7313789074,0.0001815175,0.5416803957,0.9311149749,0.4491444476,1.3381449249,-0.0174299582,0.7689255278,0.5075207963,0.6048736209,2.0794822507,0.2695283611,2.0419750153,BRCA
GSM481008,0.5217626055,2.3666895902,-0.1165276822,-0.0786411340,3.4890660973,0.9804863159,0.2298881953,0.1487080915,0.7475578486,-0.0935460868,0.2802805559,0.0135383108,0.1053648011,0.6167750674,0.3457279783,1.7549198801,0.4211145209,0.0344140060,-0.1190311949,1.5937150419,2.1300801171,0.4476290999,0.2104557655,-0.0606938041,-0.0837444873,0.1181333933,0.1192758778,-0.0487661479,-0.0419786002,-0.0326988541,0.1060264790,0.0674133619,-0.0094582608,-0.0904161369,0.4952089607,0.6854993951,-0.0684947377,-0.1306113124,-0.1340358588,-0.1062880354,0.3583017097,1.0431455533,0.0244162457,-0.1489817619,-0.0607080726,-0.0912060768,-0.2021448404,-0.0616991531,-0.2036045082,0.1998051750,2.1560482681,1.0422426972,3.7100130320,2.6366142299,-0.1578689768,-0.1067257196,0.3393240338,-0.0432277814,-0.1796682819,-0.0869256644,1.2875107631,0.9977699332,0.0155054001,0.0689848669,-0.1834583134,0.4309778051,0.0374788624,1.7342027903,2.2334333533,1.2116130602,-0.1548417415,-0.0641634141,0.3239025854,-0.0755486018,1.6684907476,0.2086261566,0.1785624022,0.3296917904,0.3166073344,-0.0152832921,0.0643475656,0.0169600861,0.3223061445,-0.1202880517,3.1932358045,-0.0465668528,3.4815651840,0.1444476569,1.8789323368,-0.0964413439,0.0158213981,0.7504032691,1.5366616944,0.8087446459,0.2826632336,0.4047704326,1.0726860836,0.7429268004,0.4865003888,0.5512299970,-0.0611492244,0.2473534204,0.7693564068,1.0612640086,0.9423102802,0.3914852613,2.2747382799,1.2441011212,0.3589827556,-0.0483734958,1.3571830794,1.2994388591,0.3601557386,0.5585720231,0.8953086573,-0.1261704511,0.1036715129,-0.0481197490,-0.0144966920,-0.0086323968,0.6182682188,-0.1333306130,0.9020165747,1.0231049003,0.0843056362,-0.1322722009,-0.0688331930,0.0077770210,-0.0821399172,1.2373752406,1.0562807394,0.9540980851,1.7428607056,0.9964291379,0.7930964681,2.4189842773,-0.0432700947,-0.0415118158,-0.0830571034,0.1656969287,0.0952502571,-0.0080047101,0.0279587975,0.2110551038,0.2934183009,0.4864576326,0.0193326599,0.5460901485,1.3610299529,1.4473513996,1.3797544043,-0.0229445148,1.6802951230,0.5698375510,0.4554638961,-0.0937278436,0.1071133807,2.1668052498,Control
GSM481009,0.5489170128,1.4457605811,-0.1042107936,-0.0925829344,3.2419228553,1.2115504311,0.1166496219,-0.1422098079,0.6688206773,-0.1247062076,0.0107947554,-0.0831521150,0.0205618788,0.5215228253,0.2764711754,0.6706676956,-0.0522875672,-0.0391110071,-0.3763604151,1.3526445291,1.7882246540,0.1436777954,0.0269088492,0.0736083997,-0.0247553507,0.0994998306,0.0073626528,-0.0829033151,-0.0626680891,-0.1178367677,0.2899453865,0.0951095528,-0.0167183488,-0.0995618049,0.1146979373,0.0094790388,-0.0653287124,-0.1491544191,-0.1188073308,-0.1019401512,0.0577980618,0.7667085592,-0.1402785039,-0.1239943903,-0.0897535325,-0.0273430940,-0.1830840958,-0.0367782738,-0.2011497214,0.3250879490,2.0593769551,0.0095844022,0.3269794668,0.9991316413,-0.2203453198,0.0065456664,0.7120615755,-0.1940156351,-0.1676231830,-0.1178382771,1.0581297616,0.1039347460,-0.0843627745,0.0061263982,-0.2835594586,0.4693481246,0.0230332860,2.2850365361,2.5643478161,1.2530937696,-0.1221180951,-0.2679295630,0.1666127581,-0.0254355502,1.4121935302,0.0623427681,0.1254829393,0.7009458411,0.3151665892,-0.1094468926,0.0831366837,0.0134470520,0.2847852708,-0.1908497260,2.9691267412,-0.0341326128,2.3592794271,0.0949656846,1.2984715220,-0.1029173690,-0.0419632214,0.6549914120,1.4563478480,0.4472229415,0.1498070048,0.2795271149,0.7096309500,0.6203827706,0.1471335525,0.0966468778,0.0261609364,0.2551399111,-0.0397215483,-0.0767497015,0.5673530965,0.2759424355,2.4867245299,1.0669086046,0.2270372226,-0.1458780054,0.9630623995,1.2193833515,0.0783121586,0.2179962545,0.2611433211,-0.1344264271,-0.0097384553,0.1323079021,-0.0863374352,-0.0607615665,0.7020093558,-0.1552854501,0.1325173036,0.2427701615,0.4328454778,-0.1382317636,-0.0637761413,0.0715685539,-0.1245508698,1.0942457432,0.6725121166,0.2772126171,1.8641240117,1.0664309090,0.7962288941,2.6979478374,-0.1461619418,-0.1110477333,-0.0924537415,0.4795865551,-0.0723620999,-0.1449772045,-0.0766929161,0.2052960319,0.2915475966,0.3737636758,-0.0737737967,-0.0275342090,0.5619953670,0.4072276253,0.7153020533,-0.0321200251,0.0527233876,0.6280128602,0.1644279799,-0.2243902548,0.0143840319,1.8595554969,Control
GSM481010,0.6249280034,1.6410438180,-0.0752815895,-0.1180296430,3.1006627616,1.4103256828,0.5424241116,0.0717255069,0.7652878618,-0.0934815570,0.3169757244,-0.0740054093,0.1562225824,0.6855350051,0.3582406002,1.4302161436,0.0163011768,-0.1016747169,-0.1971198924,1.6499485337,2.1086231072,0.3798376370,0.0859565825,-0.0738389365,0.0316080314,0.1779702014,0.0963420311,-0.0841461032,-0.1064614769,-0.0636401029,0.2368586194,0.1300376100,0.0475679800,0.0214899665,0.5221772490,0.5275679684,-0.0191521292,-0.0294654327,0.0576899002,-0.0129843161,0.1383740484,1.1692479986,0.0042478732,-0.1164575414,-0.0778342285,-0.1084122991,-0.0943694549,-0.1134077050,-0.1147065031,0.7057379800,2.1362189799,0.4967245454,1.3842930889,1.8094631367,-0.1438307749,-0.0347986291,0.6206445546,-0.1489029545,-0.0178994006,0.1119127483,1.3806106646,0.4831022171,-0.0250544287,-0.0077773408,-0.1162023945,0.6016551096,-0.0186596700,2.1533832948,2.2642153807,1.4701618624,-0.0884521269,-0.1031227998,0.1926778763,-0.0749119271,1.7936493554,0.1809599443,0.0692660992,1.3145466052,0.3378665508,0.6113295373,0.1684411286,0.1060690732,0.4360353170,0.0077531713,2.8156872888,0.1088330450,2.5427460669,0.0831961750,1.6254494820,-0.0688042777,0.2049654462,0.7335124992,1.3844987064,1.0618852462,0.3126156600,0.5158594621,1.1154199801,0.8636795770,0.4636299179,0.4178132884,0.0607782995,0.3259510165,0.3937121409,0.7550900512,0.8686887410,0.4433930765,2.2680879153,1.4093265285,0.3965836786,-0.0879259115,1.2152642781,1.5112492231,0.2225111510,0.4516097499,0.8465682827,-0.1212306364,0.3987866621,0.0464412091,-0.0692580070,-0.0237400801,0.9930470879,-0.1347208667,0.4001078805,1.3532863502,0.2637763904,0.0769978872,0.0407279982,0.3634714415,-0.0689478631,1.2312859525,1.1145762462,0.4624910445,1.7524934667,1.4629609655,0.8582563715,2.5320026251,-0.0911880921,-0.0057435957,-0.0126254933,0.7562955471,0.0440597638,-0.1161107920,0.1088690767,0.0754469297,0.2803448701,0.3622522485,0.0235196726,0.5034653259,1.1540054709,1.1813988317,1.3444891074,-0.0283165311,0.1042212340,0.6182664710,0.4462038194,-0.0494453826,0.2126338463,1.4663006869,Control
GSM481011,0.3773361022,2.5707602666,-0.1073576104,-0.0137978302,3.4908258122,1.0274028662,0.1223588546,-0.0575688534,0.7990937517,-0.1389879691,0.4267781531,0.0505490041,0.0381124616,0.4229259233,0.1895736574,1.6065567996,-0.0003523131,0.0619400970,-0.1730886077,1.0696674976,2.7272794777,0.4895673924,-0.0256841576,-0.0326026935,0.0090873188,0.0948011485,0.0700286454,-0.0534303492,-0.0036741981,-0.0195445688,0.5747642778,0.0721080420,-0.0076342911,-0.0709248130,0.8291512293,0.5837395656,0.0152344646,-0.1269030198,-0.0791338222,-0.0215034489,0.0393868066,0.5469686413,-0.1076474799,-0.1018765384,-0.1155099279,-0.0170110600,-0.1619128032,-0.0754183352,-0.0782974666,0.2512683526,2.0899075419,0.1365389772,0.0802930284,1.6893038817,-0.1425343341,-0.1804705736,0.5617097728,-0.0954395305,-0.2198452753,-0.1168348633,1.4644612165,0.2747519518,0.0269770351,0.0489917260,-0.2020389984,0.3680541691,0.0504960761,2.2447497329,2.0546847110,0.8359368082,-0.1628519724,-0.0736006662,0.4104331945,-0.1129846462,1.9562136729,0.0443784665,0.0341684120,1.0774065783,0.3150515012,0.1773831133,0.0234519974,0.2526341076,0.2815913279,-0.0055239440,3.6779853900,-0.0071498524,3.3704163233,0.1384740885,2.1479393972,-0.0975409582,0.0471237373,0.4358141350,1.4936494496,0.7789269015,0.1755088156,0.3978262835,1.5733309313,0.4733123278,0.6478326957,0.2790668897,0.0246392575,0.6543249066,0.7186556260,0.8490704160,0.8156974314,0.1468833473,2.8027136156,1.5043537389,0.2711141126,-0.0457399186,1.4994342731,1.3766346119,0.1722447709,0.6355269162,0.5948791403,-0.0789207903,-0.0178278021,-0.0172325614,-0.0094516162,0.0394449375,0.6050271742,-0.1223144881,0.5330254723,0.6447139097,0.7929640099,-0.0585195973,-0.1487344496,-0.0516900792,-0.0423061008,1.2472988190,0.4931039812,0.5007772822,1.8035778651,1.0243768138,0.8445791476,2.9243183808,-0.0738799619,-0.0260395241,-0.0681232988,0.5062603640,0.0608758262,-0.0817198325,-0.0036057916,0.0645896237,0.1595414509,0.5318953696,-0.0662813277,0.3231461198,1.4445699183,0.4136765280,1.3676190143,-0.0269477858,0.7410259544,0.3199764860,0.5373041621,-0.1366306342,0.0479814015,1.9663778502,Control
