@relation data

@attribute 6261 numeric
@attribute 1742 numeric
@attribute 3710 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 324 numeric
@attribute 2776 numeric
@attribute 1605 numeric
@attribute 820 numeric
@attribute 3760 numeric
@attribute 859 numeric
@attribute 207 numeric
@attribute 427 numeric
@attribute 3762 numeric
@attribute 2770 numeric
@attribute 153 numeric
@attribute 3765 numeric
@attribute 5308 numeric
@attribute 5806 numeric
@attribute 5879 numeric
@attribute 5594 numeric
@attribute 6010 numeric
@attribute 2048 numeric
@attribute Class {Control,BRCA}

@data
7.4146314195,8.85288926,11.35799469,10.99802289,9.844635599,4.172021977,9.668318219,11.37070935,5.66449084,4.782423438,5.1817298815,9.746089281,7.0964976515,6.3781015845,7.1915641815,5.706262025,4.858492381,5.746189633,5.06588596,8.85850435833,8.27215776867,5.316518,6.0460148965,Control
7.805879323,8.71258815,12.08864757,10.75503384,9.525335383,5.814301269,8.930930318,11.95147243,5.501288856,4.888269882,5.938453286,9.68028616833,6.6682528355,5.998901844,6.0573658185,5.908699592,4.948847562,5.28956229125,5.478414715,9.23532012167,7.85669691467,4.435394156,6.1752464015,BRCA
8.508107226,8.943878208,12.01135666,11.137683,10.74066222,5.788040457,9.213384421,12.10871075,5.375570566,4.795989381,5.4163695845,9.69256516467,6.509385796,5.8216816615,5.457103785,5.149148835,4.768993337,5.53171569775,5.455336468,9.280236709,8.11094053067,5.186670157,5.6572200255,BRCA
8.223337117,8.818774784,11.97218475,10.00164081,9.439182162,5.072117861,7.435526765,12.23392978,5.312711681,5.011910695,5.686574878,9.98949733167,6.174467902,6.0082229855,5.725019338,6.090118375,4.725212151,5.2600632335,5.312711681,9.422761191,7.98209816267,5.254944744,5.8033952395,Control
7.765653423,8.419687541,11.58766984,10.864964,9.689574849,5.687908393,9.924501194,11.96551025,5.166927545,5.245087973,5.459472577,9.506100771,6.6870181055,5.854346637,6.8901006515,5.78869305,5.368603583,5.3791823495,5.726293954,9.29741101033,7.82991936767,4.915773338,5.974060652,BRCA
7.5295794445,7.431102924,12.06588572,11.45443311,9.814991395,5.770572224,10.54993411,11.84561169,5.651849079,5.202134845,5.109564203,9.688092646,7.253156792,6.403952625,6.5536864175,5.849568518,5.700170054,5.613667902,5.268482349,9.14697742367,8.18650002,4.596397442,5.8945122075,BRCA
7.413880613,9.772562477,12.23463043,9.557684409,7.511675823,5.801553978,7.39744174,12.01701203,7.161134718,6.200609914,5.739455874,10.0480993307,6.4765995115,6.3830593105,5.366277458,4.899068355,5.337721125,5.22611515975,5.205168882,9.62804284167,8.451561107,5.119575355,6.698930436,BRCA
7.821082856,8.983991943,11.37383049,10.66388964,9.583290187,6.180461809,9.665460782,11.17361954,5.655646098,5.672008915,5.4165418795,9.436876068,7.3763370605,6.0041707925,6.2928801065,4.5781157,5.069327579,5.444090161,5.853628472,8.82865486733,8.171538624,4.947679304,5.924917202,Control
7.9286738745,8.939638805,11.74966846,10.78521972,10.67301333,5.838328613,9.303998235,12.04072818,5.536838744,5.274272145,5.7331878815,9.58057105933,7.118253504,6.2282131725,6.2675959045,5.648042042,6.099511534,5.386029074,5.065239741,9.29235500067,7.91861634733,5.117810604,5.902567425,BRCA
8.5140109595,9.017365988,11.77144213,11.44285036,9.67905828,4.883390185,8.352640608,11.58294888,5.764746385,5.488652576,5.7741307315,9.75364579767,6.8930044005,6.0161178895,6.489380715,6.189237109,5.312893162,5.6711398605,5.534506187,9.23513699733,7.74245236133,5.087262599,6.097307219,BRCA
7.584700481,8.91139283,11.5968724,9.330368553,8.417642766,5.8736971,6.808774778,11.33767223,5.764215595,4.378950559,5.800719002,9.592833039,6.2469583145,6.17911422,6.097670028,5.427950757,5.442289366,5.64485219675,5.146911012,8.92818876867,8.06297051567,4.719610733,6.5168853865,BRCA
7.5940448005,8.491693915,11.78113439,10.4353997,9.772677934,5.697670451,9.546605663,11.43475867,5.76209048,5.182504847,4.98377199,9.66262953467,7.0901609175,5.982493978,6.6687748565,5.945216293,5.313437469,5.463018786,5.285412622,8.97755484267,8.197304519,4.682592971,5.881726985,Control
7.1085730665,8.626522298,11.47029296,10.86238187,9.630713575,5.394901009,9.998851701,11.66148208,6.162699096,5.047354342,5.7430600425,9.935713008,7.5313944615,6.260171995,7.184102984,6.733086946,5.781629373,5.562381639,5.269043668,8.882604615,8.151507585,5.212774804,6.3293752715,Control
8.493389115,9.406067387,12.30526243,11.40394419,9.432772131,5.915766617,9.061277435,11.9128857,5.36790503,5.073403866,5.6696072035,10.2127518167,7.293064907,5.959015807,5.4787995935,4.911225686,4.822489599,5.68802750875,5.009225385,8.867882958,8.08129530567,5.094670216,6.0211887345,BRCA
7.0653833725,9.826628375,12.12065594,10.55627639,10.64514978,6.201639374,9.803614982,12.34260121,5.673988298,5.23994335,5.66697815,10.3303371883,6.9529632565,5.943325517,6.159811817,5.281523233,5.416680376,5.8392476045,5.12102706,8.552349278,7.95451796533,4.571466258,6.5438936355,BRCA
8.667270974,9.589941868,11.98934847,11.43117909,10.02677279,5.650485447,8.90929393,12.20475003,5.507962085,5.03519637,5.741333037,10.0295226957,7.193921471,6.0199753005,5.6032236615,5.661429849,5.079390111,5.3248844975,4.95444207,8.787767491,8.00665617633,5.321216715,6.079201963,BRCA
8.3356951715,9.255879016,11.82192354,11.63501532,10.62223972,5.742822246,8.5896522,12.29067992,5.132588408,4.957695542,5.7144963195,10.1231177773,7.5129273615,5.5465558395,5.6081323905,5.624694033,4.884855828,5.3208293635,5.125786688,8.934366304,7.86577453733,5.425938643,5.9287180725,BRCA
7.8418802745,9.489206292,11.43832419,10.51995589,10.68629503,5.127954352,8.886520521,12.17175704,6.920237092,4.385153631,5.571364096,10.182290716,7.022755699,6.017597645,5.800661023,5.127954352,4.700735,5.76908530825,5.488491912,9.01840760867,8.01917131267,5.281801394,6.655924375,BRCA
