@relation data

@attribute 10000 numeric
@attribute 10211 numeric
@attribute 10580 numeric
@attribute 10603 numeric
@attribute 10891 numeric
@attribute 122809 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 163688 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 2002 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2194 numeric
@attribute 2203 numeric
@attribute 2308 numeric
@attribute 2319 numeric
@attribute 23265 numeric
@attribute 23433 numeric
@attribute 23533 numeric
@attribute 23624 numeric
@attribute 2475 numeric
@attribute 253314 numeric
@attribute 2538 numeric
@attribute 25759 numeric
@attribute 2645 numeric
@attribute 2872 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 2932 numeric
@attribute 2997 numeric
@attribute 2998 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 31 numeric
@attribute 3101 numeric
@attribute 32 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 3630 numeric
@attribute 3635 numeric
@attribute 3643 numeric
@attribute 3667 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 3991 numeric
@attribute 399694 numeric
@attribute 4893 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5139 numeric
@attribute 5140 numeric
@attribute 51422 numeric
@attribute 5170 numeric
@attribute 51763 numeric
@attribute 51806 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5313 numeric
@attribute 53358 numeric
@attribute 53632 numeric
@attribute 5499 numeric
@attribute 5500 numeric
@attribute 5501 numeric
@attribute 5506 numeric
@attribute 5507 numeric
@attribute 5509 numeric
@attribute 5562 numeric
@attribute 5563 numeric
@attribute 5564 numeric
@attribute 5565 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5571 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5584 numeric
@attribute 5590 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 572 numeric
@attribute 57521 numeric
@attribute 5770 numeric
@attribute 57818 numeric
@attribute 5792 numeric
@attribute 5834 numeric
@attribute 5836 numeric
@attribute 5837 numeric
@attribute 5894 numeric
@attribute 6009 numeric
@attribute 6194 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 6464 numeric
@attribute 6517 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6720 numeric
@attribute 673 numeric
@attribute 7248 numeric
@attribute 7249 numeric
@attribute 79660 numeric
@attribute 801 numeric
@attribute 80201 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 8471 numeric
@attribute 8503 numeric
@attribute 8569 numeric
@attribute 8651 numeric
@attribute 8660 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8789 numeric
@attribute 8835 numeric
@attribute 9021 numeric
@attribute 9322 numeric
@attribute 9470 numeric
@attribute Class {Control,BRCA}

@data
6.02664600925,11.4712435,8.994564082,5.814878023,8.588209721,6.38293279633,10.9291550067,12.02214941,5.118745153,5.3832028615,6.891088384,9.719046985,9.746089281,7.466690585,12.83735302,9.817791564,11.59105257,12.8538437,9.1331992355,13.40015501,6.033979735,6.283741817,10.40794251,5.720012484,5.09861497,6.35664089167,5.30303857733,11.24236857,9.4954151895,8.096419889,10.00381342,8.684959947,5.603041174,7.421314376,8.5486277015,8.48871590367,6.873785904,13.06098469,7.4423513115,7.1307406325,5.169936271,7.745155171,6.361861002,10.10813927,10.17550624,6.8286116825,11.96210624,7.137455172,8.74899041,6.6011960975,8.17760709933,5.97762982,9.641781332,7.64611005,7.1007852408,6.094875369,9.095911979,7.267983118,10.76657469,8.5536358815,7.361419949,7.706221655,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.3128980706,5.814878023,5.182504847,9.5855365545,8.643298361,12.32080063,4.56483303,9.320067806,8.188070922,9.6271145295,4.980952113,10.08992748,8.596218763,6.36946717,5.4829326402,5.48205062,10.084193648,9.78527191267,7.409181146,8.786482932,4.767140212,6.732544377,6.5921560336,8.27215776867,11.634256725,5.939777752,7.621649748,6.7523535558,10.49127719,11.44994835,8.2742311235,7.546352606,6.2950853,11.09785784,5.342127098,11.885711165,10.57174817,9.813452991,5.913614242,10.11570732,11.39766944,14.28777857,10.80480483,9.8141439395,9.15105029633,5.689167221,8.001564595,7.867620258,7.468888472,6.513534664,7.68702726675,7.102536626,5.996924518,13.11037161,4.993687096,13.59313376,12.33572539,7.680836167,6.521683367,6.660285205,7.6838955385,7.881528695,12.08367055,7.886226753,11.07481734,4.721115721,10.7778191715,11.0274017595,9.271638758,9.766347163,Control
5.94776533325,11.07296681,8.100563197,6.186416987,7.63955981,6.86329191833,10.8430461553,12.15020274,5.98658799,5.478418359,6.950471695,9.192268846,9.68028616833,6.43012268,12.45159499,9.705218147,10.97151861,12.70768381,8.8476289105,13.38150649,6.539395847,6.845117176,10.37262599,5.911818141,4.9415322205,6.54570248567,5.53179062767,11.53764798,9.5539178325,8.308590396,10.79867858,8.678284212,5.424931532,7.25216743275,7.2752951695,8.67259838967,6.491216266,12.96993872,7.8897640555,7.787354885,5.773212576,7.742126034,5.911818141,10.01141636,10.06599536,6.4300637355,11.03194774,7.646272708,8.474680533,6.243050775,7.58182517267,5.636777762,8.20808938,7.78951872733,7.4312568682,6.615155557,6.451092084,6.491216266,11.09418346,8.28683271975,7.8686273905,7.964515778,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.0997063766,5.911818141,5.402083668,9.3156588355,8.8289253025,12.28120423,4.969510209,11.97001249,7.71697568,9.9140920795,4.833916319,9.883140084,8.632069254,6.0929297895,5.5428379012,5.804719114,9.5416181315,9.789873514,7.391761545,8.66542575,5.442455259,6.648325671,6.8176697542,7.85669691467,11.27623323,5.0886580415,7.563421716,6.347242776,9.559434991,11.52169626,8.137035193,7.48196166867,5.722746919,10.92233559,5.38534669667,12.290645045,10.83234438,8.91124301,5.817246707,10.34726733,11.0078229,14.277329135,10.83272413,9.498162056,8.42779587067,5.667687262,7.481398095,7.609956448,8.38943660267,5.99820185,8.008767961,7.8100749315,5.924984901,12.75620088,5.272407006,13.5121695,12.47764072,7.335080175,6.213741562,6.249592888,7.3510555305,7.815256994,11.11317258,7.645116667,11.53262879,5.007208117,9.5528853505,8.2708191325,9.031467655,9.849698742,BRCA
5.52044016575,11.0249286,7.1405365504,6.335440044,7.130779359,6.63531513933,10.353336411,12.31403378,5.757030749,5.231526198,7.435172523,9.676230874,9.69256516467,6.416760061,11.87062298,11.01447057,11.02198648,12.97428108,9.1833272675,12.2142175,5.844744204,8.115760429,10.44466839,5.682862067,5.0246144115,5.873035507,5.131792113,11.26220667,9.480270588,8.06587291333,10.42204403,8.736631192,5.492342928,7.24124136325,7.4405797005,8.424084698,5.458620899,11.32233677,7.856102429,7.4532495275,5.870864797,8.060129988,6.617140962,9.532322378,10.30533535,6.720661627,8.888835412,8.137709878,8.690112479,4.9437518165,7.737379153,5.258529523,5.72110688,7.717289563,7.2445861642,6.257770271,8.606850376,7.122365029,11.09221886,8.46248003675,6.8096446665,8.363150402,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,5.105550821,5.503993644,5.16953547,9.882436552,8.7021055945,12.38431166,4.988436007,9.512908878,8.293128034,9.566117134,4.402621796,10.14535302,8.471818588,5.9034588485,5.4641368762,5.527329405,9.9835099365,9.801472324,7.677704008,8.815320146,5.112503363,6.94883771,7.3797898974,8.11094053067,11.198356615,5.6701097255,7.8060539105,5.84197348,9.65317699,11.72288448,9.1235010805,7.496409352,6.201345317,10.94914844,5.14106431567,12.75184948,11.29922535,7.478286534,5.336114869,10.45388564,11.33795649,14.525874365,10.9243451,10.2425466365,8.45925672733,5.690704299,7.228580927,7.575257723,8.01302675867,6.84843868,7.89762192425,7.3984048785,6.008655278,12.13760287,5.73478497,13.47944813,12.54827894,10.35235277,6.053334703,6.638439986,7.22130858,8.073848511,11.22600587,7.644869593,10.22614155,5.641120592,10.250925849,7.3755804475,8.120913213,9.93170563,BRCA
5.58777326775,11.13481472,7.201491944,6.323194968,8.913428843,6.24090660867,9.24789131367,11.37479785,6.492979261,5.0419966805,7.499688706,9.684192438,9.98949733167,5.863140121,13.77694807,10.55781096,10.90909074,12.97428108,9.562459405,12.9236618,5.341462114,7.935328799,10.39039231,5.927488357,4.868678918,6.403711392,5.41224549733,11.485756425,9.432546201,7.75608816367,11.11828268,9.107923944,5.490579154,6.9620171695,7.744375252,8.60830344433,5.78869305,12.75033439,8.398114105,7.4011955135,5.793122872,8.06060289,6.187258653,9.129946971,10.35265071,6.243898751,11.07032913,8.004250142,8.847629866,5.411271404,7.29196366133,5.312711681,7.437629589,7.35253753667,6.9971733014,5.97637008,9.664661106,7.695456468,11.67358746,8.0701184345,6.944447884,7.992345173,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.020910304,5.602001935,4.95653443,9.0515971275,8.09322379,11.76334944,5.3029774595,9.474832035,7.930679872,9.7521116675,5.446761787,10.28239959,8.590101509,6.323322532,5.1156792046,5.655216748,9.3324219335,9.34823014567,6.105076296,8.115695415,5.7109519,6.524350224,7.393284111,7.98209816267,11.274247985,5.7758281875,6.9189611885,6.4393043462,9.580847928,11.42772678,9.2078924525,7.166098701,6.118843116,10.74552751,5.12548806733,12.748840355,11.4905076,8.719783347,5.972354482,10.09500831,10.44278832,14.01633132,11.19937192,9.9489026305,7.73867912133,5.801553978,6.648325671,6.838009842,8.497729874,6.723630657,7.22646478075,7.6503556025,6.195361528,12.20536419,5.264171629,13.35270561,12.76004735,9.938977155,6.175580113,7.411068419,7.550181463,7.239410274,10.31178269,7.1870936865,10.63957159,5.322298864,9.161516246,7.026021961,9.397407846,10.51117475,Control
5.87271996825,11.18656944,7.8104902422,6.280033578,7.334164045,6.39040330267,11.076519951,11.90965135,4.93618003,5.609549966,7.662759375,9.981439248,9.506100771,6.860966288,13.85629375,9.992853784,10.63211394,12.74323457,8.7252869495,12.87039849,6.042212717,7.248072547,9.62228117,5.957921126,4.969105223,6.34452495067,5.381060378,11.40201826,9.66718229,8.12260925067,10.40311354,8.63972157,5.210049084,7.11097001925,7.708490746,8.28073113733,5.48205062,12.85738045,7.697637374,7.5245616955,5.536217098,7.919118257,6.468750795,9.959676393,10.14697308,6.8833304115,10.58594865,6.589056064,8.770532686,6.487691694,8.07156570167,5.764215595,7.612317708,7.88745877033,7.3395574808,6.322293794,6.345898074,6.965037136,10.82382918,8.61352648925,7.689701613,7.954401538,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.5222750642,5.633294061,5.312711681,9.717115444,8.772392971,12.25537394,5.0605486155,10.31638934,8.26640137,9.378542152,5.133924369,10.06457475,8.426475613,6.52394041,5.466218321,6.407145055,9.8517271485,7.772929909,7.418993406,9.518791383,5.377654117,7.46131803,7.2484914302,7.82991936767,11.21839075,5.704258658,8.1880407455,6.3743216144,9.966174165,11.8471671,8.5157239865,7.33013335533,6.324725674,11.08348284,5.36637566267,12.62687432,11.36679226,9.268951958,5.764215595,10.22872886,11.47602735,14.629290115,10.47933595,9.731993461,8.10318445333,5.981630781,7.634958261,7.652900753,8.51009850833,6.818713579,7.77948640775,7.4082400825,6.375115349,12.34682957,5.287630431,13.37889296,12.45248586,7.089109133,5.828587949,6.561483187,7.490961799,7.553593058,11.49594259,7.59092276,11.04264453,5.084076226,9.2147162925,7.3291673985,9.134337192,9.888302279,BRCA
6.0241266485,11.27871096,8.3400575382,6.967402441,7.057101267,7.14705234067,11.51028325,12.34480084,5.660645761,5.428588795,6.493499734,9.979768545,9.688092646,7.477052175,13.21954598,10.73619497,11.37439849,12.96626215,8.856569148,13.283571,5.759695977,6.849127091,10.04182378,5.665201768,4.996658248,6.44851453633,4.78029427967,11.050839388,9.9164802245,8.40450445433,9.953578497,8.054687235,5.541879718,7.27924073425,8.2776170305,8.62960386567,8.361890192,12.29746809,7.3388634815,7.5689740425,5.73607124,7.186711317,6.511519926,10.00182726,10.77106872,7.019536675,11.04074197,7.022259953,9.445243095,6.3510124755,7.67560415833,6.182201277,9.215897647,8.682705693,7.3955993004,6.131451225,5.930448326,7.295863332,10.7998525,8.461447756,7.422011788,8.034993039,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,5.278206775,5.353244986,5.601110562,10.080564477,8.845409366,12.55486108,5.0329234135,11.9128857,7.822477025,10.1343921865,5.186075849,9.875534783,8.232662106,5.9174340255,5.6759717936,5.625863148,9.698559825,9.84054935,7.890402801,9.231287868,5.316879984,7.252336945,7.0771786148,8.18650002,11.07534033,6.517858181,8.3174977465,6.511764621,10.23164154,11.5852209,8.0343196725,6.96976629,7.180831933,11.71457622,4.90271696,12.43708136,12.04072818,9.435868748,5.722063796,10.624983,11.41291396,14.408070605,11.22643043,10.1743432895,8.70127661067,5.889480387,8.19601328,8.522033306,8.83004516267,6.520033725,7.8254115435,7.2581526215,7.0497490765,13.11510467,4.997982479,13.71343219,12.66384721,5.996451597,6.216799806,6.446881172,7.9775367345,7.175178069,11.69149721,7.9410335545,10.56036654,4.715910134,11.21185371,9.896606441,9.322030165,9.052976298,BRCA
5.88751933675,10.78457782,8.0118703498,5.672857555,7.629176499,6.15581564667,9.54237477033,11.50866771,5.548136995,5.593019755,6.682577247,9.212867878,10.0480993307,6.742953157,13.25616376,10.35594598,11.02648906,12.94803322,9.783360605,13.57316849,5.942169184,7.922823903,9.710815526,5.913853554,5.3906557965,6.328291098,5.24441804267,11.60735899,9.167523377,8.232537209,12.02630394,8.607923107,5.306345413,7.07306347475,6.820861544,8.72042838867,5.69405225,11.1007545,7.9742866725,7.550193916,5.705709271,8.082270314,6.512547399,8.873183485,10.66411416,6.6232326,8.521110748,9.113137308,9.358008891,5.0486747065,7.10096244633,5.414821571,5.993341073,8.026211755,7.3536038904,5.80774855,9.276724119,7.275475337,11.81348272,7.886089094,6.1798565725,7.158208568,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.3893093744,5.876892151,5.622938584,8.7738660505,7.6550504095,11.42710081,5.28286133,9.686457248,6.361071425,9.746930711,5.391983545,9.962643412,7.44226163,6.330484187,5.5322651396,6.430289978,8.827384863,9.55785931,7.572418149,8.344585666,4.904497645,6.541565657,7.2233369438,8.451561107,11.151396135,5.6011167705,6.747341416,5.495877927,8.977681421,11.16076662,8.079817226,6.54175895867,5.754494213,10.92879244,5.440760277,11.66732817,10.5362572,7.953674293,5.361953639,9.961088297,10.22441209,13.397046395,11.68974045,9.6883434395,8.36198243367,6.082580853,7.292025067,6.760091594,8.14430106033,6.949071249,7.0136583735,7.399969872,6.52839399,12.34260121,5.499615714,13.29267684,12.61750082,10.40794251,6.662423158,6.282259665,6.9360294185,8.110210699,9.882139059,7.242328474,11.8442763,4.713162871,9.832125781,5.7802057775,7.900989228,10.17182765,BRCA
5.55851851825,11.28537059,7.7903724246,5.555364666,7.776434883,6.39654723067,10.4230262683,11.90894245,5.655646098,5.2934412195,6.606446392,9.290572499,9.436876068,6.689303092,12.53965448,10.49325532,11.33417845,12.65135565,8.791959475,12.32689017,6.015923042,6.962234136,9.922785491,5.052688948,5.5340522185,6.443340444,5.44014183767,10.6280523315,9.1611827995,7.82778458767,9.584981814,8.114602741,5.725748823,7.13942682425,7.287694177,8.25503639033,6.59332062,11.85977947,7.7095138065,7.4520617975,5.451879748,7.46131803,5.826809832,10.47490271,10.26119615,7.0670465565,9.990983614,8.319853998,8.993477034,6.034652891,7.17891887367,5.814365364,6.926417944,7.93129970567,7.0445753338,6.677300776,9.164543144,6.978828057,10.20523766,8.3435434395,6.878481164,7.870643868,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.1581699328,5.783660451,5.002490161,9.8100499835,8.1397640245,12.22401684,4.796609578,9.774935737,8.287355845,9.831690885,5.190033289,10.10583032,8.483464254,5.9718598575,5.3094441946,5.233822166,10.092337449,7.854087509,7.90344675,8.118825763,5.023045997,6.401140314,7.1010578476,8.171538624,11.40345044,5.401013329,7.762308173,6.3190254744,10.00443156,11.28922369,8.116304847,7.84441516067,5.830554026,10.68230579,5.198709621,11.79348819,10.70560671,8.791131238,5.233822166,10.12277013,11.68597092,14.48710829,10.38915837,9.8900263955,8.53051419067,5.931807875,7.787382059,7.907583411,7.47974634233,6.880413479,7.39410609925,7.055090386,6.5912389175,12.57155186,5.368952732,13.44200721,12.74796537,9.572823899,6.220915761,6.094030827,7.2742748985,8.096110446,11.73537632,7.794277783,10.57075254,5.447753778,10.5831481265,7.6450219565,8.474680533,10.15313434,Control
5.650041658,11.36309182,7.4007412088,6.628121512,8.132681099,6.43760547433,10.3226626667,11.86434298,5.375570566,5.6159439165,7.327824597,10.01823535,9.58057105933,6.500527718,13.23871974,10.59030193,10.66032156,12.68048706,8.707711983,12.12152875,5.978888461,7.674829818,10.26710886,5.041342928,5.0975948055,6.39158794533,5.20127672467,10.934482423,9.3657406255,8.16675555833,9.460251675,8.499737407,5.758164072,7.363162919,8.1547705925,8.744333241,5.425183376,11.3345919,7.94496816,7.530604743,5.541182786,7.57557919,5.887653968,9.964760013,10.30631839,6.5497902615,8.411183776,8.187798825,8.769533015,5.1194799475,7.64453556567,5.731598207,6.254278102,7.84812807267,7.1591884674,6.08007734,9.148261195,7.207676014,10.58546987,8.54783304475,7.0367038785,8.140562835,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.1628675654,5.675118156,5.425183376,10.06551331,8.4208763975,12.63995684,4.92607662,8.975662515,8.336909437,9.676526932,4.817381859,10.19124467,8.390557125,6.3825279205,5.291675395,5.844493149,9.9168075855,9.60954968233,7.548207573,9.026662535,5.398154738,7.250680065,7.1609520152,7.91861634733,10.99057863,5.8779809975,8.3694050275,6.1710283688,9.452231522,11.82274022,9.095386554,7.80894971567,5.904009092,10.78374334,5.239130909,12.484417515,12.23300553,7.766779205,5.747394952,9.9831294,11.55993163,14.506684105,10.83540327,10.173879045,8.16926655967,5.950124992,6.878728789,7.65031782,8.069045413,6.894518054,7.73151595125,7.327968466,6.3920417785,12.3148028,5.442455259,13.70458133,12.4865699,8.367000914,6.095613938,6.225020007,7.165259291,7.009607858,11.64430934,7.465168109,10.50876069,5.218598349,9.424144631,9.4489620645,8.893423741,10.39985497,BRCA
5.56331123875,11.15310882,8.4197805262,6.320850743,8.847089556,6.64667975233,10.545324375,11.70471109,5.442621133,5.59106726,6.268944869,9.726661428,9.75364579767,6.827314517,11.80338054,11.95147243,10.90549628,12.95548196,8.981888772,13.49883304,5.906897358,7.706221655,9.976514407,5.71081418,4.8765822255,6.12471153133,5.52820953933,11.34867369,9.70078824,8.199921005,11.10846093,8.667644801,5.177231401,7.0345246175,8.182674481,8.72327961667,5.938292408,13.14374197,8.148239231,7.6541093245,5.233822166,8.076790383,6.078850631,10.08180334,10.44466839,6.1985753455,12.01701203,7.125313046,8.271931157,6.044721811,7.79989988667,5.34483848,8.313258466,7.86377913433,7.3339069032,6.294120428,8.922124336,7.419119853,11.29816872,8.23486635625,6.9934365385,8.407736325,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,5.3102028742,6.078850631,4.710134856,9.747962555,8.873365133,11.96551025,5.1783856195,11.01488198,7.946147637,9.813055769,5.368603583,9.977545082,8.965922146,6.3457281585,5.3589494338,5.913135501,9.689212392,9.492243668,7.121070136,8.794173061,5.778347403,7.28012379,7.227408083,7.74245236133,11.551814785,5.5839936855,7.524249938,6.6645194764,9.69476318,11.64681981,8.399665163,7.79374473733,5.935466377,11.13901746,5.37731992767,12.770755465,11.56134298,10.20981921,5.241850906,10.28660429,10.97540039,14.439438795,10.84783275,9.8976062935,8.39504068233,6.047566334,7.4960371,6.965931792,8.20112036767,6.877072814,7.874571879,7.271314855,5.680444041,12.71572616,5.641120592,13.30755735,12.57561022,9.331471853,6.088741207,5.941347708,7.1768613545,6.70134502,11.1050886,7.356733999,11.22557215,4.748476814,10.40777828,6.113514114,7.620111894,9.575728848,BRCA
