@relation data

@attribute id string
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 3725 numeric
@attribute 397 numeric
@attribute 4000 numeric
@attribute 4001 numeric
@attribute 4214 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5591 numeric
@attribute 5599 numeric
@attribute 5925 numeric
@attribute 6416 numeric
@attribute 6709 numeric
@attribute 6885 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 835 numeric
@attribute 836 numeric
@attribute 841 numeric
@attribute 84823 numeric
@attribute 8567 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8738 numeric
@attribute 8772 numeric
@attribute 9530 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6567379836,0.4271916688,1.7024177213,0.4622597255,0.9040112879,0.2885481695,0.4242359363,0.4033383753,1.3998379606,0.3403536905,0.6904673187,0.4170598776,0.2565123712,2.1744926922,0.2768544875,-0.1203307158,1.4667636421,-0.0815773857,0.1359229180,0.0052920096,0.1048994176,0.5400777823,0.2181731576,1.0991232922,0.1502289322,0.4618439315,1.1454639601,0.2395461278,BRCA
GSM481003,0.9652459709,0.7775049358,2.4163282448,0.9470082469,1.0929474598,0.8250159933,0.4940745450,0.5633794381,1.8544124930,0.1291189450,0.6729280780,0.4086979734,0.2222999979,2.0139065178,0.2633005434,0.3678463830,1.3210169064,0.0369979428,0.2037714471,0.0413504756,0.1321838536,0.7100376884,0.2374667472,1.2488890655,0.0927192407,0.3396010184,1.3959826067,0.1913491006,BRCA
GSM481004,0.9907437571,0.2368152252,1.9569436598,0.4108253932,1.0895719028,0.8613782506,0.2035975778,0.4561246896,1.7169649695,0.2842731770,0.6871232500,0.2011434678,0.2880970038,2.2867089779,0.2940910289,-0.0368083989,1.4022095196,0.0960737533,0.0873647968,0.0227122911,0.0914597162,0.5539390937,0.2974472462,1.2252235113,0.1418394002,0.2546002513,1.4400380619,0.1057929711,BRCA
GSM481005,0.6355714482,0.5410236554,1.9105042447,0.4076916931,0.8098332005,0.0346642584,0.5196754609,0.5092585007,1.7067998852,0.3027884051,0.8086081992,0.7030548256,0.4676337253,1.7849416738,0.6410530742,-0.1027448054,1.3140131507,-0.0153414088,0.1775396827,0.1452049680,0.1227475022,0.5255361862,0.3546492273,1.0535859416,0.1484226488,0.3311821395,1.2396340239,0.2065125657,BRCA
GSM481006,0.6762053416,0.5691636287,1.8248747664,0.5611030732,1.0190164120,0.3746376437,0.4536705289,0.5787126888,1.7934826566,0.3629644454,0.7695189350,0.6889269474,0.3639865402,1.3645559378,0.5432311448,-0.0591356744,1.1998099668,-0.0463810288,0.2434271592,0.0978846997,0.1767319650,1.0384363433,0.2811946133,0.8621735083,0.1076701371,0.3993855593,1.1236223613,-0.0383643322,BRCA
GSM481007,0.8456355448,0.6257671566,2.0019709589,0.2387859241,1.1271720196,0.1680870660,0.3479610627,0.4080061787,1.4387447677,0.2104100706,0.3326362380,0.6629691342,0.2094873252,1.3734828520,0.3382505102,0.1398046748,1.5900844355,0.1268612003,0.1246918725,0.0586705186,0.1683203725,0.3077724100,0.3439188227,0.9311149749,0.0681875506,0.4942711219,1.3381449249,0.0920892016,BRCA
GSM481008,0.9488343467,0.5740240522,2.1130765477,0.2336067353,0.8291577330,2.2845945134,0.3505251462,0.4095634027,1.3603685686,0.6921098750,0.7429268004,0.6538910852,0.3020598857,1.7949530157,0.3780345452,-0.0821399172,1.2373752406,0.3151042461,0.2113651909,0.0279587975,0.2110551038,1.3371529910,0.2587280633,1.3610299529,0.0933854235,0.3502702833,1.3797544043,0.0953819020,Control
GSM481009,0.4324776653,0.0933806742,1.1429168019,0.4913277809,0.6016953898,0.5621430310,0.3211863863,0.0829424338,1.0164196166,0.3099200923,0.6203827706,0.6089003728,0.0517636729,1.6174411757,0.2541130532,-0.1245508698,1.0942457432,-0.4913612215,0.1680118608,-0.0766929161,0.2052960319,0.4607905097,-0.0214137907,0.5619953670,0.0010559037,0.3331116955,0.7153020533,-0.0129690079,Control
GSM481010,0.8570031879,0.3326625368,2.0214559557,0.4292223471,0.7848732112,1.2009258570,0.6825766645,0.5802971647,1.7903627032,0.4519854390,0.8636795770,0.6300583106,0.7657218578,2.2026424287,0.5448883692,-0.0689478631,1.2312859525,-0.1288154235,0.1262793746,0.1088690767,0.0754469297,0.6957977564,0.4145627452,1.1540054709,0.2645242032,0.3200970930,1.3444891074,0.1943513640,Control
GSM481011,0.9243046698,0.4183264731,1.9929131126,0.7323982264,1.3270472519,0.7047109866,0.1779143085,0.2936353860,1.1011350507,0.2232471732,0.4733123278,0.2998918322,0.1213096739,1.9040792997,0.1588936072,-0.0423061008,1.2472988190,-0.0234986019,0.1585717750,-0.0036057916,0.0645896237,0.5322405176,0.1667126331,1.4445699183,0.1111272328,0.3675854102,1.3676190143,0.0567738009,Control
