@relation data

@attribute 6812 numeric
@attribute 54874 numeric
@attribute 22999 numeric
@attribute 6804 numeric
@attribute 6505 numeric
@attribute 6844 numeric
@attribute 6857 numeric
@attribute 2744 numeric
@attribute 57030 numeric
@attribute 6512 numeric
@attribute 6511 numeric
@attribute 10497 numeric
@attribute 6616 numeric
@attribute 5864 numeric
@attribute 10815 numeric
@attribute Class {Control,BRCA}

@data
7.410489684,7.7515131175,4.466446628,6.586768964,6.455167425,10.05577764,5.549215754,9.170414035,7.232999148,6.175929354,5.044843524,7.307431087,6.78737685,5.723156638,8.549265941,Control
7.18529977367,7.8370534395,4.911705061,6.975192016,5.659433149,10.58383522,5.938057117,9.182904002,6.068999232,5.652207716,5.239561536,7.354075509,6.609192948,5.672079654,9.218624457,BRCA
6.48546311533,7.8150590835,5.36790503,7.081033649,6.245890761,10.30762238,6.236545833,8.632641862,6.921278994,6.124127129,4.768993337,6.71369968,7.114893166,5.066316611,8.760937063,BRCA
6.57239004733,7.75651941,4.700180125,7.715191761,6.018929689,10.51475871,5.114378737,9.160338576,7.499688706,6.574181472,5.114378737,7.376431753,8.223815268,6.360369215,9.469728867,Control
6.82339386,8.304445007,5.84386532,6.458370212,6.667115534,10.6829685,6.633580605,8.660014728,6.712427693,5.593959684,5.278366982,7.773437814,7.3756054295,5.653784658,8.122803572,BRCA
7.517797043,8.6740279945,5.395072441,6.86505622,5.880692411,9.907754874,6.647318557,9.003350039,6.440541669,5.759695977,4.950248224,7.432753017,6.477823674,5.499695432,7.575257723,BRCA
6.31398031067,7.550994221,5.36650691,6.698639127,8.591897347,9.785085055,6.063724706,9.145690907,8.18992476,6.725676834,5.520352508,7.49197557,8.418540522,5.447092526,8.952028549,BRCA
7.00778646933,8.183402349,5.193979903,6.560413565,5.741879005,10.28801852,6.2950853,8.939837117,7.31134218,6.174182303,6.110097626,7.169627227,6.8454990825,5.487205952,8.419065983,Control
6.956630158,8.681821026,5.488973851,6.832007438,6.264635533,10.82820416,5.87615546,8.727649179,6.542920132,5.839966671,4.542894537,7.553746634,7.2681816375,6.143184845,8.290227544,BRCA
6.571316384,7.654598594,5.806589092,6.971661738,5.778347403,10.65531183,5.139972076,8.884385094,6.329935892,5.797150007,5.871604195,7.454753984,6.8123894965,5.177231401,8.880242515,BRCA
7.228641719,7.348306161,5.704879743,6.922498552,6.316422399,10.98552909,6.097089942,9.272280513,7.555933317,5.799094593,5.061140288,8.404887293,7.2233732875,5.606154407,8.18589271,BRCA
7.04003560967,8.345183436,5.715283369,6.294671862,6.436299805,10.45871961,6.363088376,9.119292054,6.597162874,5.894763964,5.895794131,7.481761346,6.8815510025,5.503198645,7.694795113,Control
7.45962413033,8.120463945,5.032994809,6.691782333,6.040569875,10.57581366,5.403618168,9.004881345,6.898030318,6.128361072,5.615159695,7.773866348,6.2958628705,5.612950486,8.336429709,Control
7.33583168833,8.141501593,5.676811285,8.021647846,6.448988165,11.2546007,6.528263138,8.965922146,6.665410981,6.01436157,5.573201246,8.544675792,7.746916147,5.673281687,9.838645,BRCA
7.14027804567,7.924189773,5.185877691,7.319810118,7.795846682,9.127737169,6.360325315,9.424665541,7.933190677,5.865430938,4.788047896,8.716554664,8.463316998,5.985791427,8.309761823,BRCA
6.91298685167,7.5415370775,5.777361355,7.808322499,6.407527489,10.96223109,6.810253901,8.899841107,6.502239591,5.890696716,5.5828655,7.854075345,6.7390347675,5.890696716,9.540709807,BRCA
7.46054400933,7.599291959,5.76182462,8.045051277,6.052139389,11.18913904,6.514442352,8.48420977,6.869196295,6.260971855,5.545204861,7.951985672,6.572423344,6.257911667,9.712381316,BRCA
7.161030027,7.5950116265,5.477767371,7.506587513,7.085714437,10.57996904,6.140886634,8.986710369,7.155352377,6.143235875,5.534350549,8.173903359,7.077503195,6.017928169,8.759589567,BRCA
7.29899473467,8.111613035,5.185679507,8.124252034,6.927781295,11.18170219,6.392794485,8.832511198,7.436255814,5.746589057,5.952165364,7.947580142,7.2922706905,6.088635217,9.765178804,BRCA
7.618235163,6.6432818195,5.377654117,7.53871493,5.290397907,7.975462708,6.190817922,9.196332326,7.03100122,6.445516183,5.388199225,8.622089465,6.6321609555,5.54782863,10.0595882,BRCA
