@relation data

@attribute id string
@attribute 10203 numeric
@attribute 10266 numeric
@attribute 10267 numeric
@attribute 10268 numeric
@attribute 10681 numeric
@attribute 11211 numeric
@attribute 113091 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 133 numeric
@attribute 1392 numeric
@attribute 1394 numeric
@attribute 1395 numeric
@attribute 2535 numeric
@attribute 2641 numeric
@attribute 2691 numeric
@attribute 2692 numeric
@attribute 2695 numeric
@attribute 2696 numeric
@attribute 2740 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3375 numeric
@attribute 3549 numeric
@attribute 50846 numeric
@attribute 51384 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 54361 numeric
@attribute 55970 numeric
@attribute 5727 numeric
@attribute 5741 numeric
@attribute 5744 numeric
@attribute 5745 numeric
@attribute 5746 numeric
@attribute 59345 numeric
@attribute 6343 numeric
@attribute 6344 numeric
@attribute 6469 numeric
@attribute 6608 numeric
@attribute 7432 numeric
@attribute 7433 numeric
@attribute 7434 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 796 numeric
@attribute 797 numeric
@attribute 7976 numeric
@attribute 799 numeric
@attribute 79924 numeric
@attribute 80326 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 8643 numeric
@attribute 9340 numeric
@attribute 94235 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1005374130,-0.0988735439,0.3068221869,-0.2680551823,0.0959430252,-0.1062915300,0.0462838771,-0.0406686678,0.0224389041,2.3511802043,-0.1657158316,-0.0596967974,-0.1301310624,0.2974508487,-0.1508431376,0.0035489056,-0.1667449446,0.0439038376,-0.1169859280,-0.0095693332,1.6287773193,0.8279611501,0.4049960374,-0.0520556581,-0.0282765614,-0.0979167008,-0.0631695779,2.0719431177,-0.1301306970,-0.0066118414,-0.0173997841,-0.0494632187,-0.0517481777,-0.0693783264,-0.1653896839,0.2650621481,0.1095612807,1.4082001351,0.0895334738,-0.1797585793,0.0233059835,0.0526086140,-0.1707838081,0.8352787644,-0.0601230123,-0.0864705451,-0.0395166410,0.0402833596,-0.1717640940,0.1013115716,-0.1405123799,-0.3945480586,0.0060842624,-0.2014402350,1.0991054247,0.0138609237,-0.0872401451,-0.0658604255,-0.1008841115,-0.0661483709,-0.0076127907,-0.1242441562,0.0170828879,-0.0414223101,-0.1308467712,-0.1384880379,-0.0591113598,-0.1174687999,0.0407348561,-0.0905173432,0.3332861074,-0.2703875750,0.5178176453,1.2294193541,0.4202692439,2.5381216722,0.4896193914,-0.0565602516,-0.1843264068,-0.2691806101,-0.1241024184,BRCA
GSM481003,-0.0828870904,-0.0779009014,0.1742775132,-0.1981330183,0.0999994444,-0.1047461864,0.0109862651,-0.0257342711,-0.0264381831,2.6618880828,-0.1331763597,-0.1345108745,-0.0570962974,0.3096774467,-0.1563473302,-0.0596790086,-0.0580914443,0.1194292073,-0.1067909364,-0.0153477059,1.5822581693,0.7446148635,0.3861772509,0.0136994388,0.0082499009,-0.0398267657,-0.0038146086,1.4007776942,-0.1463896707,-0.0387087499,-0.0607554581,-0.0448594634,-0.0357904956,-0.0711894622,-0.0687760951,0.1972087900,0.3030448142,1.5228428889,0.0509039110,-0.0405682451,0.6181657883,0.0414500020,-0.0632541613,0.3278987228,-0.1221356737,-0.0520858829,-0.0380773171,0.1523554480,-0.0914919766,0.3417940569,-0.1303036616,-0.2837386110,0.2620541867,-0.1763356365,1.2871466040,0.0805596044,0.0086955691,-0.0085104138,-0.0511799914,0.0349293670,-0.0993796474,-0.0742290326,0.6722705480,-0.0506247050,-0.0272443373,0.0773259308,-0.0806185362,-0.1405506266,0.0183893998,-0.0899435145,0.1913125683,-0.1387209467,0.5154947008,1.1748903621,0.3427900223,1.7296087743,0.3949784789,-0.1006964339,-0.1199493396,-0.1981786027,-0.1113222497,BRCA
GSM481004,-0.0922309217,-0.0581982881,0.1125538852,-0.2160079331,0.1646906034,-0.0772074629,-0.0035539012,-0.0579110971,0.0400346970,3.2911541594,-0.1305765224,-0.0695228789,-0.1509656603,0.3574216091,-0.1249254538,-0.0174135581,-0.1436761345,0.0309478348,-0.1567563402,0.0034604846,1.6611578276,0.7807461512,0.5521416770,0.0250083253,-0.0385375693,-0.0696329902,-0.0421145539,1.8515151408,-0.1982034243,0.0844486295,-0.0748226429,-0.0226111772,-0.0218933389,-0.0733080359,-0.1454869720,0.1437460496,-0.0715792978,1.3914726415,0.2772172881,-0.0729266664,0.0374192396,0.0503554661,-0.0546198697,0.5141371712,-0.1085114954,-0.1183706294,-0.1191229813,0.1857214334,-0.1042431816,0.1740168649,-0.1005912562,-0.3105351274,0.0032477002,-0.1127112779,1.2167072096,-0.0188852585,-0.0638865936,-0.0485719460,-0.0359497991,0.0020104520,-0.0029002871,-0.0909554661,0.0893885440,-0.0690000361,-0.0738884651,-0.0646847112,-0.0227907845,-0.0665163331,0.0518062069,-0.0634357101,0.1798166355,-0.1845646587,0.4954510418,0.8735682719,0.2407727359,3.0849989021,0.3031011952,-0.0236128259,-0.1348989100,-0.1713296526,-0.0985009841,BRCA
GSM481005,-0.1211310418,-0.0571382909,0.4684070117,-0.1823308058,0.1558229845,-0.0930910153,0.0494340722,-0.1131797851,0.0148324681,2.8108222031,-0.1632510282,-0.0737005674,-0.0642875309,0.4337945098,-0.1168842334,-0.0811849633,-0.1518275835,0.1389785846,-0.1258544647,0.0240575849,1.4807582746,0.7418772494,0.4407993471,0.1431259238,0.0048406354,-0.0900424109,-0.0373471825,2.0844613116,-0.1005716819,0.0298131270,-0.0830953829,0.0131802937,-0.0721454692,-0.0804068081,-0.1371271478,0.2903279221,-0.0903669529,1.7118040177,0.1294130335,-0.1137393725,0.0221872707,0.3651740387,-0.0804039764,0.7196760476,-0.0769616191,-0.0505725289,-0.0358448881,0.0217156247,-0.1289767066,-0.0427201473,-0.1279722679,-0.2622130004,0.3739300018,-0.0578352279,2.7604660591,0.0426390920,-0.0200725873,-0.0482768963,-0.0910808531,-0.0681008383,-0.0604671176,-0.0685347691,-0.0662294183,-0.0690765642,-0.1350355067,-0.1600683510,-0.0682289646,-0.1877037456,0.0253307247,-0.0241390365,0.2757434328,-0.2487369648,0.5995431432,1.0973899575,0.4940518402,3.1216985056,0.3341969794,-0.0420957793,-0.0746310067,-0.2267692454,0.0019805360,BRCA
GSM481006,-0.1119228491,0.1238347143,0.8168455800,-0.2267707414,0.0940744485,-0.0413360036,0.0175967734,-0.0426791429,0.0186501546,2.9753691157,-0.0856870075,-0.1206369126,-0.0849626226,0.5730865085,-0.1380316838,0.0114085199,-0.0811862269,-0.0474441674,-0.1420404522,0.0055883527,1.3146320589,0.8980883528,0.5024565970,0.0676333264,-0.0312742843,-0.0409805291,-0.0047965163,1.7298908366,-0.1092058139,0.0551767207,-0.0707056522,-0.0436467853,-0.1287954013,-0.0425234946,-0.1534552708,0.1627931487,0.1349259974,1.6287609772,0.0982928102,-0.1384860929,0.2650657782,0.3282627139,-0.0961665853,0.7344815110,-0.1119839218,-0.0482396819,-0.2269113808,0.1020520361,-0.1314265860,-0.0745586439,-0.1027562003,-0.3156871875,0.9761466979,-0.1288715185,2.6283631843,-0.0367680197,-0.0259634039,0.0027629747,-0.1056243051,-0.0280148233,-0.0666198668,-0.1108920901,0.3665609332,-0.0490511070,-0.1344503291,0.0737847136,-0.0772258149,-0.1278402574,-0.0607598760,-0.0633418135,0.2675573988,-0.2056177399,0.6352266884,1.0352304034,0.3469776163,2.2450029360,0.3349695516,-0.1115555562,-0.0801025852,-0.1933502588,-0.0675209105,BRCA
GSM481007,-0.0127481208,0.0461217760,0.9590665644,-0.1646292791,0.1175155551,-0.0462016771,0.0545835591,0.1449329597,-0.0457385061,2.8911846526,-0.0767209250,-0.0667302715,0.0051810041,0.3394778481,-0.1290648038,-0.0083956773,-0.0773195711,0.1043332271,-0.0728140738,-0.0247762944,1.4150039667,0.6832716253,0.7389051489,0.0082447724,-0.0001031797,-0.0702233489,0.0576778140,2.0440874497,-0.0969640405,0.0206030341,-0.0384182333,-0.0236926176,-0.0610897990,0.0349866823,-0.0154575356,0.0063761506,0.4547389333,1.7198813632,0.1311976389,-0.1276405940,0.1535956346,0.0240848922,-0.0802779141,0.4905876240,-0.0589590800,-0.1066330304,-0.0618985219,0.1198207565,-0.1275089341,-0.1172819872,0.3686424807,-0.2656063915,0.1312263660,-0.0424479322,1.5694840899,0.0665562646,-0.0116927956,0.0067818588,-0.1159979064,-0.0368318690,-0.0168402319,-0.1010664200,0.7914069314,-0.1936255641,-0.0900796246,0.0897157400,-0.0416983613,-0.1037025881,0.0269764186,-0.0689038429,0.2257701663,-0.0515251742,0.5411662431,0.5598054998,0.0400525054,1.9039682361,0.1684061680,-0.1341643277,-0.0831408225,-0.1985879130,-0.1091753465,BRCA
GSM481008,-0.0839799782,0.0685795071,0.0396173128,-0.2061547977,0.1762107810,-0.1282418184,0.0368520773,-0.0589148509,0.0335137619,2.4213602080,-0.0822623748,-0.1224440389,-0.0832899799,0.3225789310,-0.2051508737,-0.1265188139,-0.1484264478,0.0287810763,-0.1776378624,0.0287268742,1.5773606507,0.5812673489,0.5733324594,0.3323945552,-0.0138166144,-0.0801251363,-0.0930239435,2.9869054159,0.0118098752,0.0765580802,-0.0931404326,-0.0369273601,-0.0238051813,-0.0439203969,-0.0932542066,0.5126946868,-0.0216365628,0.9962933176,0.1566182477,-0.1139793424,0.7044315703,0.0065370266,-0.1071937550,0.5189527079,-0.0629848304,-0.0631529367,-0.1006635962,0.1073250934,-0.0776013454,-0.1103182351,-0.1694296186,-0.3722561604,-0.0818936168,-0.0649520755,2.6761983316,-0.0130235439,-0.0438404034,0.0238258963,0.0177650731,-0.0678590641,-0.0851789837,-0.0973834079,-0.1006630483,-0.0836435636,-0.0969623786,-0.0263637421,-0.0816071063,-0.1362674517,-0.0587898058,-0.0773598160,0.1710349915,-0.2866146009,0.7522004461,0.3710079451,0.3907292088,1.2485071176,0.7163926493,-0.0994058526,-0.1730496549,-0.2209988770,-0.0820205758,Control
GSM481009,-0.0656674788,-0.1029586037,0.4038269714,-0.2188857661,0.0263316522,-0.1002464938,0.0791871084,-0.1763979323,-0.1080232901,2.6244598661,-0.2427144567,-0.1059785067,-0.1035688546,0.1195252147,-0.1334196233,-0.0399887146,-0.1101983191,0.1256220965,-0.3298419225,-0.0115218755,1.4264966791,0.6165255239,0.3277122399,-0.0187472406,0.0075181638,-0.1442451389,-0.1290513484,2.0699307456,-0.1774287639,0.1133095631,0.0125898218,-0.0943475917,-0.1280691018,-0.0109911502,-0.1309069859,0.0462389344,-0.0947817922,1.3603622399,0.0745630916,-0.1152782403,0.0908730394,0.0504966844,-0.0700162277,0.6463254577,-0.2724224895,-0.2053294594,-0.1447345847,-0.1308432226,-0.0423143535,-0.0449020102,-0.2738886540,-0.6643026724,0.3702629479,-0.2396392688,1.5475423524,-0.0934621583,-0.2625131060,0.0109606397,-0.0948671154,-0.0894222621,-0.1320922268,-0.1927612391,-0.0008563446,-0.1355779901,-0.1123483706,-0.1901101222,-0.0421969897,-0.1239747682,0.0691758244,-0.0858838131,0.1795333024,-0.3837322319,0.2263547377,0.9253043751,0.1085814988,2.8495090359,0.1045048643,-0.3289845157,-0.2627761249,-0.3650523313,0.0616575229,Control
GSM481010,-0.0422210586,-0.0070498776,0.2692766514,-0.1861951756,0.1181509570,-0.1075353725,-0.0523162221,-0.1182263891,0.0242022970,2.9061449667,-0.0958868481,-0.0837810375,0.0192767652,0.1426105212,-0.0678591116,-0.0328489543,-0.1212636573,0.0162319288,-0.1158836643,-0.0101668000,1.4701154121,0.7687349256,0.3140299377,-0.0330859112,-0.0491772037,-0.0575684468,-0.0147443671,1.7387604249,-0.1416044151,-0.0111925566,-0.0721662682,-0.0195220578,-0.0938840314,-0.0828891163,-0.1072482466,0.3157774927,0.2415542743,1.9193168806,0.0988978949,-0.1526912370,0.0555289276,0.3778017241,-0.1063975469,0.8611366566,0.0014346085,-0.0815766632,-0.0839599652,0.0873890924,0.0015060869,0.1232243062,-0.0950575502,-0.2394890915,-0.0618860749,-0.0936019128,1.7162404021,-0.0528586305,0.0075313146,-0.0343432225,-0.1204891543,0.0370795174,0.0695958067,-0.0687700288,0.3475609784,-0.0442746121,-0.1332288597,-0.0047525896,-0.0709607551,-0.0970082757,0.0063128392,-0.0628264352,0.1679993867,-0.1516297620,0.5297393522,1.3494504129,0.3972433979,1.4520974686,0.2440859387,-0.0493291419,-0.1240107594,-0.1745709858,-0.1251607268,Control
GSM481011,-0.0582183444,-0.0669179047,0.2295599894,-0.2844685811,0.1424185228,0.0333628888,0.0766580859,-0.0562100275,-0.0044528405,3.2403810868,-0.1397329687,-0.1132595020,-0.0664961323,0.4529687186,-0.0730740254,-0.0049141078,-0.1339224835,0.0852589975,-0.0952504783,0.0118178145,1.5207398576,0.6951909607,0.5910138850,0.0443884449,-0.0113668426,-0.0725463081,-0.0267178286,2.2713911864,-0.1934635937,-0.0012641086,-0.1325333343,0.0366611989,-0.0230764352,0.0175757171,-0.1788172826,0.1901781862,-0.0201940086,1.4365228034,0.1732024047,-0.0356848571,0.1380941514,0.2789731259,-0.1349296580,0.6016605651,-0.1559762456,-0.0877311546,-0.1095394212,0.0669697911,-0.0821199404,-0.1086327640,-0.1599943034,-0.3263226391,0.1123705800,-0.1127214742,1.6167891246,0.0338085365,0.0335077664,-0.0299045145,-0.0683776503,0.0033948959,-0.0038562473,-0.0605126296,0.2160085205,-0.0952629641,-0.0306941271,-0.0211311191,-0.0564101988,-0.0877523847,0.1043020672,-0.0612617317,0.3443828844,-0.2860836664,0.4226314719,0.9487753072,0.1416005218,2.5316526047,0.3143766776,-0.0565446460,-0.0799476467,-0.1675065276,0.0715863965,Control
