@relation data

@attribute 54576 numeric
@attribute 54577 numeric
@attribute 54578 numeric
@attribute 54490 numeric
@attribute 54600 numeric
@attribute 54579 numeric
@attribute 23169 numeric
@attribute 7358 numeric
@attribute 7360 numeric
@attribute 10720 numeric
@attribute 7365 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 54657 numeric
@attribute 54658 numeric
@attribute 7367 numeric
@attribute 54659 numeric
@attribute 10941 numeric
@attribute 7366 numeric
@attribute Class {Control,BRCA}

@data
5.316518,5.692518737,5.34774693033,5.745513828,5.048771569,5.533260613,5.641987591,10.31612343,9.2403386986,6.6481657865,5.057462456,7.321999924,6.04208923,4.917445181,4.845504173,5.67688054775,5.73309076,5.564691589,4.938324343,Control
5.34066129,5.789606185,4.89087691633,6.918449222,5.420053896,4.569042829,4.998208198,9.963792397,8.5570668926,7.937870279,5.346080415,9.04325120967,4.716563977,5.442455259,4.95444207,5.59827444375,5.773212576,5.301232095,5.1072423805,BRCA
5.275017526,4.689178439,5.20032288667,5.001702332,5.535750687,5.629656239,5.543349912,9.672182718,8.1375869088,5.9412922905,4.428384769,7.92662426633,4.95623024,5.664561948,5.301049141,6.06882033,5.568952692,5.932280461,5.8333037745,BRCA
5.693773551,4.681187829,5.147294809,5.460424154,5.62000808,4.851263383,4.628224624,10.4210605,7.9965682378,6.1921094465,4.978894894,7.682566087,4.8851370905,4.832651143,5.464840793,6.086641113,5.490579154,5.062004299,4.908600668,Control
4.694341356,4.980952113,4.743827314,5.185877691,4.854508448,6.02414858,4.923875634,10.08386525,9.0660444806,5.8896958225,5.671725924,6.35246380333,5.519435083,5.409060987,4.708756286,5.3441354815,5.902080364,5.518229233,5.2005104115,BRCA
5.67695229,4.774802056,5.01757128133,10.67589996,5.291135005,5.688048317,5.646098738,11.03013967,8.716050116,10.6100650295,6.729624567,10.0165137127,5.5416179735,5.186075849,4.63288196,5.24320125275,5.591867317,5.79064906,5.3544884755,BRCA
5.51191964,5.129706745,5.09458734533,9.510754836,5.057462456,4.276931831,4.371290795,11.19460776,8.259227047,10.034899063,5.391983545,9.33237919567,5.387177849,4.547045185,5.229406468,5.4831119085,5.197326058,5.98687237,5.1462816115,BRCA
5.167931151,5.536217098,5.15894364167,5.167931151,4.348143714,4.937828406,5.881671501,10.27454155,8.6703653428,5.402536842,5.265109838,6.291945442,5.5091785575,4.840729162,4.867045482,6.5300702935,5.384232247,5.341462114,6.692204361,Control
4.749683847,4.347200447,5.13439949667,8.923536316,5.221694654,5.582188094,5.181511332,9.99487707,8.08941919,9.5456637855,5.836814906,9.392384844,5.2415956165,5.298485344,5.011910695,5.400347364,5.766072507,5.0188247,5.208036869,BRCA
4.656520763,4.799361019,4.71463742167,6.730983353,4.790265497,5.557663769,4.704059729,9.804115337,8.993405749,7.292380092,5.888750097,8.53381039433,5.5971585195,4.73770262,4.958159726,6.45814549825,4.981865493,5.2209212,6.387905425,BRCA
5.259471408,5.099517451,4.61709260833,7.725027274,5.099517451,5.312711681,5.087262599,10.14962047,8.3681031852,8.0997323895,5.71081418,8.639412074,5.729465955,4.399365004,4.924350826,5.7598949785,5.868150426,5.56971228,5.5690297595,BRCA
5.527642182,5.229790979,4.99146069233,13.34055118,5.028139516,5.531078267,5.566214857,10.26892824,8.7738329156,13.45875072,9.701844069,11.7220646317,5.7741947575,4.915773338,4.461934912,5.67693137575,5.425938643,5.236886004,5.3504690505,Control
5.242898987,5.32446073,4.887923041,5.914690831,5.164817697,5.59052062,5.414314209,9.814991395,8.9908265678,6.606693953,5.043313058,7.44836663133,5.5181136965,5.321757891,4.827579315,5.75778513,5.795397636,5.15826759,5.655860989,Control
4.202081312,5.078643187,4.93610003867,5.731598207,5.196047562,5.206341637,5.797150007,8.39528898,7.9825833316,6.6699357665,4.847259412,7.00704151733,5.5523504485,5.401230463,4.854508448,5.35621693575,5.815070224,5.18190882,5.323490159,BRCA
5.149758548,5.109163334,5.20830034733,7.702901859,5.083225336,5.064162066,5.541492575,9.422275648,8.115957583,9.0691229195,5.44808429,9.01621344367,5.384625629,5.179522246,4.917683858,6.2902303295,5.456979618,5.760760691,6.1461996255,BRCA
4.713162871,4.742021934,5.09290961133,11.65369613,4.618426738,5.619861398,5.634165776,7.693297243,8.0820814208,11.32870583,6.332936692,10.7580498313,5.256080676,4.959899085,5.178327476,6.0592160015,5.217435519,5.573807162,5.533068037,BRCA
5.027254978,5.088323162,5.14548719033,7.10972914,4.894103816,5.895551805,5.897247233,8.181973558,7.8307857686,10.0298261845,5.179920282,9.43377691133,5.555276293,5.677234257,4.898705674,6.04835388725,5.559423936,5.86196234,6.105862067,BRCA
5.36790503,5.070616072,4.78111573167,6.421480524,4.91887665,5.687348561,5.544432256,8.863273433,8.0855683992,7.8302061435,5.541027867,7.891347881,5.0699161965,4.492329381,4.673294659,5.605852588,5.636777762,5.547365958,5.095472868,BRCA
5.003390009,5.041123858,4.899158506,6.667328462,5.379907907,5.440131024,5.450890591,9.261419819,7.8614995356,8.6318400445,5.404129306,8.42737447133,5.380945835,5.31307462,4.558695017,5.66121578,5.975682485,5.818908863,6.0923372425,BRCA
5.19062597,5.870494956,4.78205714967,5.167730486,4.415681682,5.301415026,5.814429456,7.968668413,8.1496813676,5.236568653,5.015037253,5.502132457,5.675354702,4.616223203,5.26763996,5.23868839375,4.379943219,5.870494956,4.99195193,BRCA
