@relation data

@attribute 10312 numeric
@attribute 10332 numeric
@attribute 10333 numeric
@attribute 10376 numeric
@attribute 10381 numeric
@attribute 10382 numeric
@attribute 10383 numeric
@attribute 10952 numeric
@attribute 11151 numeric
@attribute 112714 numeric
@attribute 113457 numeric
@attribute 127124 numeric
@attribute 1311 numeric
@attribute 1514 numeric
@attribute 1520 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 155066 numeric
@attribute 1778 numeric
@attribute 1780 numeric
@attribute 1781 numeric
@attribute 1783 numeric
@attribute 200576 numeric
@attribute 203068 numeric
@attribute 2204 numeric
@attribute 2209 numeric
@attribute 2212 numeric
@attribute 2213 numeric
@attribute 2214 numeric
@attribute 2215 numeric
@attribute 22925 numeric
@attribute 23480 numeric
@attribute 23545 numeric
@attribute 23673 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 27035 numeric
@attribute 29927 numeric
@attribute 30835 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 338382 numeric
@attribute 347688 numeric
@attribute 347733 numeric
@attribute 3673 numeric
@attribute 3678 numeric
@attribute 3684 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3690 numeric
@attribute 3693 numeric
@attribute 3916 numeric
@attribute 3920 numeric
@attribute 4074 numeric
@attribute 414308 numeric
@attribute 4153 numeric
@attribute 4353 numeric
@attribute 4360 numeric
@attribute 4481 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4842 numeric
@attribute 4973 numeric
@attribute 50508 numeric
@attribute 50617 numeric
@attribute 51143 numeric
@attribute 51382 numeric
@attribute 51606 numeric
@attribute 51807 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 5289 numeric
@attribute 529 numeric
@attribute 533 numeric
@attribute 534 numeric
@attribute 53407 numeric
@attribute 535 numeric
@attribute 537 numeric
@attribute 55176 numeric
@attribute 56604 numeric
@attribute 5868 numeric
@attribute 5869 numeric
@attribute 5878 numeric
@attribute 5879 numeric
@attribute 60 numeric
@attribute 6441 numeric
@attribute 64581 numeric
@attribute 652614 numeric
@attribute 653509 numeric
@attribute 6890 numeric
@attribute 6891 numeric
@attribute 7037 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 71 numeric
@attribute 715 numeric
@attribute 718 numeric
@attribute 7277 numeric
@attribute 7278 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 7879 numeric
@attribute 78989 numeric
@attribute 79659 numeric
@attribute 79861 numeric
@attribute 81027 numeric
@attribute 81035 numeric
@attribute 811 numeric
@attribute 821 numeric
@attribute 83547 numeric
@attribute 8411 numeric
@attribute 8417 numeric
@attribute 84617 numeric
@attribute 84790 numeric
@attribute 8685 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9103 numeric
@attribute 9114 numeric
@attribute 9146 numeric
@attribute 929 numeric
@attribute 9296 numeric
@attribute 9341 numeric
@attribute 948 numeric
@attribute 949 numeric
@attribute 9550 numeric
@attribute 9554 numeric
@attribute 9902 numeric
@attribute Class {Control,BRCA}

@data
7.42303548733,4.757305356,6.147515948,14.1941174,6.801873633,5.398154738,11.65291678,11.88448737,8.522151037,8.943043048,7.121780497,5.193763878,6.580149725,11.2840030997,7.09194077,11.74370273,8.6137905,11.04153957,11.42258795,7.230743704,11.80942059,12.87602003,5.654434804,12.44246648,6.89116555667,5.801622311,7.22509133975,6.512039405,5.498515035,6.129473518,7.560887454,12.30057257,8.908123216,10.29486801,5.657219288,5.988522401,5.456130064,12.67386451,10.08093113,13.37563667,13.44200721,7.1758807525,12.53699151,11.71707458,8.653437275,6.986698549,12.55918115,7.781935242,11.54630621,5.298302041,9.05221557,13.17461947,5.209464331,8.455307825,10.872628553,4.927435762,11.15733448,10.594465176,7.607850191,9.298968193,5.209464331,11.80723024,9.689124896,10.57663577,7.99361935,10.67951553,9.30169669467,11.423270155,6.147515948,9.367661926,13.46367638,10.995710734,10.5183387,6.175929354,5.217435519,4.585033079,5.2834574635,6.10652435567,6.062322099,7.084004619,5.166124157,8.405993556,5.30196368,6.26836061725,6.194762393,11.63567744,8.0493835815,4.602195245,11.65066148,11.18055585,12.13864308,10.053703703,7.0899215065,6.066633462,12.707057635,9.7025369205,6.49024801,6.566172513,11.02832761,12.25801543,5.616777635,7.837046205,9.963792397,12.7347446,10.3794363535,8.85850435833,14.7883179233,7.163400925,5.27244729467,5.619861398,5.186218671,11.73219511,8.676145555,11.69988051,12.26985874,12.52245777,7.42286607,10.48083592,5.492342928,8.456252884,14.665256985,8.4275444275,9.984080577,7.482104333,5.37574431,7.899660725,13.072443805,13.06629278,5.78248523933,7.239553481,6.080503777,4.884855828,8.2140531525,10.20043922,10.740741435,7.703023027,7.126784799,7.0329439195,10.718289445,13.41290062,9.104848435,12.44796672,7.575484648,5.182504847,11.12822333,12.02694363,12.48380266,11.84033352,11.85662794,12.2115918747,11.30621853,11.80488133,9.787507202,7.983821782,Control
7.16184052867,4.316498736,5.905574287,14.25434036,6.528419434,5.696558124,11.40523204,11.90579323,9.381467854,6.833462944,5.6994159315,4.959998807,6.455126318,10.3254222647,7.768880894,11.683929,8.233069724,11.23443143,11.26946293,6.196533893,11.35660343,12.60891324,5.51315991167,12.42498107,7.58714441433,5.8698563925,7.2482562735,6.218007435,5.5359696935,6.441791117,8.0952531835,12.27508364,9.281942267,10.05847247,5.741339733,5.1596441875,5.45845126133,12.4899797,9.552203712,13.47671849,13.43914135,7.231893633,12.64414927,12.24572955,9.739840141,7.281144442,13.34981755,8.649032592,11.98934847,5.536838744,10.20167708,13.80159564,6.166218956,10.05747773,11.272491057,4.805564985,11.8267889,10.634747645,7.383490734,8.836966448,4.708480413,11.30388933,10.4246495,10.55403266,7.61467511,9.752932999,8.828078384,11.4456095,5.52873637,8.9984705876,13.42972648,10.6655079378,10.6857083,4.783471516,4.863209057,5.234205502,5.209752722,5.99127597467,6.157756819,7.37690658433,5.323740468,7.081539693,5.081308998,5.150193651,6.469157955,11.4316675,7.751518458,5.214524337,12.14617574,11.45443311,11.77387079,9.887081799,6.92775446,5.492262803,12.50867735,9.7024334125,5.519384551,6.672782877,11.2641671,12.76004735,5.932044187,7.418044703,9.369641578,12.68694261,9.9650670645,9.23532012167,13.8159086333,7.555703296,5.57359731067,6.633253641,5.0116920635,11.96720294,8.5399487655,11.11536902,10.93386418,12.34365079,7.995118605,10.06394142,6.063509009,6.966306806,14.318888115,8.1681794175,8.261532137,8.517473661,5.34066129,6.301135476,12.79617952,12.78228677,5.35860839,7.78141074,6.322474074,5.576228285,7.4215086175,9.793246096,10.024358415,7.041826475,6.371912196,6.803770737,9.998851935,13.20290364,7.27842884,12.065868965,7.759523927,4.937593039,10.67386138,12.27296951,12.773988575,11.76503338,11.99166543,9.47518757767,10.61404749,12.07463999,9.116857992,7.470742495,BRCA
7.09662416167,5.062004299,6.207019812,14.23655206,7.261603975,5.088959125,11.56729791,11.92126273,9.701150974,6.480512034,6.1586145725,5.255175208,5.9784309,9.90724657,7.337267595,11.98210419,8.100729512,11.5968724,11.53140597,6.140375422,11.62416272,12.69228318,5.23154770667,12.862480425,7.61501212267,5.9364032425,7.21481773975,5.654806936,5.65446729,6.208711893,7.3171243135,12.306113825,8.952028549,9.988805779,5.539167536,5.627142208,5.324955624,12.75228661,7.576127408,13.104967985,13.62353635,5.6473148935,12.41967063,12.12389031,10.36525103,7.608404767,13.42453443,8.937801287,12.03603115,6.236545833,10.70468636,13.830710045,6.220528877,9.645289663,11.203772912,5.616777635,10.78908143,10.52874487,7.409287238,9.399716448,5.001702332,11.47795694,10.6672848,9.18625115,7.849031477,10.08758255,8.9042892375,11.82795379,5.194176951,8.9288106782,13.62684124,10.9216150098,10.70325065,4.976605648,5.014814152,5.844744204,5.125891964,5.99772228333,5.48205062,6.32466975733,4.795989381,8.082416694,4.713300367,6.23805264725,5.98687237,11.36448778,7.7668571805,5.070616072,11.90041411,9.946446178,12.05268701,9.97985062533,7.130137328,6.394124489,12.54341811,9.937090802,6.5801801955,7.156085921,11.45530039,12.72627038,6.183095044,7.903823301,9.804663915,12.76915812,10.1124076005,9.280236709,14.49928798,8.301268827,5.470832692,5.59156816,4.74771224,11.77322176,8.80255367,10.5824857,11.57272404,10.98935922,7.538307535,7.589503452,6.577621898,6.90941648,14.52431873,7.66975539825,9.077998072,8.770202293,5.122477305,6.615081971,12.980355135,12.98945487,5.16360255733,7.247787805,7.192492866,5.283469238,7.2894278825,10.1258529,10.266515741,7.454507251,6.259466112,6.487304839,8.8367880875,13.54762602,7.946469343,12.00981999,8.689457405,4.742291468,10.74445149,12.42907592,12.912822165,11.94707994,11.42933496,8.73530426033,10.89094843,12.21756405,9.166829108,7.3524653,BRCA
6.83358236733,5.268575917,5.464840793,14.29545473,7.465997159,6.555360353,11.48413324,11.82899735,9.279059817,8.32993211,6.995704449,5.1742589875,5.574564199,10.0932319593,7.589016492,11.27567948,7.635393681,11.61680165,11.06502412,7.209358624,10.8409276,12.87039849,5.60656728133,12.463633735,7.82582833267,5.703920468,6.670983197,5.74940585733,5.8400894345,6.5427937845,6.7306324205,11.74128869,9.045262156,10.46111646,5.655216748,5.9718828075,5.667332183,12.96206732,9.026455058,13.09890984,13.074006,6.083925915,12.73729283,12.44264168,9.910005977,7.829676956,12.65253473,8.826152109,10.73799536,6.235732444,10.52975779,13.10958531,5.78869305,9.452334495,10.460565705,5.99820185,10.75721104,10.303546001,7.738820392,9.494366167,5.423251451,11.48628211,10.19124467,9.671576946,8.17437786,9.271638758,8.75186424133,11.954544835,5.254944744,8.7802292424,13.44437567,10.6819980334,10.12513612,5.038931331,5.144669712,5.919585149,4.931081473,5.46943201167,5.402254249,6.37622909033,4.71357532,7.485348582,5.166927545,6.6506835565,6.156189915,11.72645885,7.9660870325,5.114378737,12.001308,11.78324803,11.89182747,10.0414921947,7.536675833,5.161495975,12.63956395,9.867455129,6.603739576,7.101505964,11.16747477,13.14121392,5.673352364,7.021399564,8.905402895,12.61421528,9.464560522,9.422761191,11.1284900313,7.994100412,5.30045625867,5.520195335,4.968402326,12.12322914,7.9058440465,11.14654022,10.57445661,9.335111797,8.938859983,9.131690517,6.559687298,6.225261069,12.912810505,6.4755983955,7.478529234,8.99094148,5.545127619,7.56639873,12.245734715,13.14374197,5.578427451,7.60485179,6.771658241,4.845002284,6.8896794465,9.9831294,10.193047214,7.076765168,6.269599511,6.0722384715,8.260153639,12.27296951,8.553630374,11.885041725,8.402224533,5.238988625,10.24482795,12.5173582,12.50286316,12.21466147,11.78564057,9.66659547467,10.69485433,12.05932765,8.715139304,6.480229268,Control
7.034287691,4.838335716,6.910795985,14.25942553,7.103002192,6.418532045,11.38910174,12.53234503,9.573609853,7.551671977,6.1552991135,5.3578328765,4.911705061,10.3571128263,7.958612343,12.01615373,8.895212575,11.23052954,11.32260436,5.397641479,11.48988071,12.11959782,5.330964596,12.56996462,7.457676743,6.255067907,6.89687530375,5.98301973567,5.6339076525,6.2006426915,8.532054087,12.382043105,8.78216373,10.3743606,5.786799716,5.14508688,5.602233833,12.81400365,8.38961104,13.79174456,13.54172225,5.467187666,12.54078076,11.97837451,9.620316579,7.554207264,13.40746897,8.252229158,11.62550351,5.561716584,9.840864894,13.67035693,12.58150432,11.12211636,9.409379341,5.56971228,11.55095369,10.8504276905,8.192380514,9.559654859,5.397641479,10.56653005,10.8955187,9.349370323,7.090221279,9.935467529,9.13491446,11.664734205,5.476714818,8.7950599632,13.49883304,10.854324735,10.96296126,7.599319886,5.115211455,5.963711807,4.697889545,5.80970002833,5.513025813,6.38665324667,5.336650487,9.716802799,4.720021333,6.4756751745,6.051160668,11.25050437,8.271959177,4.824273041,12.07757191,12.30526243,11.93859466,10.1273749143,7.132647696,6.385047554,12.300480135,9.5511216355,5.8749968615,6.84090732,10.96434468,12.16626519,5.782022708,7.56287418,10.18714825,12.70943395,10.401246762,9.29741101033,14.66759481,8.013352162,5.67652789733,6.047784427,5.0863803825,11.82848969,8.689854019,11.27981094,11.52882293,11.03947449,7.773437814,8.822746975,6.542068896,7.753252064,14.515533555,8.47468736675,10.22558136,9.298601687,5.185877691,5.806975681,12.856054365,12.57561022,5.41017191433,7.787904395,6.617471597,5.418368122,7.7981505895,9.790259344,10.077551416,7.613994069,6.501005654,6.7178449165,9.4396665595,13.71793344,6.79954431,11.977846695,7.900747773,5.283839608,10.595689,12.02845184,13.176504155,11.67722645,11.79804253,10.9707605477,10.71141341,12.16730219,8.834969606,7.16362735,BRCA
8.20626490567,4.626765673,6.193383055,14.5197155,7.468056067,5.641409649,12.7347446,11.23083122,9.116669587,7.165387221,6.307885276,5.1673087175,6.947055725,11.6437957137,8.013435914,11.23756269,8.8976497,11.29402062,11.65847718,6.873632127,11.95919971,12.55838012,5.656708921,13.067456365,6.65995974067,5.8559405745,7.541032529,6.31612803667,5.190440571,6.5984499465,8.5599398135,11.17193285,9.300890825,10.56293906,6.348733132,5.7230681795,5.441141662,13.48222565,8.773519307,13.645184875,14.1577113,7.3842858505,12.60891324,11.80634431,9.126537434,7.231847873,12.82188064,7.960568361,11.3294966,5.78110476,6.358348455,13.80707185,12.50251243,10.51325413,9.4130184875,13.23175973,11.36882578,10.5095484925,7.716066843,9.94905743,4.867663307,11.40976762,10.55708099,10.95930669,9.003996476,10.94344908,9.489530799,13.379465115,6.672712173,9.5481835408,14.08054111,11.1940402242,11.35725248,5.697531457,4.989151782,5.804912672,5.6280952765,7.44489545067,6.327872022,6.65231352133,5.377480603,9.313904007,5.053014917,6.19532666425,6.032162157,11.73450229,8.42511122,4.856999696,12.3968015,12.38541089,12.94623653,9.46283605167,7.5689749525,6.534735237,12.179151205,9.713813107,5.545616966,6.820725056,11.58069917,12.72067933,5.94146509,8.074062668,10.79917457,12.38307791,10.3987765675,9.14697742367,15.0760746733,7.098824623,5.40349294667,5.541879718,5.161218,12.04611629,9.296466584,12.6473067,13.7210223,11.93520936,7.73696186,9.753910816,6.055559693,8.209345068,14.9749406,8.7833907645,10.27605783,9.118098254,5.066316611,8.22222873,13.77264423,12.90048482,5.34069816833,7.591019466,6.190027732,5.144465785,8.475101615,9.250826081,10.55011626,7.074733207,7.409181146,6.8196914125,11.162534375,14.37348409,7.21972788,11.37670358,8.185669753,4.292184127,11.56134298,12.53119874,13.286500315,10.82171841,12.42627007,11.069213795,10.14979827,11.97837451,9.288785994,8.714658623,BRCA
6.82923652933,5.014814152,5.804783636,14.39263877,8.628446565,6.292326809,11.04525817,11.90502978,9.037218243,8.17951245,8.6539353945,5.084292047,7.793962719,10.469422805,6.493219502,11.30262766,8.034470399,11.05254447,10.71589576,7.508450689,10.42763004,12.87542545,5.52035682533,12.31689829,8.05946300033,5.8137488125,6.69929235425,5.49544892467,5.6035564115,6.7376724395,7.3489933945,11.92499412,9.449938467,10.17465769,6.310935931,5.124608334,5.647702538,12.78963253,8.042262829,12.91617066,12.24154982,6.46426733,13.03029388,12.38541089,9.037218243,8.219678124,11.51045032,8.154072682,9.519577839,5.920240442,7.503032882,12.56767587,10.54658128,9.4537342,8.787562717,11.67464041,10.42231215,9.4125106255,7.509777231,11.45460661,5.155031965,11.53930922,10.37177151,10.70804518,7.49197557,9.545409111,9.251714595,11.636086735,5.418536788,9.0012339544,13.26600764,10.5042276758,10.64717983,4.668481241,5.349799819,6.117700885,5.531727798,5.55148188667,5.865430938,6.24259464333,4.85650179,7.978569078,4.828595108,5.28243459925,5.964751666,10.91211486,7.6763489385,5.197326058,11.62774602,11.23417543,11.38494305,9.95078259833,7.2494926675,5.69405225,12.460118925,9.5552307695,6.216920608,6.12820639,11.0837986,12.97797754,5.857863615,7.982781325,8.36573313,12.88951828,9.318331587,9.62804284167,10.2940315303,7.536346549,5.28811143,5.564234295,5.846693882,12.20145783,7.519205236,10.65082538,11.00370783,11.90965135,8.850844048,9.65525393,6.371171674,5.606746643,13.05627132,6.93556862625,5.442621133,9.185154884,5.682019293,6.365014999,11.906436665,12.67768778,5.332583869,7.470010329,6.754958049,5.315069158,7.12880402,9.246990599,9.92376169,8.037328852,7.435068318,6.295594696,8.4261246795,11.9684077,7.322741917,11.79955959,7.453478739,4.93712219,10.44741935,12.55314694,12.250297535,12.29067992,11.47029296,7.52927220333,10.08948727,12.30206775,8.40714147,8.114602741,BRCA
7.38557779167,4.55165352,5.563776856,14.07409548,7.60485179,5.655646098,11.34927862,12.20870084,9.016558388,7.995599168,6.80397072,5.1546608925,6.616552979,11.403473957,8.094514685,12.67483341,9.039344827,11.10827306,11.05169516,6.751413926,11.92740031,12.7003986,5.18511875833,12.522197665,6.82774846533,5.5469070515,7.71369658525,7.22104467367,5.677099914,6.3709421115,7.9217158525,12.700632445,8.444746903,10.20419243,5.856370278,5.3534304895,5.30575194567,12.66575012,9.98739233,13.284951405,12.95796723,6.750056149,12.60023009,12.15504123,9.091403071,7.56483756,13.04549694,7.851001152,12.09119909,5.651777341,8.982538116,13.646442645,11.59208337,9.770623066,10.614422057,5.464350722,11.15889068,10.2140968565,7.405718266,8.946263807,4.846005888,11.6923846,9.52338608,10.27665401,8.280192097,10.75503384,9.23773095817,11.69409393,5.838328613,9.3423966262,13.49469877,11.307513242,10.95483991,5.600664669,4.709583584,5.626155278,5.485522047,6.02185382967,5.688328124,7.06335765467,4.759970032,7.800157538,4.703782956,6.51507373675,5.838328613,11.72223985,8.2414775895,5.261917434,11.76435133,10.75314175,11.92978186,10.3157405403,6.6528482085,6.172283106,12.690150265,9.863898567,6.6050820935,6.869597313,10.92822987,12.78312415,5.982771878,6.853313064,10.11844835,12.56946885,10.633209425,8.82865486733,14.9143649833,8.021134232,5.65437420533,5.66903474,5.344678465,11.59046555,8.340396376,10.80014785,12.27296951,12.83574159,8.207967411,10.38358581,5.443615974,7.833192323,14.795549445,8.784989627,10.32139858,8.216698727,4.867045482,5.532793245,13.058642555,12.99983714,5.581763499,7.909009687,5.956063188,5.826809832,8.729277191,10.4984955,10.472897715,7.320803087,6.389055329,6.5936127185,10.304747614,13.73376056,9.388491534,12.53522522,8.297995101,4.801431976,10.8824484,11.93792927,12.88118256,11.84647188,11.50362218,10.9210727577,10.51584792,12.33201704,9.998054828,8.342209289,Control
7.26993613533,5.00158975,5.584219358,14.40827668,7.156085921,5.46083367,12.26341894,12.26420808,9.374561962,7.715775208,6.4255607725,5.3290381265,5.61353994,10.409830604,7.348243763,12.25622352,8.726934326,11.67615115,11.858053,6.768816606,11.58824628,12.46971692,5.343914422,12.97769962,6.79865882933,6.1451870755,7.555325194,5.95571488033,5.8288154675,5.946229943,7.467109349,12.550834455,9.285483787,10.22215524,5.422242462,5.7997031485,5.55736987167,12.93044173,7.09249586,14.251632585,13.95556321,7.621467235,12.23971048,11.79378019,9.779514641,7.754087662,13.32090986,7.884523325,12.05538931,5.841225451,9.306774385,13.92629211,12.10466109,10.89786457,9.5314758395,12.95548196,11.03869289,11.184447875,8.100269585,8.649382947,6.047457275,10.97179879,10.40755487,9.280446664,7.748010194,10.365683,9.05065703483,11.5577866,5.40668228,9.0837101736,13.45429804,11.128678464,10.57425791,5.098675623,4.820703945,6.053334703,4.6681753895,6.16731789367,5.612065855,6.363214653,4.88668579,8.959597113,5.022380297,7.5651842,5.929560972,11.41463782,8.4099228125,5.503993644,11.95550835,12.54078076,12.2590489,9.96693346267,7.306094857,6.387246745,12.20144596,10.062571699,6.0707345255,7.180707637,11.30388933,12.65253473,6.024037736,7.795310977,9.9479076,12.6125864,10.2274045235,9.29235500067,15.0102008533,7.628921423,5.59010669267,5.503993644,5.1424023645,11.78049682,8.688134666,11.32122928,11.58397843,11.17704903,8.343475697,8.896847871,6.380768944,6.888990144,14.61562869,8.102397265,9.687682355,9.111501597,5.758164072,6.943455835,13.136039135,12.78522262,5.41963973167,7.690523822,5.993510911,5.139562862,7.4164135445,10.24073801,9.77405725,7.317460382,6.385953509,6.582337549,9.317154837,13.88031822,7.258003273,12.22236848,8.354404912,5.071045314,11.01182496,12.15122597,12.657291755,11.95847307,11.48413324,9.16133675633,10.43324145,12.47196608,9.075372932,7.468667058,BRCA
6.82416031833,4.554721148,5.586623085,14.08845827,6.659179352,6.198941611,11.53000404,12.15911615,9.374121771,7.904094356,5.636546836,5.021270371,4.688758955,10.5668007327,7.288268864,11.95847307,8.50735971,11.55326703,11.63348356,6.715759981,11.05567579,12.96419289,5.532413501,11.991282385,7.56242597833,5.983491492,6.841040654,5.913804198,5.269484953,6.1008998075,7.5308246405,12.26983786,8.681441469,10.07069158,5.501925733,5.587124745,5.629668714,12.84430567,8.639522617,13.036925645,13.03258307,6.198324399,12.08864757,11.68597092,9.513254412,7.082364963,12.38431166,7.134300849,10.29950601,5.241850906,8.930486858,12.911595045,11.29724747,9.397268784,9.642308618,6.698430771,11.09785784,10.267808214,7.731830036,8.538345248,5.2209212,11.08816233,10.55221305,9.152139757,7.162394161,9.93833767,9.06946628383,10.97266949,5.411944154,9.0993783712,13.71343219,10.699223781,10.69048718,5.630093262,4.889243844,5.787909903,5.134518489,5.79001496733,5.964751666,6.438178893,5.468103682,9.288653359,4.900880389,6.188746425,5.647898183,11.53391627,8.0991276115,5.34483848,11.40094894,11.56454026,11.81753744,9.837469001,6.8321839855,5.992208309,12.568261375,9.922587886,5.9692434585,7.029483599,11.50780469,12.74918966,5.357033992,7.646128672,9.286477553,12.8538437,10.0828817995,9.23513699733,14.4683583733,8.338291947,5.571880232,5.689586587,4.669305459,11.42649031,7.903325867,10.48897012,10.78761308,10.30479083,8.034690481,9.960056657,5.831251023,6.819352447,14.06674172,7.452973135,7.986440979,8.819932474,4.715635629,7.250680065,12.487072675,12.88816775,5.40776837433,7.670481212,5.841099622,5.211996552,7.355198068,10.24482795,10.2584080005,7.235921179,6.549326956,6.4086364155,9.4820278265,12.98742218,6.532710954,12.418501815,7.884935364,4.821979637,11.08923878,12.1476375,12.19871781,12.05342543,11.65981099,10.719990343,10.93507131,12.35200901,9.698179891,6.414563156,BRCA
