@relation data

@attribute id string
@attribute 10203 numeric
@attribute 10266 numeric
@attribute 10267 numeric
@attribute 10268 numeric
@attribute 10681 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1081 numeric
@attribute 10846 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 113091 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 116 numeric
@attribute 117 numeric
@attribute 117579 numeric
@attribute 122042 numeric
@attribute 133 numeric
@attribute 134860 numeric
@attribute 134864 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 1392 numeric
@attribute 1394 numeric
@attribute 1395 numeric
@attribute 151306 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 1812 numeric
@attribute 196883 numeric
@attribute 2488 numeric
@attribute 2492 numeric
@attribute 2641 numeric
@attribute 2691 numeric
@attribute 2692 numeric
@attribute 2695 numeric
@attribute 2696 numeric
@attribute 27115 numeric
@attribute 2740 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2778 numeric
@attribute 2781 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2788 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3274 numeric
@attribute 3360 numeric
@attribute 3362 numeric
@attribute 3363 numeric
@attribute 3375 numeric
@attribute 3640 numeric
@attribute 3972 numeric
@attribute 3973 numeric
@attribute 4157 numeric
@attribute 4158 numeric
@attribute 4159 numeric
@attribute 4160 numeric
@attribute 4161 numeric
@attribute 50940 numeric
@attribute 5136 numeric
@attribute 5138 numeric
@attribute 5139 numeric
@attribute 5140 numeric
@attribute 5141 numeric
@attribute 5142 numeric
@attribute 5143 numeric
@attribute 5144 numeric
@attribute 5150 numeric
@attribute 5151 numeric
@attribute 5153 numeric
@attribute 51764 numeric
@attribute 54331 numeric
@attribute 5443 numeric
@attribute 551 numeric
@attribute 554 numeric
@attribute 55811 numeric
@attribute 55970 numeric
@attribute 5729 numeric
@attribute 5732 numeric
@attribute 5734 numeric
@attribute 5739 numeric
@attribute 5741 numeric
@attribute 5744 numeric
@attribute 5745 numeric
@attribute 5746 numeric
@attribute 59345 numeric
@attribute 59350 numeric
@attribute 6019 numeric
@attribute 6343 numeric
@attribute 6344 numeric
@attribute 7252 numeric
@attribute 7253 numeric
@attribute 7432 numeric
@attribute 7433 numeric
@attribute 7434 numeric
@attribute 796 numeric
@attribute 797 numeric
@attribute 799 numeric
@attribute 79924 numeric
@attribute 83551 numeric
@attribute 8622 numeric
@attribute 9038 numeric
@attribute 9287 numeric
@attribute 9288 numeric
@attribute 9340 numeric
@attribute 94235 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1005374130,-0.0988735439,0.3068221869,-0.2680551823,0.0959430252,-0.0213125190,0.0324851423,-0.1587199451,-0.0794164629,0.6906278624,-0.1873276656,0.3041730966,0.6485430572,0.0462838771,-0.0936600890,0.6758355689,-0.0406686678,0.0224389041,-0.0673593994,-0.0629071371,2.3511802043,0.0465326607,-0.1695139980,0.2108378264,0.4225210432,-0.1657158316,-0.0596967974,-0.1301310624,-0.0405625871,-0.1852568386,-0.0278997617,-0.0253693302,-0.0855297659,-0.0496203903,-0.1703783210,-0.1389052470,-0.1508431376,0.0035489056,-0.1667449446,0.0439038376,-0.1169859280,-0.0481735218,-0.0095693332,0.6288589894,0.7379945731,0.9289300937,1.6287773193,0.5915327258,0.8279611501,0.4049960374,-0.0520556581,-0.0282765614,-0.0979167008,-0.0631695779,2.0719431177,-0.1301306970,-0.0066118414,-0.1973717923,-0.1377408597,-0.0522069524,-0.0044740553,-0.0173997841,0.0166818126,-0.2340588926,-0.1900079836,0.1217128474,-0.1211075027,-0.1963413919,-0.1869128535,-0.1717206565,-0.0767707887,0.0020297896,0.0413949879,0.0032716896,-0.1141703329,0.3156632036,-0.0482865163,-0.1087630948,0.0443673678,0.0500454769,0.0945036911,-0.0211643880,-0.1653896839,0.2650621481,-0.4464550632,-0.2794469897,-0.2022663546,-0.1348794977,1.4082001351,-0.1030190363,-0.1392819947,0.0000236655,0.0582429521,-0.1797585793,0.0233059835,0.0526086140,-0.1707838081,0.8352787644,0.2420077632,-0.1573522416,-0.0601230123,-0.0864705451,0.0925200145,-0.1743161528,-0.1717640940,0.1013115716,-0.1405123799,-0.0591113598,-0.1174687999,-0.0905173432,0.3332861074,0.0318202436,0.2405682551,0.1333361729,0.0249824366,-0.1443678191,-0.2691806101,-0.1241024184,BRCA
GSM481003,-0.0828870904,-0.0779009014,0.1742775132,-0.1981330183,0.0999994444,-0.0692073683,-0.0064876447,-0.1356473458,0.0277333074,0.4153288136,-0.1628839508,0.2577621225,0.8073847730,0.0109862651,-0.1100853766,0.4801001175,-0.0257342711,-0.0264381831,-0.1732414490,-0.1388117547,2.6618880828,-0.0965925860,-0.1373204327,0.6887838056,0.4998229782,-0.1331763597,-0.1345108745,-0.0570962974,-0.0979557954,-0.1088825874,1.1287925293,0.0015535448,-0.1844054892,-0.1103498666,-0.0667625878,-0.1028946489,-0.1563473302,-0.0596790086,-0.0580914443,0.1194292073,-0.1067909364,-0.0488563553,-0.0153477059,0.8103868588,0.8040623380,0.7902084636,1.5822581693,1.8134839310,0.7446148635,0.3861772509,0.0136994388,0.0082499009,-0.0398267657,-0.0038146086,1.4007776942,-0.1463896707,-0.0387087499,-0.1707429240,-0.1054319017,-0.0401344110,-0.0556597927,-0.0607554581,0.1500460566,-0.0944340721,-0.1569839939,0.1144181028,-0.0884439065,-0.1681494406,-0.1560581956,-0.0779246469,-0.1042716375,-0.0034586129,0.0719028498,-0.0445280954,-0.1223087592,0.1872665084,-0.0416744932,-0.1298257156,-0.0290590834,-0.0084008443,0.0593831750,-0.0393028650,-0.0687760951,0.1972087900,-0.3510430108,-0.2734157519,-0.1129416462,-0.0730311580,1.5228428889,-0.1109321711,-0.0330213173,0.0868064574,-0.0403790417,-0.0405682451,0.6181657883,0.0414500020,-0.0632541613,0.3278987228,0.0312947824,-0.1068415503,-0.1221356737,-0.0520858829,0.0790879139,-0.1144321992,-0.0914919766,0.3417940569,-0.1303036616,-0.0806185362,-0.1405506266,-0.0899435145,0.1913125683,0.0146057352,-0.0456344400,0.0939650183,-0.0311746537,-0.1236304079,-0.1981786027,-0.1113222497,BRCA
GSM481004,-0.0922309217,-0.0581982881,0.1125538852,-0.2160079331,0.1646906034,-0.0682730252,-0.0572336419,-0.1157818614,0.0225640355,0.7538955795,-0.1865766728,0.4959490365,1.0032708717,-0.0035539012,-0.0400951271,0.5932523358,-0.0579110971,0.0400346970,-0.0810001469,-0.1527707304,3.2911541594,-0.0782853377,-0.1951273183,0.8249791824,0.8744665517,-0.1305765224,-0.0695228789,-0.1509656603,0.0085127470,-0.1616633741,0.0311052766,-0.0877445831,-0.0998078941,0.0553660385,-0.1245853845,-0.1400442499,-0.1249254538,-0.0174135581,-0.1436761345,0.0309478348,-0.1567563402,-0.0722634240,0.0034604846,0.8890818098,0.7018607473,0.7554294536,1.6611578276,1.5547465569,0.7807461512,0.5521416770,0.0250083253,-0.0385375693,-0.0696329902,-0.0421145539,1.8515151408,-0.1982034243,0.0844486295,-0.0593407787,-0.0776414691,-0.0910288569,-0.0288568286,-0.0748226429,0.0469639545,-0.1214202430,-0.1647594162,0.1843637303,-0.1328187498,-0.1188124442,-0.2021324131,-0.1101793369,-0.0763482214,-0.0085536030,-0.0628257787,-0.0279561009,-0.1237888440,0.1910524066,-0.0249704627,-0.1327878890,0.0337655045,-0.0517293203,0.1068931294,-0.0155044806,-0.1454869720,0.1437460496,-0.2996371787,-0.1881694303,-0.1754724000,-0.1814175458,1.3914726415,-0.1059106852,-0.0330675490,0.1176187457,-0.0355579719,-0.0729266664,0.0374192396,0.0503554661,-0.0546198697,0.5141371712,-0.0302083338,-0.0940537758,-0.1085114954,-0.1183706294,0.0611667626,-0.1503999655,-0.1042431816,0.1740168649,-0.1005912562,-0.0227907845,-0.0665163331,-0.0634357101,0.1798166355,-0.0858470607,0.0827647935,0.1099107330,-0.0700695542,-0.1289147593,-0.1713296526,-0.0985009841,BRCA
GSM481005,-0.1211310418,-0.0571382909,0.4684070117,-0.1823308058,0.1558229845,-0.0925683750,0.0108283770,-0.1617871445,0.0051441242,0.8534066271,-0.1859157358,0.4385876315,1.1066493301,0.0494340722,-0.0452075420,0.3788599880,-0.1131797851,0.0148324681,-0.0659430332,-0.1214867346,2.8108222031,-0.0635727091,-0.1992131770,-0.0659926624,0.4511294312,-0.1632510282,-0.0737005674,-0.0642875309,-0.0261312073,-0.1103263266,0.1308089926,-0.0301811357,-0.1603359817,0.2799949490,-0.0202543511,-0.1106059904,-0.1168842334,-0.0811849633,-0.1518275835,0.1389785846,-0.1258544647,-0.1055909902,0.0240575849,0.9670564680,0.7327531320,1.0908687503,1.4807582746,1.3066700381,0.7418772494,0.4407993471,0.1431259238,0.0048406354,-0.0900424109,-0.0373471825,2.0844613116,-0.1005716819,0.0298131270,-0.0828116332,-0.1009926089,-0.0878614268,-0.0143916413,-0.0830953829,-0.0032281157,-0.2267522514,-0.2345789762,0.1810265478,-0.1154343667,-0.1134587812,-0.2114909272,-0.0887263042,0.1478481533,-0.0856849748,-0.1226852730,-0.0318777515,-0.1051687980,0.1919668133,-0.0724838182,-0.0950110781,0.0073302053,0.0232073760,0.1296220421,0.0842264039,-0.1371271478,0.2903279221,-0.2859061821,-0.1960844494,-0.0984492499,-0.1767102939,1.7118040177,-0.1226792651,-0.2012316002,-0.0915261589,0.0333042510,-0.1137393725,0.0221872707,0.3651740387,-0.0804039764,0.7196760476,-0.0380455371,-0.0946823603,-0.0769616191,-0.0505725289,0.0117488538,-0.1523934654,-0.1289767066,-0.0427201473,-0.1279722679,-0.0682289646,-0.1877037456,-0.0241390365,0.2757434328,-0.0920128334,0.0699061576,0.0770228625,-0.0604625932,-0.0698879172,-0.2267692454,0.0019805360,BRCA
GSM481006,-0.1119228491,0.1238347143,0.8168455800,-0.2267707414,0.0940744485,-0.0610226503,-0.0522829933,-0.1103160821,-0.0068177459,1.2541987586,-0.1669847436,0.5766390173,0.8823370718,0.0175967734,-0.1439105411,0.6523239961,-0.0426791429,0.0186501546,-0.1436083538,-0.1245194048,2.9753691157,-0.0569236800,-0.0823779937,0.3066398314,0.7101860760,-0.0856870075,-0.1206369126,-0.0849626226,-0.0202191556,-0.1555375771,0.1793826078,-0.0461164894,-0.1238256764,-0.0951017123,-0.1274666446,-0.1614933065,-0.1380316838,0.0114085199,-0.0811862269,-0.0474441674,-0.1420404522,-0.0306619186,0.0055883527,1.2209734655,0.8024770168,1.0996662435,1.3146320589,2.2930196375,0.8980883528,0.5024565970,0.0676333264,-0.0312742843,-0.0409805291,-0.0047965163,1.7298908366,-0.1092058139,0.0551767207,-0.1222120944,-0.0727810277,-0.0848884207,-0.0942758759,-0.0707056522,-0.0187891358,-0.0999755903,-0.1745656216,0.1197967292,-0.0650137523,-0.1871720293,-0.1525209779,-0.0159477089,-0.1434891061,-0.0903253043,-0.0670550137,-0.0671657522,-0.1197130421,0.2411975378,-0.0440893778,-0.1013019578,0.0363301982,0.0968483053,0.1340984791,0.0527469211,-0.1534552708,0.1627931487,-0.3419980726,-0.1918237839,-0.1714127148,-0.0022474010,1.6287609772,-0.0656565139,0.1914196418,-0.1060929938,0.0628976671,-0.1384860929,0.2650657782,0.3282627139,-0.0961665853,0.7344815110,0.1857433954,-0.1060052372,-0.1119839218,-0.0482396819,-0.0832168390,-0.1409281332,-0.1314265860,-0.0745586439,-0.1027562003,-0.0772258149,-0.1278402574,-0.0633418135,0.2675573988,-0.0941211407,0.1144291308,0.1133855094,-0.0484874642,-0.1195697631,-0.1933502588,-0.0675209105,BRCA
GSM481007,-0.0127481208,0.0461217760,0.9590665644,-0.1646292791,0.1175155551,-0.1091924483,-0.0409257532,-0.1200273781,-0.0285116837,0.8056753526,-0.0611303696,0.6382880130,0.5886042261,0.0545835591,-0.0965363181,0.4626764772,0.1449329597,-0.0457385061,-0.0285573168,-0.1192091553,2.8911846526,-0.0765809994,-0.2554892647,1.8563259096,0.7626436425,-0.0767209250,-0.0667302715,0.0051810041,0.2189925439,-0.1981923498,0.6428499379,-0.0149880733,-0.0803992601,0.0258853085,-0.0866338995,-0.1395792424,-0.1290648038,-0.0083956773,-0.0773195711,0.1043332271,-0.0728140738,-0.0207822959,-0.0247762944,1.1343356063,0.6969900434,0.6895177521,1.4150039667,1.7801179065,0.6832716253,0.7389051489,0.0082447724,-0.0001031797,-0.0702233489,0.0576778140,2.0440874497,-0.0969640405,0.0206030341,-0.1354945797,-0.0577950116,0.0051266687,-0.0284154721,-0.0384182333,-0.0061459715,-0.1389633820,-0.1509740810,0.1689142447,-0.1173488631,-0.2110696883,-0.1329067173,-0.0012961496,-0.1032516924,-0.0521439864,-0.0021211997,-0.0330039989,-0.0808475885,0.2483914125,-0.0466121775,-0.0904304063,0.0012270083,-0.0493337004,0.0821747362,0.0330446959,-0.0154575356,0.0063761506,-0.2880640100,-0.2018339825,-0.1153252315,-0.1479170981,1.7198813632,-0.0872229184,-0.0953619802,-0.0105375442,0.0635383462,-0.1276405940,0.1535956346,0.0240848922,-0.0802779141,0.4905876240,0.0911765645,0.0118792467,-0.0589590800,-0.1066330304,-0.0299541411,-0.1252777383,-0.1275089341,-0.1172819872,0.3686424807,-0.0416983613,-0.1037025881,-0.0689038429,0.2257701663,0.0286930343,0.2077349976,0.0080773405,-0.0457358263,-0.1124605590,-0.1985879130,-0.1091753465,BRCA
GSM481008,-0.0839799782,0.0685795071,0.0396173128,-0.2061547977,0.1762107810,-0.1022847509,0.0073234723,-0.1542081549,0.0065259302,0.9556061970,-0.0927685142,0.2863269619,0.7602961962,0.0368520773,-0.0445672441,0.3568348908,-0.0589148509,0.0335137619,-0.1179135447,-0.0675429686,2.4213602080,-0.0829683879,-0.1443456040,0.6284379545,0.5300064663,-0.0822623748,-0.1224440389,-0.0832899799,-0.0105706851,-0.1388508428,0.2761347018,-0.0344895026,-0.1292546770,-0.0347283245,-0.0930621341,-0.0871639213,-0.2051508737,-0.1265188139,-0.1484264478,0.0287810763,-0.1776378624,0.0680467082,0.0287268742,0.9561627172,0.6497903308,0.9398854532,1.5773606507,1.0488316780,0.5812673489,0.5733324594,0.3323945552,-0.0138166144,-0.0801251363,-0.0930239435,2.9869054159,0.0118098752,0.0765580802,-0.1842957326,-0.1111712029,-0.0288863058,-0.0175118721,-0.0931404326,-0.0465910132,-0.1739877827,-0.2036585665,0.2781149532,-0.0828845411,-0.1249622224,-0.1665051011,-0.0621366251,-0.0753146136,-0.0011210174,0.3021685632,-0.0577623488,-0.0952298134,0.1721847198,0.0277784102,-0.0505692332,0.1422237464,-0.0228578094,0.2695219925,-0.0383304746,-0.0932542066,0.5126946868,-0.4182779963,-0.1882893577,-0.1221963989,-0.1027817861,0.9962933176,-0.1516515331,-0.1214023520,0.2830276967,0.0150580198,-0.1139793424,0.7044315703,0.0065370266,-0.1071937550,0.5189527079,-0.0898710671,-0.1257129028,-0.0629848304,-0.0631529367,-0.0221648730,-0.1275198159,-0.0776013454,-0.1103182351,-0.1694296186,-0.0816071063,-0.1362674517,-0.0773598160,0.1710349915,-0.0370797509,0.0622482839,0.1339522964,-0.1057008549,-0.0990584687,-0.2209988770,-0.0820205758,Control
GSM481009,-0.0656674788,-0.1029586037,0.4038269714,-0.2188857661,0.0263316522,-0.1314133674,-0.0292480118,-0.1895970124,0.0264832921,0.4983229081,-0.2549137573,-0.0641390445,0.8146943457,0.0791871084,-0.1893536572,0.2691004176,-0.1763979323,-0.1080232901,-0.0638840050,-0.0835297067,2.6244598661,-0.1245249584,-0.1224714660,-0.2453446714,0.3804735822,-0.2427144567,-0.1059785067,-0.1035688546,-0.0898048840,-0.1371940618,-0.0574291990,-0.0873287519,-0.1642348692,-0.0942478679,-0.1853991469,-0.1466450076,-0.1334196233,-0.0399887146,-0.1101983191,0.1256220965,-0.3298419225,-0.1617204770,-0.0115218755,0.7515524406,0.5076287837,0.8664243184,1.4264966791,0.3137319647,0.6165255239,0.3277122399,-0.0187472406,0.0075181638,-0.1442451389,-0.1290513484,2.0699307456,-0.1774287639,0.1133095631,-0.2241305337,-0.1266508058,-0.0448230291,-0.1257044207,0.0125898218,0.0393050729,-0.6845189971,-0.1876982283,-0.0970233727,-0.0510823497,-0.1987314602,-0.1496082800,-0.0440594717,-0.1692619729,0.0794728721,-0.0893002798,0.0445292797,-0.0923682777,-0.0158857970,-0.0896897997,-0.1466586740,0.0001770023,-0.0396120672,0.0708477666,-0.0932064185,-0.1309069859,0.0462389344,-0.6058493884,-0.4738142937,-0.1453297804,-0.0952345277,1.3603622399,-0.1362550990,-0.1020118024,-0.1201272313,-0.0323312472,-0.1152782403,0.0908730394,0.0504966844,-0.0700162277,0.6463254577,0.0114350898,-0.1147630396,-0.2724224895,-0.2053294594,-0.0063208156,-0.1549722968,-0.0423143535,-0.0449020102,-0.2738886540,-0.0421969897,-0.1239747682,-0.0858838131,0.1795333024,-0.0805191001,0.0264138866,0.0782528524,-0.0291157266,-0.0678564999,-0.3650523313,0.0616575229,Control
GSM481010,-0.0422210586,-0.0070498776,0.2692766514,-0.1861951756,0.1181509570,-0.0856121376,-0.0299397763,-0.1229849129,-0.0720893083,0.5580687042,-0.1150484082,0.2565518150,1.0041584842,-0.0523162221,-0.1091626319,0.3016868198,-0.1182263891,0.0242022970,-0.0418099978,-0.1338957789,2.9061449667,-0.0603516883,-0.1353371370,0.2600324825,0.8980531499,-0.0958868481,-0.0837810375,0.0192767652,-0.0260456066,-0.1239892322,0.2254023489,0.0880652697,-0.0871530191,-0.0356908833,-0.1130718994,-0.0728364840,-0.0678591116,-0.0328489543,-0.1212636573,0.0162319288,-0.1158836643,0.1744151117,-0.0101668000,1.4438292494,0.7358219301,1.3039561975,1.4701154121,1.8188148475,0.7687349256,0.3140299377,-0.0330859112,-0.0491772037,-0.0575684468,-0.0147443671,1.7387604249,-0.1416044151,-0.0111925566,-0.1034805278,-0.1106200511,-0.0828988710,-0.0913970356,-0.0721662682,0.1131009950,-0.0036717631,-0.1508860382,0.0892891213,-0.0718874574,-0.1047004067,-0.1165587309,-0.0427482342,-0.0760717374,-0.0103137346,-0.1299098386,0.0290443796,-0.1044027387,0.1665930340,-0.0529881635,-0.1058918570,0.0824596726,0.0358769615,0.0600549636,0.0097971245,-0.1072482466,0.3157774927,-0.1669484373,-0.1479745265,-0.1741788092,-0.0918960052,1.9193168806,-0.1032211263,-0.1144974819,-0.0059757973,-0.0020615773,-0.1526912370,0.0555289276,0.3778017241,-0.1063975469,0.8611366566,0.4821435823,-0.0650121941,0.0014346085,-0.0815766632,-0.1050632676,-0.1047531993,0.0015060869,0.1232243062,-0.0950575502,-0.0709607551,-0.0970082757,-0.0628264352,0.1679993867,-0.0911029409,0.2625207730,0.0385075422,-0.0991162313,-0.0833632672,-0.1745709858,-0.1251607268,Control
GSM481011,-0.0582183444,-0.0669179047,0.2295599894,-0.2844685811,0.1424185228,-0.0661589997,0.0080882865,-0.1604995188,-0.0513419487,1.1929691749,-0.1498224161,0.3705056948,0.6087986411,0.0766580859,-0.0870217879,0.5806935298,-0.0562100275,-0.0044528405,-0.0797772000,-0.1049757277,3.2403810868,-0.0589388081,-0.0696294447,0.4735822696,0.3779754767,-0.1397329687,-0.1132595020,-0.0664961323,-0.0742496059,-0.1907021195,-0.0158900453,-0.0292418936,-0.0565614229,-0.0181835081,-0.0980909650,-0.0670759460,-0.0730740254,-0.0049141078,-0.1339224835,0.0852589975,-0.0952504783,-0.0898362254,0.0118178145,0.7541625414,0.7795279973,0.7538124666,1.5207398576,0.9762527951,0.6951909607,0.5910138850,0.0443884449,-0.0113668426,-0.0725463081,-0.0267178286,2.2713911864,-0.1934635937,-0.0012641086,-0.0662351617,-0.0690436622,-0.1099006999,-0.0050172583,-0.1325333343,-0.0108208778,-0.1492693596,-0.2225745991,0.1945564586,-0.0723762927,-0.2934498478,-0.2220499634,-0.1888059508,-0.0211875640,-0.0283388901,-0.0401054197,-0.0198628472,-0.1179518423,0.2633818976,0.0305554722,-0.1186001253,-0.0103582193,-0.0253226183,0.0318396012,0.0475651614,-0.1788172826,0.1901781862,-0.3387130531,-0.3682525067,-0.1294828907,-0.1172843893,1.4365228034,-0.1509505482,-0.1272941568,-0.0306987431,0.0802804192,-0.0356848571,0.1380941514,0.2789731259,-0.1349296580,0.6016605651,-0.0638903546,-0.2074978024,-0.1559762456,-0.0877311546,0.0817703110,-0.1432095357,-0.0821199404,-0.1086327640,-0.1599943034,-0.0564101988,-0.0877523847,-0.0612617317,0.3443828844,0.0410618412,0.0079392161,0.0123249111,-0.0015826964,-0.0844911782,-0.1675065276,0.0715863965,Control
