@relation data

@attribute 4660 numeric
@attribute 2934 numeric
@attribute 7414 numeric
@attribute 9826 numeric
@attribute 1072 numeric
@attribute 4633 numeric
@attribute 3984 numeric
@attribute 1729 numeric
@attribute 4638 numeric
@attribute 387 numeric
@attribute 4983 numeric
@attribute 6093 numeric
@attribute 6714 numeric
@attribute 393 numeric
@attribute 392 numeric
@attribute 395 numeric
@attribute 394 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 10093 numeric
@attribute 10092 numeric
@attribute 10552 numeric
@attribute 10458 numeric
@attribute 10097 numeric
@attribute 10096 numeric
@attribute 10095 numeric
@attribute 9138 numeric
@attribute 10094 numeric
@attribute 7984 numeric
@attribute 7094 numeric
@attribute 10109 numeric
@attribute 5216 numeric
@attribute Class {Control,BRCA}

@data
7.3213517445,12.56555645,9.67691596567,7.02290830967,12.5506675,5.711516483,5.7690473375,9.7532516605,9.50331156833,12.37603319,6.732544377,8.331209336,6.75911734333,9.102619505,11.68503795,5.47246159725,6.360325315,6.736879227,5.72824240233,9.499690458,10.89786457,12.1820747,7.0821243244,12.46600514,7.791685689,10.09238094,6.62915280967,11.71972476,7.0197435475,10.9484368,8.15422259167,12.94594262,Control
8.550400766,10.8456057065,9.12675963167,7.21726232233,12.5801856,5.8271941275,5.7228877405,10.287020445,9.09094023867,12.57624761,6.371912196,8.399610251,6.586005659,9.126240571,11.60457421,5.1848803565,5.609778043,6.923182243,5.74831115833,9.417554013,11.05968771,12.12614151,6.9701418796,12.72627038,7.92222926,9.837261744,7.065017645,11.47931054,7.360409146,10.35004996,8.15676343467,12.79419988,BRCA
7.1923046205,9.765254005,9.01275273233,7.14763954633,12.67483341,5.407860596,5.848293342,10.2421571675,9.01551201767,12.07257321,6.232186455,7.854652002,7.22912163867,8.727325837,11.62476132,5.081465014,6.086195285,7.067383603,6.00801800533,9.38985602133,10.9723177,12.20235811,7.1161750778,12.35101106,7.849031477,9.537097584,6.82586201267,11.78498046,7.6149854675,10.20981921,7.847913727,13.181245845,BRCA
7.739516337,8.6877288325,8.737483073,8.05055294367,12.73346456,5.8881516615,6.1942824925,10.191063992,8.53219426233,12.17972416,5.697948398,7.179165475,6.91032494133,9.464776035,11.46972335,5.32133887175,6.369340517,6.947903173,5.625614538,8.56583278567,11.11140976,11.976813,7.022262725,12.03029651,7.622401694,7.800869372,7.033690337,10.5789154,7.091127183,10.43742988,8.030097108,12.7802358,Control
7.6832427075,11.3981144845,8.90807702667,7.28998991667,12.90048482,5.573662743,6.176314587,10.0664483445,9.705586173,12.74633592,6.82858438,7.894031227,6.72839437467,8.798116248,11.4744083,5.261367888,6.195107022,7.383209901,6.19243917733,9.710707035,11.43117909,12.26795863,6.9348426826,12.40979539,8.570881384,9.705036667,6.81636221267,12.001308,7.353366134,9.987545106,8.34836942533,13.28927478,BRCA
8.156859977,12.730337715,9.82544504333,7.03831259267,12.64577331,5.8595748445,5.789661595,10.5044251965,9.68830932967,13.08540943,6.621836223,9.001704532,6.38912935567,9.250168786,11.23283777,5.20278566425,6.291866548,7.378145538,6.03175384867,9.555607159,11.83572685,12.07225833,7.4484754452,12.84338824,9.208161871,10.63394452,6.943744339,11.44205205,8.0065401475,10.55627639,8.00584487167,12.77346919,BRCA
8.917446952,8.8330062305,9.11190392067,8.002113911,13.07861622,6.2923220485,5.703437493,10.080701669,9.12043218767,12.27941189,5.725748823,8.073955593,7.54701473933,9.604535218,11.51729675,5.355352339,6.234822818,6.302735442,6.111855276,9.01311569333,11.68668229,11.42040518,6.713013424,12.88542666,8.635746344,7.950470054,6.66013393767,10.27097304,7.398166653,10.32302692,8.45268306967,12.884686225,BRCA
7.4539681055,12.251012705,9.380750741,6.58638857667,12.73346456,5.3157706865,5.9416429115,9.8375875095,9.486682492,11.89259415,5.985279119,7.856831861,7.00963552967,8.619973359,11.77387079,5.5663640235,6.255128327,7.347180908,5.401308988,9.50779215367,11.27693876,12.31403378,6.7917732254,12.3064449,7.924992273,10.25218676,6.94678504233,12.28941816,7.3275873295,10.49035982,8.14682343433,13.27590732,Control
7.2074709075,11.001280424,9.253283331,6.90880436167,12.83574159,5.5998750555,5.8969290325,10.0531784175,9.58901573033,12.60350703,6.458739307,7.307431087,6.85674479767,8.793563584,11.44285036,5.32361632125,6.351695128,6.920445533,5.57949983333,9.783309259,11.35175104,12.11639279,7.1341541558,12.39411974,8.559186941,9.467045646,6.84858083833,11.7987959,7.764117206,9.984080577,7.95081237733,13.49181197,BRCA
7.892070953,10.801586248,8.70731128767,7.28371304933,12.64987931,5.354306944,5.715837508,10.126245276,9.227921381,12.28213433,6.386298485,7.897680799,6.973025285,8.89713537,11.54241539,5.42396221275,6.465734233,6.760856726,5.36300024667,9.42874441367,10.87489706,12.25102085,7.0933870746,12.22715872,7.749066799,9.076816348,6.83702017467,11.39008041,7.0243493185,10.50808719,8.07697553667,13.018593535,BRCA
6.2150863915,11.272471942,8.53835121633,7.160270403,12.6255337,5.6062123695,6.0195573385,10.4367991855,7.787443455,12.64120964,6.409692703,6.841316277,6.89592443067,9.6014742,11.5958287,5.2485247065,5.952514852,7.147131452,5.20689315867,9.63517401367,11.40976762,12.33696264,7.3912828544,11.7674087,8.349901664,10.09607968,7.55477452833,11.57272404,7.127628679,10.87277127,8.19163985167,12.90809638,BRCA
6.7934792275,11.89450276,9.27988523833,6.75902851233,12.73839215,5.9466090825,5.7070276755,9.820013284,9.08050051933,12.30040269,6.654102974,8.010333857,6.98144085767,9.117877553,11.50889917,5.35847310175,6.264823163,6.877901039,5.586147594,9.682366387,11.33646766,11.9984636,6.588045411,12.44389288,8.130108627,10.15068061,6.964729076,12.05538931,6.7795826835,10.38874414,7.98327024567,13.53192857,Control
7.4553755765,12.438216805,9.66705962233,6.97687083067,12.71973005,5.9101431505,5.7043025945,9.940449484,9.62072910933,12.38074251,6.707777125,8.228615647,6.75905554167,9.018965929,11.81804697,5.52739820275,6.563429392,7.03504959,5.41441842633,9.802191077,11.2302278,12.23093318,6.9737364254,12.25801543,7.710550109,10.12134609,7.07433236567,11.77742394,7.4812417145,11.16338255,8.12673103967,13.32958479,Control
