@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 1030 numeric
@attribute 1031 numeric
@attribute 1032 numeric
@attribute 1869 numeric
@attribute 5925 numeric
@attribute 5933 numeric
@attribute 595 numeric
@attribute 7027 numeric
@attribute 8900 numeric
@attribute 891 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 898 numeric
@attribute 902 numeric
@attribute 983 numeric
@attribute 993 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5834629533,1.6314720287,0.9198608781,2.1393974684,1.5075298383,0.4842657652,0.8488764938,0.1241050020,-0.0495640994,0.8789772263,0.9448039957,0.0496075791,1.5825335458,1.0284706676,2.6403919459,1.6099218839,0.3573680105,1.6426802428,1.8834737148,1.6350200091,1.5315232102,0.6374414872,BRCA
GSM480985,0.4411996799,1.1038011162,0.7256099795,2.2990302591,1.7779963680,0.6616161629,0.5532956071,0.0272041471,-0.1763505166,0.0818430733,0.7302493976,-0.0663694853,1.5935095322,0.3033442030,0.8917953896,0.5083322379,0.1432181572,1.4025407806,0.6753045402,1.2766061766,0.5325953874,0.0492526630,BRCA
GSM480986,0.4792193069,1.3781034724,0.8395699189,2.2193307467,1.4769461321,1.0047740482,1.0075707458,0.0663513976,-0.0991657262,0.3414531027,0.8574318311,-0.0124823374,1.9378681357,0.7894512997,2.1455776392,1.5251714177,0.7189214824,1.5648168326,1.0686674790,1.0528557854,1.0733144594,0.4390877198,BRCA
GSM480987,0.4050084262,2.0535945445,0.2585912426,2.7037154810,1.0660495198,0.7178355278,0.6427595554,0.0653912062,-0.0691411951,0.4329001224,0.5479266424,-0.0029674567,1.2294952867,0.7839339237,0.0406964951,0.9127785694,1.1189205793,1.1219945923,1.3236865311,1.3326103814,0.5592251090,0.3928541201,BRCA
GSM480988,0.4529012942,1.2271330877,0.7658719721,2.3901760505,1.5072410189,0.7294182159,0.6210860679,0.1199571741,-0.0741987258,0.2557647115,0.6159016014,-0.0335600532,1.0011213121,0.7349518405,2.0835959615,1.3155103103,0.1301903638,1.1882289050,1.0074813106,0.8448971166,1.2855403286,0.3899331939,BRCA
GSM480989,0.6269943672,1.7527057604,0.6320741258,2.7720669135,0.9980840938,0.8383054727,0.4427743773,0.2486902391,-0.1574418673,0.6630024992,0.4999280601,-0.0436497679,1.7276778767,0.9755881841,1.6657413244,1.5206583849,0.3798023226,1.8467159717,1.4748466095,0.5867294799,0.8374702217,0.3898263973,BRCA
GSM480990,0.5995322283,1.6684504000,0.5905319539,2.7343542910,0.8929153473,0.8380976487,0.5761438818,0.1800321208,-0.1132689218,0.4578135087,0.8644990985,-0.0536707023,1.6585228148,0.9321988967,0.7692230827,0.9279535208,1.5520711685,1.8123139142,1.1184334419,0.6179169566,0.8005220020,0.4009001907,Control
GSM480991,0.2669265534,1.2661320120,0.6244839902,2.7373882608,1.2088463109,1.0779144312,0.9468578748,0.1005789470,-0.1391829509,0.2786995493,0.7603944621,-0.0989655247,2.0593645064,0.7361247614,2.1327344180,0.5849728780,0.9200850685,1.7544829695,1.0403012996,0.8301298161,0.3363024906,0.1965093458,Control
GSM480992,0.4398213812,1.5023378805,0.5115839695,2.7673748358,1.2364530282,0.8590256640,0.8722530488,0.0855828991,-0.0869854337,0.5189908397,0.8413598781,-0.0265059753,1.9210771919,0.9405100065,1.4710577726,0.9908523523,0.9034816639,2.0394874661,1.1468315460,0.6617135230,0.5412993354,0.3960243086,Control
GSM480993,0.6524033558,1.6903067380,0.6702982026,2.7103066743,1.5603325564,0.5618893513,0.6675050478,0.1729756023,-0.1008080186,0.7052419788,0.8349784980,-0.0242258021,1.8622661701,0.8964617675,1.8889057636,1.7259579934,0.7281148552,1.6855859384,1.2135973303,0.9745229781,0.8794380091,0.6375025820,Control
