@relation data

@attribute id string
@attribute 11136 numeric
@attribute 23428 numeric
@attribute 23539 numeric
@attribute 23657 numeric
@attribute 23759 numeric
@attribute 3655 numeric
@attribute 3675 numeric
@attribute 3688 numeric
@attribute 3897 numeric
@attribute 4099 numeric
@attribute 4312 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 5478 numeric
@attribute 56301 numeric
@attribute 6520 numeric
@attribute 6566 numeric
@attribute 6693 numeric
@attribute 682 numeric
@attribute 8140 numeric
@attribute 857 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 9123 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0851923521,-0.0514682266,-0.0821737260,0.3259155345,0.1589118583,0.3311502892,1.2207996887,0.1496797397,0.0100887044,-0.0028573514,0.2335662852,0.5992863820,0.1752267555,0.0748847273,1.6142010918,0.0453918304,1.0642599091,1.7095021830,-0.0508844724,0.9944728844,3.0958941083,1.9374832941,1.0533968015,1.2127824357,1.4554287446,BRCA
GSM481003,-0.0551044716,0.2404067679,0.0039593122,0.1920633167,0.2768452105,0.3293958788,2.3638862711,0.1592926320,1.9680034484,0.0954876737,0.8987187561,1.2565654757,0.1291358674,-0.0328896525,1.6335785134,0.0145377032,1.1784538850,1.2055947242,-0.0128483432,1.2686502172,2.9693937060,2.6432794133,3.3803748786,0.9232766772,1.4163959232,BRCA
GSM481004,0.0352096954,0.0579067908,0.0141601939,0.1883889754,0.2097136943,0.1119323884,1.5380832553,0.1403264253,0.8025180521,0.0177135904,1.9385529559,0.4561181011,0.1709414899,0.0339282870,1.5735848994,0.1169879233,0.8052782305,1.2240804558,-0.0158513536,0.8000437640,2.5651396421,2.3045703338,1.2604891637,1.0612207330,1.5334163231,BRCA
GSM481005,-0.0664451508,0.0257004828,-0.0285511858,0.2692487397,0.2350599364,0.5618593327,1.1360747644,0.2270940179,0.6637284379,0.1275892266,0.9664781862,0.9552678574,0.0784749269,0.3383061767,1.5503114279,0.0403998370,0.8054992631,1.8773303126,-0.0485308989,0.8687741740,2.7982509932,3.0437032382,1.0002822811,1.2208243472,1.4751920176,BRCA
GSM481006,-0.1400582687,0.1542058216,0.0936677552,0.3078348115,0.3128265191,0.4575556130,1.3974689841,0.1351042711,0.7707452903,0.0080742013,0.1150664893,0.9066364228,-0.0728818892,0.1292292832,1.5043091501,0.0979890619,1.0298021009,1.6055727230,-0.0283230268,1.6173845207,2.8645694223,2.7452009917,2.2209555952,0.7862128724,1.5991115668,BRCA
GSM481007,0.0348443796,0.3943790466,-0.0126183696,0.1472276414,0.2929334389,0.5650354502,2.6161405700,0.2527581179,1.0668325206,-0.0374884444,-0.0943317537,1.4007932205,-0.0474682670,0.4021267280,1.4647826232,0.0408513704,1.0760960541,0.6715485687,-0.0040131896,1.3911985458,2.5395373437,1.7954202627,2.8273824750,0.5873558987,1.3337551641,BRCA
GSM481008,-0.0212403164,-0.0007234304,-0.0236041412,-0.0004364968,0.2665409500,0.2387165987,1.0337207864,0.1197325149,0.1107529538,-0.0434442862,3.3999134551,0.9785020654,0.2619806110,0.2425652087,1.1664521774,0.0556168473,0.7771752850,1.0202271563,0.0462581306,1.4098071158,2.1163033113,2.1589759621,0.2168788342,1.0073654442,1.5418518650,Control
GSM481009,-0.0643638791,-0.0436125312,-0.0344154341,0.5311269546,0.0387978987,0.2941268267,0.2928126499,0.0098238778,0.1556326580,-0.0246615284,0.1789635189,0.5135420329,-0.1965277056,0.0579115311,1.0990514844,-0.0495799313,0.6857075765,1.7068337322,-0.1836844333,0.7800354991,3.5971682007,2.7093283336,0.7449432140,0.7954004976,0.8068186947,Control
GSM481010,-0.0658617180,0.0074624186,0.0240125361,0.8074283614,0.3756278707,0.4107004470,1.5243606313,0.0508783250,0.9326328587,0.0593307029,1.4462602156,1.1311606698,-0.0669410945,0.1801746006,1.5702030094,0.0307434421,1.0205671414,1.8637722845,-0.0914601969,1.0571365771,2.7537122732,2.6743146248,2.3180541471,0.9637234745,1.3977689011,Control
GSM481011,0.0216814171,0.0076343456,-0.1356548567,0.2880847052,0.2173145843,0.0860105640,1.0867041347,0.1527878153,0.1880361112,0.0569281504,0.6921014746,0.5877753954,0.2094058641,0.0234133798,1.4195460750,0.0386896549,1.3057676964,0.8642568693,-0.0200533266,0.6952903717,2.9758513370,2.1285121442,1.1891984760,1.0418782898,1.6420343631,Control
GSM481012,-0.0712735137,0.1443255118,-0.1074303083,0.8445979564,0.2334776476,0.1876011925,1.7850664767,0.1729949372,0.3007234389,0.0721243052,0.1775427373,0.9207410133,0.0899541302,0.0716445183,1.3607417220,0.1278323569,1.1216010562,1.4695141007,-0.0599406026,0.9764325784,2.7493027051,1.9348471429,2.1268134639,1.0186680944,1.0254299093,Control
GSM481013,-0.0701199319,0.0609746638,0.0598532632,0.0111430662,0.2338347601,0.1605848272,0.5093413103,-0.0007205301,0.1727913677,-0.0245694073,1.9843017328,0.8353550406,0.0352302380,0.1137100977,0.9624301092,-0.0032137061,1.3983323574,0.7563503335,-0.0213689716,1.8684352301,3.0693980589,2.4267465374,0.4381228090,0.8139546164,1.6934521644,Control
GSM481014,-0.0383779160,0.4054414084,0.0305146473,0.7986438460,0.3279384374,0.3560851385,0.9170700120,0.0683831126,0.6523422622,0.0138864357,2.0235330529,0.9779351323,0.3485135389,0.1610533600,1.3893926758,0.1128769563,1.6132546365,0.9717772836,0.0189044254,0.9500959450,2.6090246720,1.6914248732,0.2375414073,0.9973632592,1.2934992970,BRCA
GSM481015,-0.0484298559,0.1240791445,0.0311114118,1.0464166260,0.2527417516,1.0742626870,1.7768305796,0.1483293002,2.1580781880,0.0652611709,2.6720602379,0.5998073067,0.1663866203,0.0321099983,1.1693976123,0.0959127800,1.5244118349,0.7874542765,-0.0165668482,2.2782736154,2.6265185542,2.6399632559,0.7491946741,0.8751826797,1.4537617198,BRCA
GSM481016,-0.0373030940,0.0385583746,-0.0650733064,0.2804902769,0.1439111509,0.1054556075,0.8973293753,0.2070733712,0.2943641124,0.0348894056,3.9043441084,1.0368821777,0.1501254251,0.0786104826,1.3306125317,0.0142092540,0.5641860906,1.8541724090,-0.0120240553,1.0234101788,2.3483066094,2.8088564739,0.2865204208,1.0040397483,1.3455376651,BRCA
