@relation data

@attribute id string
@attribute 3551 numeric
@attribute 3654 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4803 numeric
@attribute 4804 numeric
@attribute 5970 numeric
@attribute 8878 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.5241222142,1.1724569916,0.4754300158,0.8049394469,-0.1472829417,0.1028337865,0.8525465690,0.3549069063,BRCA
GSM480985,0.8006201253,0.9020442569,0.4509238059,0.9412159958,-0.1080499572,0.1248554666,0.8536376064,0.6305238222,BRCA
GSM480986,0.5310721682,1.2574874233,0.3572855135,0.9283377825,-0.1034840642,-0.0515953347,0.9353946786,0.4313466385,BRCA
GSM480987,0.3550794774,1.1661598228,0.2389650019,1.1037804131,0.0772469334,-0.1142703091,0.8780260834,1.0558273989,BRCA
GSM480988,0.6144637026,1.1451398267,0.2502003758,0.7093335530,-0.0620756386,0.2525387860,0.6707278885,0.3686685013,BRCA
GSM480989,0.4192595793,1.4132617302,0.1723780840,1.0994870811,-0.0762286128,0.0640462163,1.1224099571,0.3976841190,BRCA
GSM480990,0.4130142646,1.4319557610,0.3219937040,1.2569765001,-0.0433772932,0.0951365499,1.1399565821,0.4063528978,Control
GSM480991,0.4572952855,1.3351861720,0.3367405246,1.2472408378,-0.1841129842,0.0719107018,1.0769064036,0.6901227102,Control
GSM480992,0.3674736292,1.6510699948,0.1333302662,0.8925691490,-0.1251400337,0.0331385645,1.2896809784,0.3986313752,Control
GSM480993,0.5721119152,1.3811694917,0.2735164897,0.9085881339,-0.0431781644,0.0994669689,0.9961075650,0.4394630354,Control
GSM480994,0.3990512088,1.4247562136,0.1787086215,0.7630755900,-0.1910128100,0.1442428216,1.0543388821,0.3805292302,Control
GSM480995,0.4227094090,1.0529507036,0.3540730737,1.5879044235,-0.0541586333,-0.0319183744,1.1591183341,1.0880866972,Control
GSM480996,0.3282826927,1.2066078646,0.1904408052,1.0681144075,-0.1965174687,0.1429467446,1.0762969156,0.5061357078,BRCA
GSM480997,0.3333709551,1.1538088679,0.1267871698,1.5878493340,0.6806209386,0.0953169929,1.1341954818,1.2603819382,BRCA
GSM480998,0.3734072818,0.9952940758,0.1354134279,0.8054925223,-0.0733141016,0.1378435676,0.8914366579,0.3649756463,BRCA
GSM480999,0.6454816715,1.0248052735,0.7189646635,0.8425852770,-0.1409254161,0.0393878842,0.9518814928,0.4925719463,BRCA
GSM481000,0.6477006265,0.8816762644,0.4366804063,1.0661682747,-0.1388408774,-0.0221785148,0.8998429909,0.4941283238,BRCA
GSM481001,0.3555673599,0.9526552607,0.5967181248,1.2998180016,-0.1122713208,-0.0516873195,1.1184988925,0.7774909408,BRCA
