@relation data

@attribute 842 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 596 numeric
@attribute 637 numeric
@attribute 638 numeric
@attribute 598 numeric
@attribute 329 numeric
@attribute 317 numeric
@attribute 581 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 839 numeric
@attribute 836 numeric
@attribute 54205 numeric
@attribute 56616 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 2021 numeric
@attribute 578 numeric
@attribute 9131 numeric
@attribute Class {Control,BRCA}

@data
7.924560768,5.6639776582,7.083131785,8.4944607845,7.03937931067,6.636411191,9.8313225965,10.1203149015,7.460673902,7.63009585267,9.50184663267,5.599623716,6.92345301633,7.931813168,8.464342681,9.66376865267,9.322972846,6.6317994995,8.927171373,7.353546324,8.00278287425,Control
7.7506065195,5.8528914586,6.56812056767,7.97569312475,7.36277768733,7.378362328,9.2628993675,9.6275956935,7.8219347,7.28221449733,9.90022641533,6.29655434,7.07794042367,8.1988449165,8.779925425,9.67173453233,9.80430441433,7.037503494,9.032239399,7.709154696,7.649322466,BRCA
8.1061247785,5.7897319854,6.742243195,7.84053328475,7.39390802233,7.699990757,9.6706944665,9.7717912665,7.4969355985,7.63291516533,10.2655236773,6.416760061,7.46918469167,8.03923302,8.42928237,10.061280153,9.66722047133,7.119152491,8.90942145,7.285959595,7.9148959525,BRCA
7.389583129,5.6257131728,6.02132500833,7.5957045875,7.22347936333,7.611026873,8.999297312,9.477837206,7.949551686,7.33493823133,10.2724422663,5.989826604,6.32634649467,8.049352819,8.584211958,8.947098931,9.39768029933,6.902136378,8.942471345,7.706567029,8.07382173625,Control
7.637528126,5.7767472574,6.82370193433,7.8450723755,7.344893544,7.357642445,9.819947042,9.3861165135,7.4088003525,6.91556020333,9.404843943,6.56544914,7.89692416633,8.040914571,8.435838088,9.598480897,9.67330697167,6.377025189,9.022313104,7.072805548,7.84642629725,BRCA
8.5459358775,6.1557894346,7.27989135267,7.89616385625,7.41519809933,6.668073461,9.444171974,10.3317089185,7.755466278,6.71227636133,9.51612918533,6.091917306,7.233656492,8.276164252,9.008765532,9.764654264,8.89733260433,6.7462971645,8.235058209,7.171104536,8.05816644525,BRCA
6.9179834015,5.645039366,5.90453458933,7.264331835,6.55666256233,6.725676834,9.718924317,10.214895946,7.5815822955,7.38616007233,10.4052109017,6.731933742,6.84991378233,8.3070644095,6.998198677,9.62734478367,9.97309623267,6.2881816415,8.290457955,8.025390316,7.59927294375,BRCA
8.3320404855,6.1264922834,6.55264887533,8.05261194825,7.116277725,7.568224298,9.632114784,10.0771995225,7.645327129,7.43240197667,9.25162105967,6.140988854,7.61202263967,8.3666695385,8.819732939,9.90484931533,9.03718650233,6.5533661775,8.674016666,7.224100886,7.7684468245,Control
7.7930385845,5.8838277246,6.74719066733,7.87109163775,7.61039616467,7.246030653,9.7227322955,9.6996756995,7.8288732835,7.18054352333,9.76997316367,6.79103628,7.38519951367,8.288078818,8.738583034,10.1125553033,9.358422347,6.632880865,9.449938467,7.662634777,8.112626364,BRCA
7.6247556515,5.7581840748,6.62840186333,8.23267903825,6.96601306267,8.865378449,9.564546958,9.526270562,7.5688881555,7.481413311,8.98711892533,6.177724116,7.39794265367,7.806017873,8.85611511,9.67441553833,9.70737187733,6.6695634235,9.224352127,7.521759667,7.70610909575,BRCA
8.198860636,5.3816807882,6.53836224367,7.66150020625,6.963748587,7.475938321,8.478052396,9.181680732,7.7410235595,7.20416888733,9.10786861,6.25333282,6.832498371,8.021098551,9.025071112,9.516970034,8.76886181,6.934380171,9.322345697,8.001071937,7.94755243525,BRCA
7.692121379,6.0308489854,6.42023459533,7.69919135975,7.32208299633,7.158612528,9.3012466535,9.602668372,7.693481461,6.94434709133,9.64187447267,6.249355857,7.565516657,8.158617651,8.530173307,9.65477411667,8.949474907,6.92664681,8.742748263,7.075187974,8.288520101,Control
7.8122716905,5.9638642464,7.00966433967,8.09596774125,6.91536080067,7.079461116,9.2475715835,9.748937848,7.5169319435,7.12759723067,8.950697414,6.358963769,7.122464248,8.264536249,8.84381204,9.63480180867,8.91830832267,6.6713305865,9.113026582,6.998762823,8.2300230585,Control
8.7262881565,6.0564723368,6.98279924833,8.2876995905,6.671794109,7.957785672,10.160659071,9.3641773755,7.2583026115,7.73389730333,8.831709234,6.810768024,6.463330176,7.961727034,9.447156147,9.85358193433,8.54817031567,7.0811017145,9.382440909,7.578601249,7.78760867125,BRCA
8.6813768815,5.9408978668,7.15190720767,7.76711974975,7.95391026267,6.924132926,8.9891806855,9.745757925,7.491349902,6.94164396633,9.59777171733,6.819320511,6.59203376567,8.3844099225,8.66705043,9.60715770333,8.93271200033,7.1032022225,8.424209469,7.602329794,8.137553745,BRCA
8.248373031,5.9484693628,6.96118783033,7.94296329425,7.15183151733,8.502872693,9.423520902,9.24265747,7.314781926,7.79771900533,8.328009681,6.387332919,6.74366960767,8.1522695415,9.108133102,10.0739834023,9.04826869333,7.20994475,9.292000111,7.869811465,7.9327317965,BRCA
8.6068554675,5.7945629282,6.80342487867,8.49738614725,7.28907497567,9.118734206,10.2211742005,9.106913703,7.439190284,7.605231151,8.109536,6.924400193,6.54477670467,8.071465941,9.377341303,10.336595389,8.354139225,7.35871524,9.354762404,7.647370504,7.91450619325,BRCA
8.073461174,5.8306412028,6.42300723233,8.0343733815,7.62046501267,8.349901664,9.52090632,9.221711435,7.49765713,7.74259440933,8.50859886567,6.65900091,6.35519581733,8.4046207015,9.400581223,9.968173959,8.76855890367,6.720818415,9.245874202,7.625345612,8.18153330225,BRCA
8.5559423875,5.884185454,7.21039357867,8.36146716375,7.44773841,8.520521573,10.1528186875,9.2950823285,7.365638144,7.86039151,7.88922588267,6.207605557,6.83335750433,8.161427938,9.046251708,10.276027292,7.991196569,7.03899017,9.77458988,7.659783886,8.1419902945,BRCA
8.6535305615,5.3899325582,6.53695531667,6.96857569025,6.86771027567,8.93858068,7.5182568945,9.853083913,7.0492517595,7.466076476,8.26887307167,7.406483789,6.74561446033,9.1174736295,9.54766629,9.93646514167,9.373615846,6.8742708525,8.846353155,7.136430133,8.1621176215,BRCA
