@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10398 numeric
@attribute 10486 numeric
@attribute 10507 numeric
@attribute 10570 numeric
@attribute 1072 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1297 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 131873 numeric
@attribute 1385 numeric
@attribute 1400 numeric
@attribute 1463 numeric
@attribute 1808 numeric
@attribute 1809 numeric
@attribute 2064 numeric
@attribute 2242 numeric
@attribute 2260 numeric
@attribute 23122 numeric
@attribute 23129 numeric
@attribute 23332 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23396 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 256076 numeric
@attribute 2668 numeric
@attribute 2674 numeric
@attribute 2675 numeric
@attribute 27 numeric
@attribute 27289 numeric
@attribute 2817 numeric
@attribute 2885 numeric
@attribute 2909 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3320 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 375790 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 388 numeric
@attribute 389 numeric
@attribute 391 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4629 numeric
@attribute 4637 numeric
@attribute 4684 numeric
@attribute 4690 numeric
@attribute 4893 numeric
@attribute 4902 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 51332 numeric
@attribute 51466 numeric
@attribute 5217 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54209 numeric
@attribute 55558 numeric
@attribute 55740 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5605 numeric
@attribute 5621 numeric
@attribute 5623 numeric
@attribute 56896 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57731 numeric
@attribute 5786 numeric
@attribute 5788 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5894 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6237 numeric
@attribute 64096 numeric
@attribute 64218 numeric
@attribute 64221 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6708 numeric
@attribute 6709 numeric
@attribute 6710 numeric
@attribute 6711 numeric
@attribute 6712 numeric
@attribute 6714 numeric
@attribute 6900 numeric
@attribute 7094 numeric
@attribute 7305 numeric
@attribute 7408 numeric
@attribute 7529 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 7903 numeric
@attribute 79784 numeric
@attribute 80031 numeric
@attribute 80728 numeric
@attribute 8128 numeric
@attribute 8440 numeric
@attribute 8482 numeric
@attribute 8829 numeric
@attribute 8851 numeric
@attribute 8911 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 9037 numeric
@attribute 9048 numeric
@attribute 91584 numeric
@attribute 9252 numeric
@attribute 9353 numeric
@attribute 9475 numeric
@attribute 971 numeric
@attribute 9723 numeric
@attribute 9855 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.0554727952,0.2358186120,0.7444360137,-0.0380599454,0.2969153779,0.1409518212,0.6657805243,-0.0725784349,2.3185293673,0.3274698270,0.0578304728,-0.0842963397,-0.0277067070,0.1206448859,0.1617570012,-0.0343195665,-0.0485781644,0.1320036710,0.0155339099,0.0658800490,0.1209017527,-0.1688528511,0.6360145303,-0.1484998381,-0.1854193424,0.7560739600,-0.0637077161,0.3960468965,-0.0135238876,-0.1207068407,1.4082182420,0.0375545068,0.1590662479,-0.1007230258,0.0155811251,0.5948873717,0.1242797532,0.7984212241,0.1632467478,0.3979685879,1.2757258794,0.9042891934,-0.0119043016,-0.1023854266,-0.0830351446,-0.0984715125,-0.1368172508,0.9653150036,-0.1231173135,0.3564517632,1.3452941188,0.2518036054,1.2060972602,1.0380567778,3.7246808213,0.1426907652,0.1778868698,1.4312780918,0.4153290968,1.9894220193,0.6165560097,0.9301475826,0.8636585772,1.3786196138,0.5842101655,0.8759700277,0.6054723690,0.7028468182,-0.0429488101,1.7103786407,-0.1160757452,0.9588077316,1.3243965731,-0.0606896843,0.3334267199,1.9176566821,0.2940123944,0.6947483067,0.0733693595,3.5678405168,0.6036850862,-0.0145549048,0.0412885012,0.1672752520,-0.0975331913,0.0539899325,0.8609599753,0.5276523813,0.4586358647,0.0778244350,1.1734875166,0.1426472862,-0.1343939601,0.6115640560,-0.1086105190,0.3606912876,0.3332132291,0.0901100781,-0.1242095806,0.2705262614,-0.1653921105,2.7923812542,0.8595501635,0.6409841057,0.4087458890,-0.1398463000,0.0312767470,0.9069557834,-0.2238510094,0.0563007886,0.8692467949,0.1797246685,0.5492388602,-0.1636980220,0.9525858890,-0.1083680126,0.6006620833,0.1461622514,-0.0230143287,-0.1276572647,0.3349262315,-0.0403560555,0.4870980292,2.8649117788,-0.1203116075,-0.0989742001,-0.1723870842,-0.1224714802,-0.0245026247,-0.0623435482,0.5613879450,-0.0271549473,-0.1807791922,0.7512541385,-0.0847925051,0.9623864890,-0.1523241652,0.5084218903,-0.0264936422,0.0749716201,0.2938635393,-0.1362318950,-0.2831127028,-0.1099714589,-0.0962255459,-0.0345399621,-0.0866579753,0.0787741060,-0.1009344438,-0.0796944764,-0.0994866779,0.1787568146,0.3954843936,-0.0718128935,0.2693405723,BRCA
GSM480985,-0.0429903583,0.2468691167,0.6800185540,-0.0164963959,1.2289843920,0.3473976832,0.6563523198,-0.0352639184,1.9290970167,1.0722436029,1.0740057206,-0.0916752003,0.7385366171,0.1024053941,0.3574818842,-0.0217375736,0.0682805988,0.3197791149,0.5991697517,0.6836575481,0.2890480000,0.0371414306,1.9121247233,-0.1824283317,0.0386283034,1.0554757614,-0.1201832846,0.2730189453,-0.0354361336,-0.1728776219,1.6160694801,0.1450361600,0.2177298777,-0.0462862588,-0.0234685913,0.5408459933,0.0244641747,0.9692526473,0.1718886270,0.7122715559,1.3927584953,0.9337296339,0.0315317513,-0.1190526069,-0.1495453385,-0.1300775931,-0.1406912798,1.0564029183,-0.1358093637,0.2673678872,1.1583383579,0.3546478246,0.8787267861,0.5481084954,3.8482525347,0.0353192445,0.1802411383,1.5627417465,0.4587173745,1.8852531751,0.5974614277,1.0273490289,0.6624230724,1.2969016295,0.6262552267,0.7798522333,0.7874288579,0.6033202015,-0.0002440825,2.1384148449,-0.0452254811,0.9287990430,0.8611773475,-0.1987302463,0.5376056928,1.5525041097,0.9674722773,0.3558776023,0.0298204831,3.5739476085,0.4199118129,-0.0731537505,0.0454981351,0.2241805513,-0.0675412076,0.0702674328,1.1476903561,0.4521202200,0.5649788797,0.0538346215,1.2647015639,0.2522555113,-0.1780149506,0.2890646078,-0.0886895525,0.4434307657,0.3836730815,0.0569228581,-0.0846614272,0.4046185254,-0.1566653691,2.9129755730,0.7016111224,0.6127393824,0.5270812866,-0.1571762537,0.0755929606,1.2491402654,-0.1723321646,0.0159034591,0.8599242801,0.2011654340,0.6409502427,-0.1760589647,1.2506461444,-0.1254971979,0.6070888940,0.0660715649,-0.0673303304,-0.1034011719,0.3543325623,-0.1356768269,0.1326151800,2.6496851841,-0.1314508866,-0.0963025578,-0.0583988496,-0.0584060038,0.1402272073,-0.0032097376,0.5824237781,-0.0808365336,-0.1500979493,0.8070768496,-0.1171113138,0.5096269481,-0.1987223602,0.5190573038,-0.0010073269,0.0225656420,0.0583396936,-0.1011272472,-0.2271144695,-0.0865421228,-0.1140113862,0.0257537091,-0.0762782211,0.1481528811,-0.0827883298,-0.0687286226,-0.0273120499,1.1429877547,0.2582431258,-0.0212791615,0.2437138550,BRCA
GSM480986,0.0414546452,0.4068633393,0.9048564412,-0.0524168771,0.4599690320,0.3244118069,0.5631120363,-0.0074951461,2.6057420970,0.1451111031,-0.0803552719,-0.0920874155,-0.1187075144,0.1571395738,0.4284097366,0.0045408444,-0.0003269257,0.4033968100,-0.0324737648,0.0340204159,0.2922329996,-0.0309096638,0.0264813202,-0.1235003989,-0.0776329358,0.7950162043,-0.1381592705,0.3807973232,-0.0130479606,-0.1477544963,1.4754170368,0.1218463703,0.1366518380,-0.0927910407,-0.0139470198,0.4966984565,0.0860994741,0.9771603383,0.1408613691,0.5830541156,1.5559316410,1.1216843350,0.0265829566,-0.1273166661,-0.0989697540,-0.0849708979,-0.1125952448,1.0783832139,-0.0808872352,0.6010419997,1.5127595663,0.3488900970,1.3099040800,0.9493732134,3.6994577250,-0.0074317108,0.1151252413,1.5699611075,0.4106089262,2.0062507787,0.6216550779,1.1761525160,1.0836358103,1.4918706133,0.6974703977,0.9021996147,0.7197230915,0.7200583908,-0.0195645827,1.7225560608,-0.0776241690,0.9228339706,1.3830056341,-0.0994100373,0.5214103467,2.0052070367,0.4927383830,0.4157053230,0.0144720067,3.5026703476,0.6475244149,0.0065424755,0.0574876073,0.0997199853,-0.1030171272,0.0597239584,0.9185365591,0.5276161861,0.5706250406,0.0844743560,1.2628443927,0.2217888008,-0.1519558381,0.3945332915,-0.0471249062,0.2375885064,0.2934558798,0.0815614118,-0.0931956140,0.2944794901,-0.1054329170,3.0052631994,1.0316260259,0.4839221177,0.5873867289,-0.0951153095,0.0069230790,1.1826723013,-0.1996847667,-0.0235604371,0.7368531892,0.0952468054,0.4793911673,-0.0553012987,1.3520656727,-0.0741121512,0.6313974929,0.1796895406,-0.0464315283,-0.1382823655,0.3472165334,-0.0621800834,0.3788658783,3.0484460116,-0.0977729428,-0.0699778495,-0.1236575758,-0.0708685458,0.0404406771,-0.0457329366,0.6317891250,-0.0384452237,-0.1026349349,0.6448676464,-0.1073379437,0.8125431588,-0.1303653435,0.4703850285,-0.0628131912,0.0546909084,0.2624568431,-0.0420990204,-0.1658433730,-0.0909909176,-0.1021153950,0.0380436224,-0.0698736805,0.0273207385,-0.0098110282,-0.0732849970,0.0383061700,0.3728399184,0.3640871997,-0.0520260228,0.2337614380,BRCA
GSM480987,0.0095837318,0.1170820677,0.5215355268,-0.1128140558,1.0110833760,-0.0100186448,0.0254366783,0.6499851665,2.3601241903,1.9734013707,2.4683750462,-0.0792982461,2.2193185563,1.2825283761,0.9133396048,-0.0216841742,-0.0280876425,-0.0148904576,1.6132985542,2.0930396530,0.9180735428,1.2106621109,3.6225910635,-0.1317016195,-0.2152801315,0.1892061032,-0.0671484381,0.2020458693,0.0245200613,-0.0892493491,1.5738688387,0.3470697148,-0.0431674495,-0.0717900882,0.4268204676,0.3927744258,0.8072811236,0.7164751977,0.1640715872,0.6629274347,1.4418686050,1.5226221382,0.6367091207,-0.1163307025,-0.0585404290,-0.0514555875,-0.1270048042,1.4228498318,-0.0791339095,0.7033107808,1.4599798470,0.2890557646,1.1273281686,0.6616964770,3.8704057537,0.0280109981,0.0755187708,0.6125604424,0.2296363310,1.8972162525,1.1497283200,0.8754420244,0.9918239647,1.4120813263,0.1690645660,0.2276951068,0.5801111171,0.4762625232,-0.0211480159,1.4454860794,-0.0888372888,0.7341811885,1.3380605279,-0.2147092302,0.4951465396,1.8267602669,0.1303720306,-0.0132817121,0.0538429518,3.7206839919,0.6206423380,0.0987792814,-0.0307267610,0.0263848447,-0.0805553598,0.0067777652,0.8189584152,0.4570317386,0.5260457562,0.0511663564,1.6573471187,0.2704970126,-0.1376569498,-0.0295104620,-0.0378936660,0.2307216385,0.4542481143,-0.0189353020,-0.0821294113,0.2444770698,-0.1104806915,3.1002503070,0.6193592016,0.3882937707,0.8372122751,-0.0876684449,0.0234027272,1.0603703884,-0.2265055039,-0.0691396854,0.4738945813,0.0700896732,0.1445394283,0.0830099887,0.9907094884,-0.0367408067,0.7352758253,0.0521735690,-0.0569087189,-0.0771541750,0.5924646768,0.0068698870,0.0768386433,2.8611823956,-0.0535309027,-0.0852457030,-0.1119168406,-0.1386153157,0.0251751878,0.2038346149,0.4010122127,-0.1018771847,-0.0925662477,-0.0643232254,-0.0038890448,0.5810989539,-0.1488781345,0.3914669100,-0.1094209184,0.3437698573,0.1755684758,-0.1081378516,-0.2302740738,-0.0964581491,0.0000762908,-0.0200831452,-0.0449629097,-0.0024105624,0.1274034072,-0.0519221399,-0.0379317693,0.0276815373,0.3494633513,-0.0636600213,0.2226472523,BRCA
GSM480988,0.0126619597,0.0976537560,0.9508889556,-0.0615038776,0.3045283796,0.2769134744,0.6577655178,0.0106158772,1.7501517537,0.2451521079,-0.0702087163,-0.0993234109,-0.1358704105,0.1152882675,0.3064220885,-0.0410077930,0.1296488376,0.2849267037,-0.0347575470,0.0092139999,0.1449651504,-0.0097191192,0.0452819411,-0.1701146605,-0.0610638451,0.4654421740,-0.0751479711,0.2373043370,0.0073076760,-0.0839360140,1.6144806998,0.0272406390,0.1687270667,-0.1479131978,-0.0280802871,0.4494788860,0.1752706014,0.8613873056,0.1365992489,0.5497588264,1.5323834520,0.6879575644,-0.0273392516,-0.0762899776,-0.0450443954,-0.0707716167,-0.1064967342,0.6983676587,-0.0793759370,0.4409819435,1.6300611323,0.3516025900,1.5309302174,0.4589619954,3.7638259730,0.0697572162,0.1863922891,1.1376807535,0.2562269165,1.6231118301,0.5981451998,0.5195344424,1.3473093178,1.3669745201,0.7069888865,0.6423381358,0.6299032599,0.7929137182,-0.0497399413,1.5444896289,-0.0893485605,0.8401416463,1.0662603861,-0.0395374424,0.4710813121,1.9803916247,0.2542246198,0.4661956381,0.0569904125,3.6815842687,0.6412986221,-0.0278619124,-0.0243218509,0.1508085593,-0.1234686440,0.0771782055,0.9911880508,0.4923907940,0.4829891018,-0.0383270433,0.9173709236,0.0199301678,-0.0857871084,0.4609995752,-0.0761343380,0.3012423917,0.1675669950,0.1158020385,-0.1041909020,0.2738424926,-0.1545460956,3.0203843170,1.0542960657,0.4704262694,0.6867759943,-0.0697349468,0.0022991031,0.6718537006,-0.1406079446,0.0061450238,0.3364880770,0.0896705153,0.3725107078,-0.1670949011,1.6180760887,-0.0599835687,0.6583053066,0.3056427812,-0.0468429086,-0.1342319313,0.3568265384,-0.0573013577,-0.0151271418,2.7963664452,-0.0822903132,-0.0242554143,-0.1667832078,-0.0314547322,0.0325240980,-0.0489285502,0.5769897205,-0.0758940419,-0.1136529021,0.6945372537,-0.0618644791,0.5125418430,-0.1101176819,0.4398411243,-0.0522438588,-0.0292331753,0.0890686572,-0.1380212632,-0.1781635498,-0.0750919747,-0.0648947758,-0.0064825030,-0.0864929846,0.1202236573,-0.0780076649,-0.0317350667,-0.0085334479,0.0205271706,0.2677084334,-0.0102082089,0.1930281139,BRCA
GSM480989,-0.1105571028,0.5341739923,1.1523790095,-0.1359274458,0.8889694709,0.0144090771,0.7947321832,-0.0448942811,2.9739281333,0.1720103051,-0.0465266853,-0.0828457875,-0.1046818197,0.0023976691,0.2114621343,-0.0441274428,-0.0788148742,0.1264852435,-0.0206390256,-0.0460088931,0.2369972344,-0.1861017614,0.0920736688,-0.1826561012,-0.2394203552,0.4428574509,-0.1311550969,0.1316228062,-0.0140524072,-0.1690479384,1.5850449884,0.0930148059,0.1614523797,-0.1828133873,-0.0391627001,0.2587534739,-0.0052291726,0.6323061411,0.0371562667,0.4482105170,2.0667102402,1.0702178031,-0.0600568494,-0.0305818130,0.0013816316,-0.0601011977,-0.1142081865,0.7554675375,-0.1959806438,0.5663686701,1.6843677122,0.3362449299,1.3318944331,1.1103506463,3.6763444743,0.0137452483,0.1971728543,1.7622241158,0.2400973081,2.4842128198,0.7875744868,1.3430468402,1.3220341570,1.5982619581,0.6407319855,0.7024636094,0.8591087276,0.4037427439,-0.0121064893,1.8242748629,-0.0666400668,0.5486960764,1.2916537300,-0.1070742739,0.5198385118,1.8099314634,0.1801736687,0.0947024309,0.0839465123,3.8348629771,0.5250731271,-0.0386486631,-0.0270672734,0.1261068587,-0.1344953707,0.0711280443,0.6716240759,0.4168803811,0.8519349658,0.0375365682,0.9014930194,0.3145138276,-0.1080605324,0.3935015834,-0.0274831994,0.1835803039,0.2420907983,0.0631829343,-0.1446035860,0.3055466101,-0.1792231008,3.3091132243,1.1131860649,0.4437155496,0.4590963260,-0.1366910969,0.0616616788,1.6598733813,-0.1645790832,0.0489653377,0.5065988036,-0.0037837656,0.2630944657,-0.1039534662,1.2766650192,-0.0202918376,0.5349647364,0.2181650416,-0.0013073004,-0.1579124431,0.4247063940,-0.1510295816,0.5194235196,2.9099976381,-0.0790640901,-0.0560463325,-0.1896694854,-0.1508689637,-0.0488633459,-0.0772692739,0.8129652783,-0.1655431821,-0.1443523287,1.0513680278,-0.0697747974,1.1210056076,-0.1284526680,0.2460107125,-0.0077019200,-0.0544582841,0.1635457416,-0.1917240362,-0.3032498204,-0.0422781250,-0.0738011054,0.0087933293,-0.0113784422,0.0127705318,-0.1059299497,-0.1349797046,0.0041638184,0.0347856136,0.3156086569,0.0335725704,0.2852107126,BRCA
GSM480990,-0.1122420788,0.3835640923,0.9801169453,-0.0924397538,0.2422347792,0.0893290870,0.5164224818,0.0942474023,3.1392434437,0.2065962950,-0.0535455872,-0.0505823002,-0.1207838239,0.3157544133,0.5032480955,-0.0224619561,-0.0072702441,0.2984222376,0.8829774104,0.6657902116,0.1991717919,-0.0734545157,0.2409686194,-0.1429605101,-0.1847181864,0.2037195411,-0.1296795578,0.1244135859,0.0457489076,-0.1593049808,1.6254735086,0.2069082336,0.1174184632,-0.1501012322,0.2105314958,0.3549312482,0.0702830258,0.8962898777,0.0654089239,0.7368406137,2.0407628848,1.5833527296,0.2139598701,-0.1077549528,-0.0249892926,-0.0671347708,-0.1275322784,0.7243446493,-0.1117620180,0.8338166969,1.6475978081,0.2518712170,1.3889006043,1.1067612915,4.0356965860,-0.0386362766,0.2156330049,1.5826969529,0.3191353141,2.3151370526,1.0136741233,1.3185693025,1.5110026861,1.8377779026,0.4901056147,0.5615265150,1.0478738931,0.5725622977,0.0250319629,1.5152356646,-0.0843380379,0.6484077813,0.9421872181,-0.2940758770,0.6607572544,2.1385234782,0.5839403074,0.1186436441,0.0604284042,3.9262426793,0.8129826577,0.1130000483,0.0310892427,-0.0090165266,-0.0829225869,-0.0115719779,0.7525968794,0.4040678319,0.5468216389,0.1245269666,1.6171665862,0.3273259321,-0.0717137678,0.6784652798,-0.0090193702,0.2556535407,0.4150374993,0.2010526119,-0.0600617532,0.2370562873,-0.1299618400,3.4219261243,2.0059911716,0.3387474729,0.6623037608,-0.1330170528,0.0384436129,1.6624534299,-0.2350413693,-0.0275813757,0.6670851765,0.0120991491,0.3107558547,-0.1033917562,1.2300627898,-0.0646166321,0.7194206764,0.1303198220,0.0237829644,-0.1286590262,0.4164225238,-0.0588782404,0.5918795068,3.0515313069,-0.0893763078,-0.1065901060,-0.1377697349,-0.1273056988,-0.0090365871,-0.0745338046,0.7522451695,-0.0505590463,-0.1325098849,0.5793148260,-0.0269653077,0.7833579258,-0.1174556658,0.4045072549,-0.0861880121,0.1747390068,0.3299616234,-0.0644982766,-0.1690932849,-0.0521432277,-0.0578287852,0.1357991404,-0.0525901028,0.0599880825,0.0054202974,-0.1541326487,-0.0668583379,-0.0682514792,0.2514480362,0.0244534443,0.1617002876,Control
GSM480991,-0.0867278488,0.4622921833,1.1151435263,-0.0021874508,1.1277292678,0.1510558282,0.6909240906,0.3621212323,2.8201174737,0.2203413378,-0.0661137348,-0.1126934538,-0.1195115780,0.0312546151,0.2466490643,-0.0178426241,-0.0549827734,0.1832314988,0.0151529085,0.0907690979,0.2549896827,0.0126553976,-0.0850544810,-0.1673006635,-0.1194721767,0.2406447890,-0.1190178329,0.1756075131,-0.0651909915,-0.1053977717,1.4481090342,0.0997445141,0.2442998450,-0.1864134322,0.0341689920,0.4070661144,0.0280218383,0.8269916619,0.0983325845,0.6327846698,1.9069757064,1.0545568875,0.0233230338,-0.0699432828,-0.0118765433,-0.0750836748,-0.0564349956,0.9034117633,-0.0768579735,0.8415282519,1.5652074934,0.2927795558,1.2929992116,0.9763167946,3.8149829707,-0.0280346625,0.1428165244,1.7234057288,0.3643042232,2.0687043151,0.7681240774,1.3193309977,1.2558291883,1.6326199131,0.7292224874,0.7570488190,0.9240376616,0.3752272930,-0.0248104563,1.6892192651,-0.1255675081,0.7775347619,1.1985398679,-0.1779266083,0.5980931108,1.9004271532,0.3437215163,0.2817484110,0.0362373314,3.6561501324,0.7585464375,-0.0188882129,0.0036257326,0.2522848226,-0.1024739528,0.0778013507,0.7621016323,0.5071865046,0.6482640730,0.0588836264,1.2911442610,0.2919896535,-0.1246680651,0.3850563242,-0.0346813186,0.2348265328,0.3006852127,0.0740611656,-0.0903484020,0.3092051442,-0.1069804765,3.2534763878,1.3671808253,0.3654298311,0.5845104582,-0.1300795857,0.0374511476,1.5513520110,-0.2302931258,0.0136739781,0.4438660461,0.0441448208,0.3851343730,-0.0901869824,1.5558186108,-0.0805319027,0.6461234448,0.2556611363,-0.0323408361,-0.0831317244,0.4066644799,-0.0449670081,0.5054169691,2.9438177745,-0.0855096179,-0.0575679550,-0.1331293760,-0.1331540587,-0.0152191007,-0.1135411437,0.8025629474,-0.1052119711,-0.1045473077,1.0225958146,-0.0794542744,0.9394743956,-0.1457356312,0.4099016467,-0.0303671310,0.0701053542,0.2467182452,-0.0898408060,-0.2116424770,-0.0670246049,-0.0572528855,0.1144179311,-0.0610292743,-0.0162790011,-0.0769866918,-0.0669590193,0.0440798897,0.3825124261,0.2942492560,0.0473206163,0.2150321878,Control
GSM480992,-0.0655826434,0.5325466043,1.4277543859,-0.1197728904,0.2078117866,0.0615436257,1.0020094441,-0.0137176411,3.1759457587,0.5630003688,0.0994001765,-0.0977736614,-0.0599028577,0.0624451243,0.3013565149,-0.0173351448,-0.0373090050,0.1683771527,0.0793494522,0.1532750871,0.2266035778,-0.0378568513,0.5666780770,-0.1528375054,-0.1971956551,0.1753962112,-0.0439024636,0.1568766059,-0.0303934546,-0.1417232841,1.5704875454,0.1576391399,0.2473429202,-0.1614125238,0.0771578398,0.3175125380,0.3999053719,0.9067465225,0.1196216665,0.5631861176,2.3501764933,1.5234704019,0.0886958316,-0.0591673438,-0.0292442199,-0.0572951013,-0.1071342483,0.7919572167,-0.0910015225,1.0292807859,1.5792976092,0.3473255169,1.5241501815,1.1827308424,3.8272416590,-0.0197452026,0.0501170250,1.8383309169,0.2580534183,2.4234709023,0.9088240689,1.2202002483,1.7381100919,1.9263710032,0.7821918625,0.4905067957,0.9937500046,0.6302910071,0.0062219746,1.3391235184,-0.1151230532,0.6407662356,0.6252961718,-0.1587899624,0.4647197556,2.0045540961,0.3293317450,0.4301279522,0.1246842162,3.5862911045,0.8813837547,0.0251684229,0.0333482831,0.1782952064,-0.1705210516,0.1510299486,0.6586461373,0.4130200728,0.9082788116,0.1346057261,1.1581276407,0.3825651494,-0.1208613742,0.8328277925,-0.0477632556,0.1477922502,0.2883764857,0.2095060216,-0.0829952390,0.2890066497,-0.1197716071,3.4460021522,1.7252863166,0.3105769333,0.6728563567,-0.1058755337,-0.0010797481,1.4353452269,-0.1998539871,0.0530432304,0.6059493225,0.0183351703,0.4019502806,0.0123305093,1.4653365954,-0.0533146880,0.5058217640,0.4342006341,0.0106290712,-0.1157862729,0.4696601534,-0.0017623576,0.7011816279,3.0823179564,-0.0923992682,-0.1025028604,-0.1115691940,-0.1337066142,0.0835718792,-0.0621772347,0.9192613613,-0.1110916970,-0.1347257343,1.1428444305,-0.0947218308,1.2848416167,-0.1058359523,0.4004930503,-0.1099436460,0.0710969103,0.3799952923,-0.0648215376,-0.1857793504,-0.0983496599,-0.0473508147,0.1420450887,-0.0264164948,-0.0542850346,-0.0960925674,-0.1714860920,0.0336761444,-0.1280017932,0.2524711868,0.0491579116,0.2135051408,Control
GSM480993,0.0073746058,0.3221832017,1.1702798946,-0.0839912122,0.5250836669,0.0968452125,0.7098028266,0.1524505599,2.6895048220,0.4241898455,0.0637850186,-0.0982701283,0.0129195312,0.1815740701,0.4915914865,-0.0612812659,0.0045384616,0.2849183196,0.0241740958,0.0671220333,0.2717464073,0.0018518609,0.6191832330,-0.1277571691,-0.0874135525,0.5319530541,-0.1180776184,0.2239596708,-0.0715869789,-0.0653940523,1.5810912282,0.1757033125,0.1737629565,-0.1289446918,0.0609922022,0.4286167456,0.1118799934,0.8864198100,0.1102057849,0.6067978367,1.7888530658,1.2434106319,0.0776393937,-0.0836238484,-0.0667033064,-0.0517830446,-0.1340094604,1.0150212161,-0.0401934836,0.6964196564,1.5582134934,0.3063729352,1.3381779529,0.9945207685,3.7825589180,0.0337283848,0.0346996909,1.6071909504,0.2800151646,2.1975401044,0.7746387680,1.2202000319,1.3296855590,1.6787058631,0.7514535646,0.6604025472,0.8153305236,0.7928329793,-0.0120349590,1.4032285638,-0.0767223006,0.6903401651,1.2895348594,-0.0275183950,0.5712389041,1.9982736738,0.2987102078,0.2220587668,0.0669641497,3.5495478213,0.7086470452,-0.0035190753,-0.0634310031,0.1893348045,-0.0241504708,0.1036309079,0.7699432937,0.4741801064,0.7940912880,0.0415849929,1.2256185795,0.3912834758,-0.1048696181,0.6463455347,-0.0256107600,0.3103372069,0.2945122863,0.1745172915,-0.1076859897,0.3464683800,-0.1061867289,3.0886874926,1.2646617638,0.3602931440,0.5167426877,-0.0894192886,0.0340418489,1.3477740354,-0.1836854288,0.0203239555,0.4066464311,0.0562111053,0.4506590302,-0.1177103029,1.3821796289,-0.0494966441,0.6281471540,0.3749783250,-0.0135325677,-0.0907564598,0.4063588533,-0.0374159531,0.5136565912,2.9598939657,-0.1131873764,-0.0685464153,-0.1594897452,-0.0863025429,0.0231110048,-0.0288300617,0.7646135887,-0.1219448129,-0.0936764247,0.9183471080,-0.0927537647,0.9529530141,-0.1599601133,0.4365587016,-0.0085996164,0.0260177059,0.2608289001,-0.0627730188,-0.2627532443,-0.0591222534,-0.0778478299,0.1467347136,-0.0515897514,0.1655339871,-0.0782973294,-0.1117413986,0.0637097426,0.2490339720,0.2980508415,-0.0176121269,0.2080415856,Control
