@relation data

@attribute id string
@attribute 10606 numeric
@attribute 122622 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 2618 numeric
@attribute 3615 numeric
@attribute 471 numeric
@attribute 5198 numeric
@attribute 5471 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.0766555833,0.3646659221,1.4977446612,2.4341653519,0.6269534152,2.1780521340,2.0846064836,2.2889969613,2.0544398279,BRCA
GSM480985,0.6734025702,0.7170768771,1.1294918484,2.3920115960,0.4464225231,1.5287492343,1.7815195918,1.5405883392,1.3588025272,BRCA
GSM480986,1.1251143883,0.4550680940,1.5003512777,2.3456729551,0.5225150047,1.9529822930,2.4011532666,2.4106212988,1.7092478499,BRCA
GSM480987,1.1000533145,0.1955623720,1.8327227465,2.0971001072,0.5409475920,1.9591345389,2.7931783796,2.8910273711,2.0424778165,BRCA
GSM480988,1.1311660265,0.6625010721,1.2457658260,2.2126442426,0.3356458477,1.7233609558,2.1587997675,2.2894123926,1.2299715541,BRCA
GSM480989,0.9181981232,0.5472526784,1.8007715758,1.9850842160,0.3790230091,2.2128634718,2.4614941479,2.7059481807,0.9624564834,BRCA
GSM480990,0.8536303163,0.3647571053,1.4734799484,2.1306013003,0.2815178145,2.1112492086,2.7434004545,3.0771898693,1.1451425405,Control
GSM480991,0.9231937611,0.5073974915,1.3701166282,2.0787209653,0.2900578135,2.0784093938,2.3458325714,2.1847461064,1.0286158584,Control
GSM480992,0.7992812764,0.5727041159,1.1197182129,2.0342632299,0.2110698815,2.2847351364,2.3643227070,2.7739702599,0.9008918647,Control
GSM480993,1.0834610375,0.4156646266,1.6917327551,2.3394126660,0.5209032247,2.1318612959,2.4387491047,2.5668794976,1.5888896360,Control
GSM480994,0.9589937656,0.4263242727,1.5749327448,2.3474552103,0.3849653752,2.3204692736,2.4259501399,2.7907385297,0.8571380676,Control
GSM480995,0.5982373127,0.6238584704,1.2470452602,1.9609450334,0.3710361349,1.6100737650,2.2263482361,2.2018484803,1.2521883772,Control
GSM480996,0.8887710268,0.2883165636,1.5088740633,2.2618650893,0.4294771410,2.3576738041,2.5807365923,2.1099761592,1.3337800578,BRCA
GSM480997,0.6251933326,0.4821939114,1.7983403893,1.8445603537,0.3129940446,1.9435379902,2.3963479697,2.5204149087,0.7791194618,BRCA
GSM480998,0.9432166715,0.2273733741,1.5274384939,2.4358837540,0.4376719431,2.6772785583,2.3700715305,2.7208484012,1.6560898649,BRCA
GSM480999,0.7366146377,0.4478591934,1.1630852702,2.3176484572,0.5437536390,1.8175180752,1.8637088539,1.8043289580,1.3030787855,BRCA
GSM481000,0.7885249729,0.4675114463,1.2176492122,2.1590631239,0.3705764834,2.0374304453,1.8030557483,1.8472959997,1.2601425649,BRCA
GSM481001,0.5404782557,0.2853290512,0.7614560152,2.3493671004,0.3358273929,1.4536147251,2.0096634627,1.0816484626,1.1709274575,BRCA
