@relation data

@attribute id string
@attribute 10164 numeric
@attribute 10678 numeric
@attribute 11041 numeric
@attribute 2530 numeric
@attribute 2683 numeric
@attribute 4166 numeric
@attribute 6482 numeric
@attribute 6483 numeric
@attribute 6487 numeric
@attribute 8702 numeric
@attribute 8703 numeric
@attribute 8704 numeric
@attribute 93010 numeric
@attribute 9435 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0365226099,0.8651529935,1.7313981156,0.2207892336,1.0554468749,-0.1068882222,0.0714654265,0.2714631151,-0.0468107328,1.9630385786,0.6021173792,0.8069584221,-0.1749175401,0.1228972819,BRCA
GSM481003,0.0480661410,1.1041620859,1.8531691563,0.2564200308,0.7727469847,-0.0441862441,0.0279326996,0.3942237754,-0.0407339220,1.4108054974,0.7161084554,0.6877037420,-0.1530981634,0.3056582415,BRCA
GSM481004,-0.0969909232,0.8490088059,2.0580244397,0.3345368569,1.3276284879,-0.0581503229,0.0296345610,0.4565442712,-0.0514931385,1.7351316363,0.6691596708,0.7514680424,-0.1190272537,0.3570686721,BRCA
GSM481005,-0.0946439864,1.1479659537,1.8258242740,0.3082267242,0.8119779364,-0.1284051362,0.0129121138,0.2787651117,-0.0392309046,2.0161215774,0.6951596919,0.6902687280,-0.0951742804,0.2317781054,BRCA
GSM481006,-0.1490920102,1.1739683548,2.1218909753,0.4845041601,1.1134192570,-0.1077609918,0.0452032006,0.3133097330,-0.0079672118,1.8290705551,0.6027619821,0.5683374676,-0.1706704046,0.2422898442,BRCA
GSM481007,-0.0608624411,1.1229275445,2.3185819188,0.2288036562,0.9981037532,-0.1739015457,0.0697075017,0.4116082443,0.0143985876,1.6509844996,0.8829301714,0.6964238239,-0.1290111460,0.4242663361,BRCA
GSM481008,-0.0966126457,0.7899475474,1.9708942374,0.3874100064,0.6768413706,0.1393881470,0.0793080056,0.4481835912,0.0090940233,0.7562241554,0.8672999797,0.5836626942,-0.1815432957,0.5543981135,Control
GSM481009,-0.0832135972,0.5146247355,1.4534653559,0.2286663824,0.8722233250,-0.2280692027,0.0030264965,0.0747523054,-0.0265647306,1.5928123389,0.2623620538,0.0475890876,-0.1924505957,0.0021025775,Control
GSM481010,0.0058597574,1.3159554195,1.9801314937,0.3864786042,0.8616531214,-0.0650860754,0.0043669972,0.1776729066,-0.0445028261,2.3624388352,0.5264898681,0.6888407623,-0.1001469936,0.0719517878,Control
GSM481011,-0.0870031140,0.8483793966,2.1696573099,0.0775946809,0.8064557824,-0.1423097122,0.0786108390,0.4529313808,-0.0136963277,1.8544477149,1.0165486004,0.9005341773,-0.1613547099,0.3027708114,Control
GSM481012,-0.1135415150,0.6244324180,1.5544863012,0.3401250937,0.9391074742,0.0153781916,0.0258112804,0.4200804354,-0.0561624476,1.7647284754,0.5271123271,0.5789332650,-0.1168059570,0.2419646994,Control
GSM481013,-0.0428855477,0.8273390202,2.1318629649,0.3121365862,0.7876731420,0.1531496607,0.0977856997,0.6895874221,0.0234232406,0.3738818527,1.1286440954,0.6895693129,-0.1193031263,0.8063991566,Control
GSM481014,-0.0545817430,1.0807107162,1.9922296536,0.3675621255,0.6455328241,-0.0627691149,0.0216824251,0.4978352966,0.0314843516,1.6304776111,0.7861820757,0.5124304853,-0.1248253516,0.7138450052,BRCA
GSM481015,-0.0764204621,0.4747207544,2.4792799682,0.4731110528,0.8668598407,-0.2551536443,0.0558431700,0.7435020436,0.0125820660,1.0942226778,0.6498312438,0.7453387744,-0.1484423189,1.4774822465,BRCA
GSM481016,-0.1400109827,1.4104812585,1.9552539986,0.5337728818,0.9884528624,0.2379995188,0.0874531511,0.3902574775,-0.0201469502,2.1475929581,0.6794165376,0.6045373929,-0.1776610904,0.2389264831,BRCA
GSM481017,-0.1406516762,1.2484847306,1.5680658984,0.5254166542,0.7326490133,0.0936925093,-0.0374258563,0.1433185881,-0.0532079184,2.6742092222,0.3990458140,0.2384278747,-0.1033818664,0.1059438404,BRCA
GSM481018,-0.0286680649,0.2434451604,2.2891712188,0.3160161331,0.7222797385,-0.0182921461,0.1017881970,0.2975678791,-0.0408608999,1.0501002735,0.3312092118,0.6348168527,-0.1375530162,0.5333073907,BRCA
GSM481019,-0.0159342497,1.2343899415,1.9112933808,0.3271432451,0.7427035545,-0.1433308953,0.0926854477,0.3683618395,-0.0320955124,1.9451317823,0.8295365738,0.5727314045,-0.1223751217,0.6578269652,BRCA
