@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10926 numeric
@attribute 1111 numeric
@attribute 144715 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 3364 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 545 numeric
@attribute 55388 numeric
@attribute 5810 numeric
@attribute 5883 numeric
@attribute 5884 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6117 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 63967 numeric
@attribute 8317 numeric
@attribute 8318 numeric
@attribute 84126 numeric
@attribute 84515 numeric
@attribute 990 numeric
@attribute 993 numeric
@attribute 995 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,9.26596478,5.334864322,6.612872643,5.014814152,9.9652661335,8.595435709,5.285583164,8.086681778,10.884339601,8.5947996215,9.155963663,10.54158093,7.993275958,5.790192895,8.8794769,6.798021749,6.47162143767,5.382345047,6.161646774,5.3469382865,8.306085763,6.86823465375,6.4996565905,6.65416022267,8.8069355085,7.105454747,10.83471386,11.61752958,10.66108355,5.081735071,5.510179653,6.299304767,8.769331998,8.00728757867,4.932168974,5.7113333935,6.05282587733,Control
GSM427159,8.958604237,6.001414528,6.363920643,4.822489599,10.6067005385,8.901380658,4.9467448445,8.805543271,10.9670802135,9.53925189,9.501827795,10.45125262,9.089962561,5.868397398,9.341663989,6.6596432,6.35138548033,5.67954943775,5.2412686305,6.057865228,9.270109064,6.50363252975,6.4959528655,6.803627506,8.3511951665,7.5130075585,10.800436875,11.88379655,10.48441034,5.205755379,5.853378958,5.648473532,9.0086259175,8.600459581,4.948847562,5.580948299,5.53860894767,BRCA
GSM427160,9.1433668585,5.194176951,7.245317684,5.492342928,10.261247663,8.838747853,5.2009568805,10.14873431,11.361670225,10.065924884,10.31119801,11.09109172,9.42760480833,6.760291233,9.113990271,7.16277178,6.817579064,5.3269021,5.928972672,5.9256980425,9.15024304,6.489983089,7.0004963375,7.26523884267,9.396101263,7.613135391,11.330452225,12.02968073,10.72737618,5.813403636,5.877014897,7.716204063,9.195711943,8.39000280033,5.447257868,6.1523191905,6.16595704,BRCA
GSM427162,7.7178678995,5.818781073,6.97286817,5.36300567,10.6087782065,8.994142056,5.243458663,10.15416657,10.974153029,9.7613002345,10.38957787,10.85352421,10.2614579577,5.972354482,9.441502737,6.651773306,6.714916353,4.95432611925,5.8136325105,6.0154991735,9.641623301,6.37243574525,6.4544177505,6.47039307033,8.859174667,7.7690752125,11.057611095,12.38193096,10.83441597,5.460424154,6.090118375,8.225232898,9.635857198,8.72557625633,5.182703468,5.697363916,6.33171556533,Control
GSM427163,9.123941273,5.07693448,6.59529898,5.256266489,10.471142841,9.287309018,5.263091458,9.39316579,10.972083198,9.919961329,9.989394899,10.66574031,8.69428477733,5.712603517,9.666615087,6.921011149,6.839917773,5.394762578,5.484010067,6.0411561995,7.99421358,6.4759127875,7.0312218105,7.072920173,8.74540583,7.403741513,10.93374845,11.96009799,10.45090222,5.415666779,7.431708874,6.134329409,8.5645113055,8.393809981,5.455665247,5.9046360085,5.87454446767,BRCA
GSM427164,9.3759597995,5.409400483,7.01111856,5.241850906,10.338767298,9.318577337,5.2823824395,9.344385311,11.3658813,9.3913479745,9.829620128,10.61958751,8.713813284,6.146803484,9.241638294,6.784605811,6.41271170433,5.5992247945,5.580582579,6.239618323,8.949243917,6.70665159975,7.138537016,7.68158217733,9.358156732,7.0064152045,11.641461875,11.54965727,9.132050545,5.427783188,6.626224195,6.828996845,9.118774604,8.15974847467,5.342529189,6.113079114,6.046122072,BRCA
GSM427165,7.9728052855,5.361953639,6.009555025,5.486079796,11.251370817,8.337779235,5.4473853525,8.860746456,10.2529778765,9.8864762635,9.718905756,11.31896656,10.761045422,5.301415026,9.669098149,5.968327676,6.868407698,5.20754562,5.98214856,5.7746841205,9.309829381,5.71414323325,6.220650197,6.54805513767,7.4871109445,7.0904318015,10.3458464955,12.52245777,10.38702135,4.993460669,5.95855924,7.527244602,9.9603041795,8.69044413033,4.998433881,5.5721428055,6.046563588,BRCA
GSM427166,9.321425499,5.64530627,6.619123639,5.675118156,10.1636613075,8.482577193,5.4528603235,8.42352683,10.8098750475,8.483937859,9.461746027,10.45750942,8.35263474667,5.120093989,8.795261354,6.659429135,6.90348309733,5.31897246825,5.608752813,5.7038607615,8.144098803,6.76617859225,6.9810465865,6.93605146533,9.1247667975,7.5927585855,11.06229666,11.90810746,10.88785292,5.54798282,5.6227922,6.264072495,8.8015375415,7.79524891633,5.346169084,5.5654738825,6.03208651933,Control
GSM427167,9.1526830635,5.157459364,7.851094879,5.708746799,10.517727571,9.139008401,5.724482943,10.16944939,11.446472425,9.9714342365,10.12722736,11.10430408,9.039656623,6.614640376,8.989182391,6.944217536,6.783116074,5.76377410275,5.9714513915,5.764225341,8.742495656,6.37213784275,7.2222320135,7.65912161233,9.70168359,7.7796863265,11.49735519,11.92126273,10.77226531,5.39361462,6.783656769,7.900868506,9.2716444285,8.29143898133,5.620154746,6.648397732,6.367015667,BRCA
GSM427169,8.766958367,5.619861398,6.438214347,5.630093262,10.3375133275,8.823646775,5.329006813,8.675799285,10.736889649,9.5799737185,9.648331121,10.32795428,8.80992016633,5.431298057,8.984704068,6.773670433,6.49954063167,5.13981355375,5.6783599625,5.863681383,9.068832764,6.50923855525,6.8236640905,6.42676862133,8.509561114,7.4371940695,10.656153568,12.52742331,10.47860813,5.312893162,5.564234295,5.634020526,9.4482531,8.821606451,5.096358059,5.7118445555,5.60768941067,BRCA
