@relation data

@attribute id string
@attribute 4331 numeric
@attribute 5347 numeric
@attribute 7465 numeric
@attribute 7514 numeric
@attribute 890 numeric
@attribute 8900 numeric
@attribute 891 numeric
@attribute 902 numeric
@attribute 9088 numeric
@attribute 9133 numeric
@attribute 983 numeric
@attribute 993 numeric
@attribute 994 numeric
@attribute 995 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0370083206,-0.1558869778,0.7796234821,0.8162983944,0.4580576027,-0.1256733159,0.2301373981,0.5309962821,0.2205750203,-0.1379953445,-0.0425476541,0.0080851044,1.0736579266,-0.2176256242,BRCA
GSM481003,-0.0238657131,-0.0612080370,0.8240081359,0.6180449209,0.6127621347,0.9258902373,0.4128279091,0.4128580279,0.6636704244,-0.0472207826,0.0396829150,0.1122321595,1.7012932566,-0.1199287043,BRCA
GSM481004,-0.0298508255,0.0285017368,0.9888391265,0.6254538715,0.7394653281,-0.0354657281,0.6019157350,0.5674291466,0.4962703708,-0.0094080439,0.0847969585,0.1384796301,1.9835826158,-0.1036322659,BRCA
GSM481005,0.0502684904,-0.1865499678,1.1646198406,0.8624683581,0.5730872725,-0.0567762021,0.3001643807,0.7514979797,0.3474278805,-0.0316254231,-0.0386178835,0.1056465136,1.1929960980,-0.1536551538,BRCA
GSM481006,0.0267637424,-0.0456032952,1.0816936776,0.7410703157,0.2585669610,0.7741621174,0.2705982463,0.8258214549,0.3132004327,-0.0759091653,0.0396803746,0.0085488280,1.3423867920,-0.1093827218,BRCA
GSM481007,-0.0726720185,0.0139815290,0.9833582546,0.5552672936,0.1817799679,0.4225386212,0.1642346706,0.7083978821,0.2515900820,-0.1149568202,-0.0570031899,0.0905794720,1.8028394779,-0.1601817525,BRCA
GSM481008,-0.0353264075,1.0237345795,0.8807206629,0.9823657416,1.7748402535,-0.0585649649,1.5736002549,0.4965368061,1.8767508045,0.3886883886,0.9505239390,0.6091946059,2.6956056886,0.2834503252,Control
GSM481009,-0.0664649450,0.0053097593,0.9655744929,0.7798042547,0.6516296693,-0.1077079204,0.5343546997,0.3113005406,0.3886559253,-0.0279335449,0.1236259342,-0.0490356854,1.6744657689,-0.2186074609,Control
GSM481010,0.0522999922,0.0188343488,1.2663386790,0.8493634890,0.9104454868,0.0923581907,0.8407037537,1.1656297360,0.3795135207,0.0773795511,0.2772498125,0.1005204337,1.4865737623,-0.0506326197,Control
GSM481011,0.0150719955,-0.0428060515,0.6878570232,0.6323220051,0.5326922837,-0.1251882654,0.1472806074,0.7662111923,0.5572116550,-0.0429140507,0.1786498111,0.0878606129,1.8906037143,-0.1966596610,Control
GSM481012,0.0444644441,0.1158261572,0.7136856386,0.8704877785,0.8441016624,0.7922066413,0.6861985036,0.7153215579,0.5536604710,0.1092460324,0.3306824619,0.1651316347,2.1704689529,-0.0452570854,Control
GSM481013,-0.0423559008,1.1928677957,0.8400474893,0.8696465606,1.4574423035,-0.1281214105,1.5442120619,0.6799423939,1.9267341941,0.4781053887,1.0239650297,0.7256789292,3.1160226530,0.1773199289,Control
GSM481014,0.1148348443,0.0404457175,1.1185733833,1.0168575527,1.1474000271,-0.0523097490,0.3949877214,1.0306804563,1.0438140570,0.0449610584,0.5877937729,0.3606247704,2.2261820369,-0.0666358589,BRCA
GSM481015,-0.0451472716,0.1520875290,1.4266185826,0.7284532976,0.8130643451,-0.0869364806,0.4179581907,0.4658639709,1.1462948809,0.0874446502,0.2450593735,0.1377870251,2.3653379414,0.0083375298,BRCA
GSM481016,0.0261504168,0.1804516835,1.0616554181,0.7769503181,1.2337928523,0.0737791614,0.9440351706,0.9130081130,0.8935159744,0.0980580466,0.4232646390,0.3345993899,1.8186811208,0.0268437909,BRCA
GSM481017,0.1281807117,-0.0543646358,1.0835725331,0.9552726598,1.1189965515,0.0749368924,0.5402272443,1.4063829099,0.5030376740,0.0775853819,0.7531574298,0.1203295719,1.0743768348,-0.0328106757,BRCA
GSM481018,-0.0793617186,0.3330982727,1.3063179516,0.4924339861,0.7175539311,-0.1618459179,0.9644623799,0.2311355607,0.7615483599,0.1900305112,0.0481968442,0.0722740130,3.0988125538,-0.0706015539,BRCA
GSM481019,0.0706305059,0.2631088880,0.6415343426,0.7995334708,1.0697919319,-0.0056944244,0.7559348793,1.3301026140,0.9196819742,0.0588496911,0.6176992623,0.2005175191,1.8523388173,-0.0360136517,BRCA
