@relation data

@attribute id string
@attribute 112483 numeric
@attribute 113451 numeric
@attribute 1152 numeric
@attribute 1158 numeric
@attribute 1160 numeric
@attribute 1373 numeric
@attribute 1610 numeric
@attribute 162417 numeric
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 2593 numeric
@attribute 26 numeric
@attribute 262 numeric
@attribute 2628 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2747 numeric
@attribute 2752 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 283208 numeric
@attribute 29920 numeric
@attribute 383 numeric
@attribute 384 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 435 numeric
@attribute 445 numeric
@attribute 4842 numeric
@attribute 4846 numeric
@attribute 4942 numeric
@attribute 4953 numeric
@attribute 5009 numeric
@attribute 5033 numeric
@attribute 51056 numeric
@attribute 5625 numeric
@attribute 57571 numeric
@attribute 5831 numeric
@attribute 5832 numeric
@attribute 58510 numeric
@attribute 6303 numeric
@attribute 65263 numeric
@attribute 6723 numeric
@attribute 79814 numeric
@attribute 8659 numeric
@attribute 8974 numeric
@attribute 95 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.9567972199,-0.0368553828,1.5609095097,-0.1173781645,-0.0419166638,0.7253311826,-0.2169278152,0.1242562301,1.3596210412,0.7289875286,2.8428906733,0.2975739609,0.1446568647,-0.1023371787,1.0308020072,-0.0541948833,-0.1491408966,0.7873428764,0.9343265058,-0.0568410311,0.7758860115,0.5626744674,2.8148930073,0.4479553436,0.2407201195,-0.1553723481,0.6959970114,0.1451245776,-0.0869280419,0.3433009760,0.1383339367,-0.1915679172,-0.0387524355,2.9973570605,2.0152948238,0.0155781422,0.3990999199,1.1657413693,-0.3434030688,0.0162285853,1.0608159518,1.9333254196,0.1670695498,1.8644223095,0.3888152713,2.3014333182,0.0546830993,0.4413454602,2.7869419009,0.7970211042,BRCA
GSM481003,1.2095831941,-0.0257353696,0.7768396937,-0.1577072619,-0.0614877136,0.8113123225,-0.1070485529,0.1337367994,1.3603782851,0.5956070592,2.2803979187,0.5232550384,0.2084967855,-0.0667073868,0.9883096950,0.3726892521,-0.0812697706,0.5923549412,0.8031526952,0.0043464922,1.1830154442,0.4312056128,3.0352369150,0.2728976308,0.2087004143,-0.1428836455,0.4579708803,0.0484505714,0.0015658356,0.9186897890,0.2521762765,-0.1437845464,-0.0145049248,2.6186322363,2.2141531259,0.0245784435,0.1550365769,1.1469122370,-0.2836357967,0.9490641994,0.8052943653,1.9307797078,0.0792269049,2.2035544158,0.8178992603,2.6961813768,0.2396509994,0.5823510825,2.7141847164,0.9275789782,BRCA
GSM481004,1.2858111171,0.0016574464,0.7065823577,-0.1900362656,-0.0632997311,0.7482369069,-0.1785407320,0.1174249186,1.5765960482,0.5920443669,2.6771345403,0.4387184336,0.2710731254,-0.0775374436,1.0322207375,-0.0892229583,-0.1259364901,0.4479295157,0.9885087944,-0.0423808084,0.9013436298,0.4539665281,3.1931924820,0.6559029057,0.4115951972,-0.1380196756,0.6230901932,0.2435479094,-0.0635522279,0.8219973768,0.2992728645,-0.1105701636,-0.0022732905,2.7370815077,2.3447798416,0.0059531730,0.1119550506,1.1801274767,-0.1986497070,0.0661669398,1.0045027037,1.7121929964,0.1641404079,2.0079387008,0.5823228292,2.5530556176,0.0955184407,0.6302277428,3.3403042255,1.0810314529,BRCA
GSM481005,1.0006731554,-0.0134427933,1.8267885050,-0.1769176163,-0.1008462610,0.7836383092,-0.1948261913,0.2437520121,1.1894485554,0.7706936300,2.1997977231,0.2393710208,0.1903231717,-0.0975087136,1.2365147635,-0.0763997598,-0.0663708361,1.1368004649,0.9014064121,0.0026903494,0.9893222266,0.4137655492,2.6438763537,0.2606900963,0.2633782682,-0.1061167095,0.4855109365,0.1857583780,-0.1267775762,0.6979902797,0.0785053115,-0.1608383148,0.0342610852,2.9153476853,1.9556439967,0.0114019777,0.5608386757,1.1575040867,-0.2531348317,0.0002467898,0.8682445104,2.1343773779,0.1277991936,1.6971936250,0.5602997070,2.1638051537,0.1782893345,0.3798249326,3.0238316656,0.7210507140,BRCA
GSM481006,1.3543442115,-0.0140417806,1.0197275880,-0.1241483200,-0.0988921838,0.6954410549,-0.1286396232,0.1231142256,0.9011514651,0.7918512212,2.4002272552,0.3883146761,0.2181288825,-0.1182206747,1.0566481165,0.0238248294,-0.1276402877,0.7782562003,0.8825559642,-0.0350995283,1.1381520148,0.5263185232,2.5650868017,0.4584113914,0.1870368659,-0.1140458325,0.7017044175,0.2731100519,-0.0209217585,0.4738362737,0.1953088646,-0.2062268536,-0.0489306779,2.8019076535,2.0880676434,-0.0144934423,0.4336438724,1.3739738463,-0.2319325668,0.3984034659,0.6960157711,2.0241374514,0.2086447068,1.9016596580,0.3045930883,1.8046853278,0.2275837579,0.4226370906,2.7182212474,0.6497805945,BRCA
GSM481007,1.4795513079,0.0055959564,1.2934333480,-0.1205756270,-0.0523001434,0.4755199648,-0.0768630319,0.2136822119,1.1416312754,0.8333636560,2.1771405738,0.5255545913,0.2907092239,-0.1066288359,1.1676134963,0.0919031502,-0.0694483660,0.7552698462,0.6636485375,-0.0073884926,1.2896547464,0.4112270022,2.5857946080,0.2229847443,0.4032788515,-0.1232596970,0.3472900528,0.4147273969,-0.0663053751,0.5215563887,0.4607052896,-0.0890015231,-0.0758923908,2.4476766662,1.8229401744,0.0204819765,0.0471025879,1.2799815338,-0.2757624898,0.5876656378,0.7813668632,1.3614663081,0.2030390352,2.1883990265,0.5950836879,1.9940638872,0.4310010761,0.7199510852,1.7985162959,0.9917236940,BRCA
GSM481008,1.5068705081,0.1156012006,0.5920178703,-0.2839360366,-0.1883096299,1.1952132174,-0.2347276659,0.3492863263,1.7179112501,0.2407050450,2.0121529632,0.1811918107,0.3780241479,0.0030469307,1.4035339355,-0.0989498111,-0.0211442764,0.1820090788,0.9082495481,-0.0471661342,0.9603943291,0.4905906091,3.0588130157,0.2572815202,0.2751041061,-0.1188538382,0.3549947879,0.0451314856,-0.1486230927,1.0712894425,0.0297755880,-0.2150531223,-0.0765398359,2.4239130717,2.1030443051,-0.0057042280,0.1661193689,1.3897879812,-0.2723540887,-0.0700473191,0.9687442977,1.4382471655,0.1837807937,1.5594311571,1.2048214807,2.9296332730,0.1027033607,0.5408280484,2.5190738736,1.2202738449,Control
GSM481009,0.6100241281,-0.1102853556,0.9187553227,-0.2079969724,-0.0987785859,0.7387391291,-0.2448282801,0.2539875442,1.5246361561,0.3136098313,2.8812776672,0.0613896178,-0.1107683359,-0.0490350487,1.2024745705,-0.1688393667,-0.1029867966,0.8007515841,0.8733364368,-0.0732545304,1.0882031382,0.4440469943,2.0944252810,0.1497250850,0.0711792645,-0.1618761170,0.3895090724,-0.0830280202,-0.0906468695,0.1175554518,0.1382812624,-0.2666216254,-0.1249894252,2.9836393198,2.1792926341,-0.0143158758,0.4759758706,0.9964223108,-0.4681593385,-0.1155615664,0.4405267669,1.9370536786,0.2298920949,1.9071457947,0.0902208537,1.6555876236,0.0914245764,0.2242907452,2.9770121276,0.1434273285,Control
GSM481010,1.2833406627,0.0115041567,0.7936780157,-0.0935666620,0.0436996277,1.3658376921,-0.1928928605,0.1302446156,1.4316206639,0.5528815033,2.5246802834,0.6241290761,0.2455661574,-0.1497569466,1.3292806745,0.2367357397,-0.0683442668,0.8437611231,0.9295866971,0.0003577713,1.0448370703,0.6426227603,3.0485917730,0.1276342354,0.1943196955,-0.0920153197,0.7854542649,0.0537018078,0.0547498727,0.8268041758,0.2249576985,-0.1399874936,0.0744422058,2.8493520120,2.2195994406,-0.0022160698,0.6229070434,1.3049828335,-0.1862577373,0.2506320246,0.7996944644,1.8113864090,0.1008280511,2.4888277007,0.5783178726,2.0267984338,0.1735349314,0.4009683342,2.9937365502,0.8505491000,Control
GSM481011,1.0003599671,-0.0244766686,2.6192782720,-0.1078875670,0.0107286968,0.3968060556,-0.1253942754,0.0476657124,1.3559073807,0.5797773188,2.1697107354,0.2239222685,0.4687427361,-0.0803818490,0.8788077698,-0.0112125944,0.1779870909,0.8232015970,0.5196554506,-0.0961210897,1.0994616720,0.5536915518,2.8247204623,0.3855854403,0.5780292565,-0.1708356790,0.5033565159,-0.0094730394,-0.1208987912,1.1613449750,0.2710505042,-0.1628566781,0.0297967966,2.6919706485,2.1609702411,0.0412901870,0.0402688569,0.9147654895,-0.3220245513,0.1141268667,1.4597623944,1.8405317401,0.2241743444,1.7003221226,1.1399755508,3.0003034008,0.2681081745,0.7951192624,2.3840691225,1.0155800134,Control
GSM481012,1.1943723521,-0.0335542861,0.4712308283,-0.1169222564,-0.0634145569,0.8803680795,-0.1358476662,0.1325684111,1.8570843803,0.3371292827,2.7786618472,0.5890745532,0.0895071996,-0.0245209054,1.3477373123,-0.0388896689,-0.0915309974,0.6891912285,0.9349850483,-0.0433110678,0.8288137036,0.7814992125,3.0625976720,0.3356246800,0.2750659576,-0.1794814578,0.6797921139,0.0814725191,-0.1051259570,0.4552393392,0.2814944350,-0.1249560552,0.0005297608,2.6164270032,2.3379731924,-0.0774031775,0.2328985590,1.3332252007,-0.2713345223,0.6176895134,1.0439111673,1.6143793972,0.1383749631,2.0065622843,0.4980960026,2.5315108299,0.0287395455,0.4728561782,3.0697673708,0.8468674049,Control
GSM481013,1.9396871999,0.1441177505,1.4363405703,-0.1984667743,-0.2100634416,0.9692354062,-0.1390106804,0.5290974760,1.9209400150,0.4302826250,1.7490122583,0.0463839896,0.5239770182,-0.0505097180,1.0724699380,-0.0554948719,-0.1038319091,0.1532944201,0.6535032218,-0.1260593421,1.2222770931,0.6171060714,3.0070898533,0.0599210206,0.3547450381,-0.1562280891,0.2991432352,-0.0005384729,-0.0456763907,1.2403230592,-0.0715353411,-0.1299209376,-0.0145602255,2.1779402620,2.4522798061,-0.0382896358,0.2139608874,1.1820836477,-0.2567896820,-0.0522855781,0.9481805631,1.4476234755,0.2098693995,1.2959724844,1.4360917177,3.1578646237,0.5123082232,0.5394266202,2.3476285860,1.2509423084,Control
GSM481014,1.3740640244,0.0362878405,0.7591983477,-0.1506046409,-0.1364489301,0.5439911782,-0.1636763894,0.0587380306,1.1910767291,0.2031386180,1.6705305444,0.2427539142,0.3148867549,-0.0842118274,1.4804484048,0.2056068554,-0.0899556670,0.4697463930,0.8296206407,-0.0595822813,0.9130898783,0.5390603007,2.2234520517,0.0426760187,0.1641039291,-0.1643550530,0.7750310171,0.0198605014,-0.1061101545,0.8192879030,0.0143473987,-0.1071460135,-0.0910108892,2.5659617633,1.9178054408,0.0595572145,0.3034995532,1.5961307882,-0.2448219133,-0.1447535170,1.0623868902,1.1847283828,0.1746483434,2.2915305733,0.7248109777,2.1505259407,-0.0543554887,0.5576472105,2.3269831390,1.0458230265,BRCA
GSM481015,2.1764091104,-0.0269064156,0.4668249157,-0.1379073617,-0.0364869474,0.9940657845,-0.1875748736,0.2340943674,1.0303204094,0.3214509202,2.3264682160,0.3698760928,0.4883011162,-0.1401923514,1.1091670122,-0.1280516999,-0.1130140800,0.2812895936,0.6694809243,-0.0829463026,1.4599460056,0.5048413552,2.6427870593,0.0584331511,0.4327190792,-0.1603545900,0.2765242266,-0.0136525102,-0.0825329420,0.9313425160,0.3820165581,-0.1642500080,-0.0735880999,2.3076341872,1.4472447885,-0.0001330692,0.1412193041,1.0219735590,-0.2706768317,-0.0065008288,1.3688929480,1.8038098690,0.2067166024,1.0430192757,0.7833423880,2.2229068610,0.3440670400,0.5879584253,2.6631807536,1.2936334759,BRCA
