@relation data

@attribute id string
@attribute 10312 numeric
@attribute 10723 numeric
@attribute 1188 numeric
@attribute 127124 numeric
@attribute 155066 numeric
@attribute 23545 numeric
@attribute 245972 numeric
@attribute 245973 numeric
@attribute 495 numeric
@attribute 496 numeric
@attribute 50617 numeric
@attribute 51382 numeric
@attribute 523 numeric
@attribute 525 numeric
@attribute 526 numeric
@attribute 527 numeric
@attribute 528 numeric
@attribute 529 numeric
@attribute 534 numeric
@attribute 535 numeric
@attribute 6521 numeric
@attribute 760 numeric
@attribute 8992 numeric
@attribute 90423 numeric
@attribute 9114 numeric
@attribute 9296 numeric
@attribute 9550 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.8568607303,1.3702919946,-0.2288051309,0.0194450492,1.8060328232,-0.0169523261,-0.1149375671,-0.0666285500,-0.0508058400,-0.0473598670,0.5141691086,2.3382055547,1.2660520051,-0.1259847570,2.1678054033,3.0820800662,0.3312356603,1.7084716160,0.1533404108,0.2279989547,-0.0747420147,-0.1597511065,3.0279774453,0.2876677150,0.3985966229,1.9973233565,1.1171269007,BRCA
GSM481003,2.2013084937,2.1085872252,-0.0964149388,-0.0370189039,2.6208159790,0.0280841326,-0.0398127000,-0.1113640782,-0.0970753033,-0.0784129628,0.3279076968,1.9125386604,1.0736776806,-0.1214339481,2.5600023569,3.3610697785,0.2575289740,1.8834162157,0.0863591588,0.2405393499,-0.1217653847,0.0581779555,2.9179491148,0.1603778334,0.5288881519,2.2248295321,1.3200557045,BRCA
GSM481004,2.0168780188,2.3340815638,-0.1238784935,0.0799203141,2.6044758559,-0.0148306587,-0.0329750528,-0.0101506574,-0.0781588417,-0.0521309630,0.2469721740,1.9134896696,1.2301014228,-0.0985759946,2.6603571326,3.1938345432,0.3122637004,2.0662600597,0.0397804532,0.1683883188,-0.0959559414,-0.0274990224,2.9514949111,0.2269444358,0.4318911533,1.7503683782,0.9423748963,BRCA
GSM481005,1.7990147126,1.5212159621,-0.1321668054,0.0231471270,1.5696045822,0.1175842350,-0.0019453466,-0.0090662245,-0.1043176739,-0.0532677919,0.5834803514,2.3908777322,1.3511930243,-0.0830192574,2.2646600901,3.1830767193,0.5317383234,2.1926077603,0.5067166404,0.1927578433,-0.0867123288,-0.0639567531,3.1421803641,0.2318727339,0.4164272592,2.2150741817,0.8365208701,BRCA
GSM481006,1.6322733540,1.3442979553,-0.1499908039,-0.0600315931,1.9457084339,0.0476818513,-0.0609242432,-0.0366396184,-0.1421055607,-0.0885474478,0.0735658940,2.0472946891,1.4019693417,-0.0623533069,2.5281204283,3.0485221246,0.5153231599,1.6275084417,0.0598821923,0.2833875683,-0.1024362462,0.0154857074,2.8811578836,0.0057057377,0.5104315901,2.2021656933,1.1236191485,BRCA
GSM481007,2.3416953210,1.4872572851,-0.0851734865,0.0830658925,2.6657882267,0.0425152491,-0.0684406345,-0.0070013134,-0.0302853585,-0.0408662597,0.3187423200,1.6873555439,1.3135173516,-0.0677674956,1.8048537672,3.3252202073,0.4794036442,1.5807603200,-0.0602406183,0.1697343944,-0.0853913140,-0.0455492911,3.0911877779,0.1237136690,0.6048736209,2.6636510341,0.8256786457,BRCA
GSM481008,2.3666895902,1.7902218964,-0.1271694994,0.0194450171,2.6750968696,0.1192758778,-0.0487661479,0.0245759033,-0.1005118221,-0.0589367632,-0.0152832921,1.3143214839,1.1334818007,-0.0972031180,1.7040325554,3.1932358045,0.4137172515,1.4021726450,-0.0049635819,0.1444476569,-0.1689015321,-0.0512409590,2.0240264421,0.2283093927,0.4554638961,2.2800815030,0.7127064803,Control
GSM481009,1.4457605811,1.2235246010,-0.2923949672,0.0774315427,1.7865871192,0.0073626528,-0.0829033151,-0.0611078614,-0.1889019059,-0.0228435210,-0.1094468926,2.0253289214,1.3941188709,-0.2030601044,2.1892659964,2.9691267412,0.1939483481,1.5824389060,0.1513934456,0.0949656846,-0.1588782636,-0.0592896369,3.0265923280,0.1726686383,0.1644279799,1.4812701902,0.8018259266,Control
GSM481010,1.6410438180,1.6142568788,-0.1213480847,0.0303611603,1.8416221407,0.0963420311,-0.0841461032,-0.0465167749,-0.1016546024,-0.0698386465,0.6113295373,2.5902105059,1.4149107452,-0.0641461387,2.4882555604,2.8156872888,0.5933507593,2.0841100610,0.1157027613,0.0831961750,-0.0418006871,-0.0696537572,2.7379607399,0.0739638623,0.4462038194,1.8663256094,1.3896132894,Control
GSM481011,2.5707602666,1.7538485396,-0.1681116178,-0.0030596131,2.6294432613,0.0700286454,-0.0534303492,-0.0580081822,-0.0569937783,-0.0669075208,0.1773831133,1.8544587236,1.0580138103,-0.1393795315,1.9052457735,3.6779853900,0.1214960702,1.9530722300,0.1179236739,0.1384740885,-0.0925793906,-0.1060798597,3.0662357616,0.2330209317,0.5373041621,2.3084996305,1.1078902038,Control
