@relation data

@attribute id string
@attribute 10488 numeric
@attribute 10818 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 1399 numeric
@attribute 1605 numeric
@attribute 1958 numeric
@attribute 1959 numeric
@attribute 1960 numeric
@attribute 1961 numeric
@attribute 2002 numeric
@attribute 207 numeric
@attribute 23162 numeric
@attribute 23542 numeric
@attribute 2776 numeric
@attribute 3725 numeric
@attribute 4131 numeric
@attribute 427 numeric
@attribute 466 numeric
@attribute 4914 numeric
@attribute 5288 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 5781 numeric
@attribute 6197 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7054 numeric
@attribute 820 numeric
@attribute 9479 numeric
@attribute 9586 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0326234206,0.0817256414,0.0194301160,0.6553813652,1.4300138996,2.1012469530,1.6894240314,0.5595415980,0.2309728545,-0.1218757899,0.4598573640,2.3584245311,0.1191081243,-0.1002226743,0.4478188096,1.7024177213,2.0221175279,1.0762697189,0.3099696157,-0.1747343264,-0.0488095288,0.3417825494,0.8497827404,0.0027666772,2.7284207158,0.3768321643,1.1201675758,0.6904673187,0.2417233829,0.0663815941,0.2973419841,0.2761137816,0.1526270688,0.2565123712,2.2882412161,-0.0124092440,0.1777965052,-0.2512615576,-0.0440734956,-0.1024148047,0.0282722054,BRCA
GSM481003,1.1906844509,0.0716505946,0.0187250819,0.6896365619,1.3261353774,2.1810374294,1.6489873572,0.4646281647,0.5372155924,-0.0919982639,0.5094530717,2.5114432043,0.1975940831,0.0289279232,0.2624370770,2.4163282448,1.8409784349,1.0138575851,0.2077779790,-0.1846113332,-0.0882051986,0.1791957579,1.4233998538,0.0220997693,2.8507698925,0.4223379152,1.1333078442,0.6729280780,0.1985753451,0.0085564985,0.2656726797,0.0626567465,0.0602988192,0.2222999979,2.4272642752,-0.0016825477,0.0848102706,-0.1495431560,-0.0178750042,-0.0164267435,0.1443012707,BRCA
GSM481004,1.0233543507,0.0263763340,0.0489846332,0.7104525116,1.5316830208,1.8448974701,1.8858109309,0.7238427000,1.0698437449,-0.0905193686,0.3519630753,2.2194539971,0.2178884834,-0.0423740688,0.3193705141,1.9569436598,2.0588495651,1.1264004755,0.2913162167,-0.2144304077,-0.0663224395,0.1934292825,1.4479867770,0.0015714503,3.0663113198,0.5495924441,1.3982536542,0.6871232500,0.3435010134,0.2215437899,0.1269719892,0.0687684595,0.1951900609,0.2880970038,2.7043259995,-0.0060122215,0.1890694758,-0.1139772636,-0.0908300334,-0.0626453012,0.0284953201,BRCA
GSM481005,1.0787079631,0.1587998021,0.0936311534,0.6607257612,1.3877731034,2.0004497065,1.7511875715,0.6097476980,0.5444448112,-0.0981298038,0.4627470135,2.3890128664,0.1248440424,0.0011991745,0.5904648845,1.9105042447,2.4653440888,1.3082428081,0.5472949002,-0.1696848749,-0.0054421010,0.2936143763,1.0055721670,0.3289049813,2.8949345648,0.4403047296,1.3712493853,0.8086081992,0.4124403786,-0.0083928048,0.2336956347,0.2919591999,0.2324255008,0.4676337253,2.3308550971,0.0075601748,0.1629802437,-0.1839957377,-0.0641352383,-0.0440386262,-0.0159742344,BRCA
GSM481006,0.9869866702,0.0596700721,0.0438960250,0.4717476930,1.5903257717,2.6187914119,1.9193543493,1.3661860427,0.8972111378,0.0821398250,0.7458138092,2.7993582883,0.0203621306,-0.0141720435,0.6643883944,1.8248747664,1.9922782822,1.3912580079,0.4418505482,-0.1832060911,-0.1462453045,0.2433270854,1.3385462081,0.2390861619,2.7484609338,0.3909603753,0.9865753614,0.7695189350,0.0839668039,0.0616213327,0.3444300745,0.3084470431,0.1809252382,0.3639865402,2.3295555881,-0.0179128214,0.2528915434,-0.1161467007,-0.1113843429,-0.1680062265,0.0634249029,BRCA
GSM481007,1.1779389943,0.1198731392,-0.0388119381,0.6012359342,1.2839676474,2.1547419884,1.3999011325,0.4703703723,0.3298815518,-0.0974424017,0.6824327353,2.4604020782,0.0159169993,0.1095929662,0.3499374598,2.0019709589,1.8633322597,1.3814983726,0.5144658017,-0.1365150868,-0.1288890383,0.1014056848,1.4767880777,0.1471414633,3.0018356145,0.2606000659,1.0516917631,0.3326362380,0.0752705452,-0.0035135532,0.3625428115,0.0113657976,0.1111655720,0.2094873252,2.3985712954,0.0468923578,0.2699643974,-0.1227744416,-0.0848310849,-0.0430750858,0.1224295842,BRCA
GSM481008,0.9932991063,0.1392973854,0.1053648011,0.6167750674,1.1402049069,1.4691905651,2.1467815075,1.3315014343,0.9275759999,-0.0963370248,0.6088109500,2.1300801171,0.1910946474,-0.1248869309,0.3171693577,2.1130765477,1.9186215283,0.6375229665,0.6508747990,-0.1285786398,-0.1514712106,0.1758980179,1.1338950680,0.0879067641,2.7453665832,0.4047704326,1.0726860836,0.7429268004,0.5512299970,-0.0611492244,0.1903686590,0.2813343574,0.2616817639,0.3020598857,2.4446920753,-0.0086323968,0.1605632000,-0.1272905630,-0.0080047101,-0.0207483693,0.2377787365,Control
GSM481009,0.3826051094,0.1215698393,0.0205618788,0.5215228253,1.3990336556,1.8982037499,1.6677562358,0.7716404647,0.4514284181,-0.2469979266,0.4693302326,1.7882246540,-0.1172849938,-0.1194610104,0.4197121219,1.1429168019,2.1503421919,1.0948197509,0.4550974803,-0.3624040733,-0.1407091559,0.2437746771,0.4174557194,0.1336468826,2.8426500607,0.2795271149,0.7096309500,0.6203827706,0.0966468778,0.0261609364,0.0094476892,0.0240920140,0.1553505233,0.0517636729,2.4154436141,-0.0607615665,-0.0320870272,-0.2682367118,-0.1449772045,-0.2459239387,0.0173002317,Control
GSM481010,0.7977590973,0.2266050119,0.1562225824,0.6855350051,1.4868810578,1.8748446774,1.4615762978,0.4362347997,0.3368771365,-0.0428385448,0.4728208937,2.1086231072,0.2106112485,0.0905441982,0.6331500416,2.0214559557,2.4062621942,1.2822675097,0.5145258490,-0.1443649510,-0.1070355456,0.2892597577,1.1752510060,0.1319778106,2.7951567870,0.5158594621,1.1154199801,0.8636795770,0.4178132884,0.0607782995,0.1599105977,0.3278113926,0.2383755020,0.7657218578,2.2814118394,-0.0237400801,0.2509317977,-0.0482597125,-0.1161107920,-0.0180845883,0.1772532665,Control
GSM481011,1.5676906770,0.0965183850,0.0381124616,0.4229259233,1.1672118224,1.8327166929,1.8542606222,0.5493686047,0.2102252021,-0.0270008042,0.4902841595,2.7272794777,0.0445690922,-0.0077216905,0.2530173084,1.9929131126,2.3202241400,0.9585376115,0.2927776497,-0.2897583519,-0.1240202529,0.2223992294,0.9093435548,0.0018939260,3.1923910775,0.3978262835,1.5733309313,0.4733123278,0.2790668897,0.0246392575,0.2778184532,0.0029051673,0.1608414260,0.1213096739,2.8155515152,0.0394449375,0.2114646371,-0.1738262996,-0.0817198325,-0.0564892343,0.0456852345,Control
