@relation data

@attribute id string
@attribute 10488 numeric
@attribute 10818 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 1399 numeric
@attribute 1605 numeric
@attribute 1958 numeric
@attribute 1959 numeric
@attribute 1960 numeric
@attribute 1961 numeric
@attribute 2002 numeric
@attribute 207 numeric
@attribute 23162 numeric
@attribute 23542 numeric
@attribute 2776 numeric
@attribute 3725 numeric
@attribute 4131 numeric
@attribute 427 numeric
@attribute 466 numeric
@attribute 4914 numeric
@attribute 5288 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 54386 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5609 numeric
@attribute 5781 numeric
@attribute 6197 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7054 numeric
@attribute 820 numeric
@attribute 9479 numeric
@attribute 9586 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3815667658,0.2266074040,0.3960468965,0.6728254087,1.2744317606,2.1143498631,1.5524003968,0.4450074087,0.8605955496,-0.0778350793,0.2797568681,1.9397812022,0.0422999791,-0.1199199828,0.5726595125,0.7463167697,0.5697059039,1.4941328913,0.8934277602,-0.2048701937,0.3093014630,0.6502234032,0.1255568270,0.7694715564,2.4557778017,0.5276523813,0.4586358647,0.7139937217,0.6164951165,-0.1298536299,0.2957080686,0.6681025633,0.3490809082,0.8519533800,1.9096234484,-0.0230143287,0.3043230119,-0.1843143120,-0.0910400845,-0.1743353058,0.0516735649,BRCA
GSM480985,0.3347815426,0.1961294970,0.2730189453,0.6472114695,1.0173018566,1.7600219601,1.5879697942,0.2339572710,0.8008079250,-0.1287704595,0.3031341848,1.4054429928,0.1714533574,-0.1446234128,0.6760796893,0.9612028782,1.3409940559,2.2418435123,0.7662042651,-0.1765105570,0.1490147555,0.8534231111,0.3438852307,1.5476133191,2.5761715768,0.4521202200,0.5649788797,0.7487222366,0.6136501327,-0.1761504112,0.2382422053,0.5670814931,0.3743994703,0.9115112276,1.9413004944,-0.0673303304,0.3713752488,-0.1159210932,-0.0228043250,-0.1646610722,0.0775757754,BRCA
GSM480986,0.4146094497,0.2346157938,0.3807973232,0.7199448316,1.3584635346,2.1784036439,1.5917406207,0.6696410777,1.0703590632,-0.0886994518,0.3711583552,1.7577156492,0.1151562497,-0.1202613592,0.5903858004,0.9059672051,0.8249235866,1.6952060321,0.7602790206,-0.1504109834,0.0452483481,0.3758222094,0.3109857890,0.9370587028,2.4939960588,0.5276161861,0.5706250406,0.7966307569,0.5081571897,-0.1388460667,0.2837639618,0.6322140187,0.3229744066,0.8755208067,2.0243224118,-0.0464315283,0.3954231461,-0.1356675994,0.0147778929,-0.1354343243,0.0308706047,BRCA
GSM480987,0.3269995508,0.1427862405,0.2020458693,0.6522740087,1.4724773936,1.3052779489,1.7063559235,0.0806909500,0.1695420440,-0.1187705057,0.3778557302,1.6769249506,0.0546741567,-0.1414527695,0.6081153182,1.2356612913,2.2553405713,1.3319369191,0.8366915836,-0.2177714218,-0.0807607361,0.4246866423,0.3279566426,0.9460729968,2.5956108967,0.4570317386,0.5260457562,0.7170214796,0.3891538004,-0.0662291722,0.2364959457,0.4882750814,0.2145047075,0.4823463641,1.9975022057,-0.0569087189,0.2871097813,-0.0232365340,-0.1030090239,-0.0883395722,0.1920744523,BRCA
GSM480988,0.2138069177,0.1677499489,0.2373043370,0.6896800634,1.2323150354,1.9334251161,1.3382579845,0.4173173753,1.1696278788,-0.0234420575,0.1301916772,1.1675294143,0.1247534300,-0.0840468926,0.4102926908,0.5378554523,0.5622775755,1.6632971279,0.6670131280,-0.1793920208,0.2389379609,0.5025178531,0.3674768847,0.6583551200,2.6551421633,0.4923907940,0.4829891018,0.6912962379,0.5512484685,-0.0789457363,0.0441387518,0.3691913686,0.3158808795,0.8547642460,1.9610705971,-0.0468429086,0.2504118828,-0.0292729959,-0.0674661944,-0.0781407675,-0.0728814765,BRCA
GSM480989,0.7048604438,0.0739666941,0.1316228062,0.5010443183,1.5450224582,2.9312561751,1.4510748002,0.2495283783,1.1249273976,-0.1544045210,0.4043724635,2.3074461223,0.0305738965,-0.0182861160,0.5169472916,0.5993327181,0.5878420761,1.3767889477,0.4140197684,-0.2747799248,-0.0142589259,0.3040667095,0.2117079990,0.5104212239,2.5468980235,0.4168803811,0.8519349658,0.5911021925,0.2192373374,-0.0408563306,0.3176934777,0.3199180766,0.1254392710,0.4700387904,1.9755967301,-0.0013073004,0.2245239546,-0.1206839850,-0.0813194266,-0.1150061862,-0.0303864510,BRCA
GSM480990,0.4908841857,0.0910253619,0.1244135859,0.6429370626,1.5518309150,2.5415902278,1.7449727725,0.3312549327,0.8508761944,-0.1345367455,0.4692344638,2.3939645291,0.0871796655,-0.0786493438,0.5721652171,0.9502829010,1.4463709834,1.0959475488,0.5210730648,-0.1807882367,0.1323218714,0.4307222246,0.8327552467,0.5701667320,2.7388352565,0.4040678319,0.5468216389,0.5124700949,0.1815268757,-0.1292774052,0.3639611033,0.5040703920,0.2346333858,0.3495328669,2.5765053460,0.0237829644,0.2258322309,-0.1015555037,0.0191974478,-0.1639196505,0.0738705947,Control
GSM480991,0.6921047724,0.1959513792,0.1756075131,0.7013037075,1.3442317928,2.5050056121,1.8275540573,0.6113176147,1.3381055105,-0.0357641988,0.3822606292,1.8290236989,0.0884685088,-0.0309174383,0.6132513040,0.9142568514,1.3331557531,1.7887687180,0.5661078423,-0.2045579894,0.0627733089,0.3718392522,0.4582523614,0.6246844594,2.5797439018,0.5071865046,0.6482640730,0.7236467786,0.3723191662,-0.1158871563,0.2691069538,0.4281628126,0.2548893520,0.4903383693,2.1101571236,-0.0323408361,0.2893171571,-0.1109221383,-0.0238906682,-0.1056342472,0.0730779654,Control
GSM480992,0.5746289731,0.1511686269,0.1568766059,0.7777832307,1.3367420178,2.7262230341,2.1186698657,0.9291731717,1.8377388344,-0.0542652701,0.4556893493,2.3328941266,0.1396510826,-0.0882776282,0.4795048717,0.5848525959,0.8923539476,1.3274090029,0.5830124984,-0.1586291030,0.0847416449,0.3555988693,0.7112178834,0.5310987036,2.4119367252,0.4130200728,0.9082788116,0.4097217267,0.3079451628,-0.0921796232,0.3634628315,0.3612510420,0.2154794810,0.3735262640,2.4270785623,0.0106290712,0.4011166239,-0.0821576885,-0.0014812882,-0.1600071353,0.0023715713,Control
GSM480993,0.5301898761,0.2096646776,0.2239596708,0.7884631976,1.3998474208,2.3176537262,1.9321437605,0.4475428240,1.7301230952,-0.0567392265,0.3937792435,1.9907199673,0.1091849291,-0.0639517600,0.5834782023,1.0657076714,0.8554353446,1.5633234018,0.7345213384,-0.1555380717,-0.0348593006,0.3556248992,0.3843497409,0.7338769277,2.4959066312,0.4741801064,0.7940912880,0.7140314231,0.5537918077,-0.0937452182,0.2558302714,0.5473878640,0.2677287386,0.6978857851,2.0765592329,-0.0135325677,0.4162600737,-0.1145601916,0.0083633621,-0.1407167233,0.0852198344,Control
GSM480994,0.4238283303,0.0831904966,0.0844783567,0.5578947932,1.2536983957,2.8173393362,1.9240405427,0.4518499100,0.9917023911,-0.1598140862,0.4041082384,2.2647942436,0.0198304594,-0.0855536412,0.4947699059,0.5563842119,0.5314382145,1.3961486848,0.6235898277,-0.1860475559,0.0549971510,0.3275596730,0.3278020946,0.5206810317,2.5479846845,0.4017414163,0.8330526240,0.3175909795,0.3058254131,-0.1332273465,0.3413381488,0.4120025120,0.1979371770,0.4248315496,2.2287481896,-0.0187703867,0.3325915052,-0.0650297808,-0.0651014981,-0.2090730768,-0.0624983112,Control
GSM480995,0.8466687794,0.2242332058,0.2509406057,0.6620837791,1.4882944769,2.3782729402,1.5691533120,0.4228484783,1.0754932565,-0.0477648986,0.4553567454,2.2447793616,-0.0377717827,-0.0518534883,0.6575045561,1.9688322091,2.0416601922,1.7394011933,0.5529679433,-0.2492287143,0.0654821752,0.4566130469,0.9383239836,0.5458690926,2.7459793288,0.5249027839,0.4630933479,0.8682190766,0.2949133048,-0.1094074306,0.3816266797,0.5014929963,0.2284708070,0.6676811743,1.9173598417,-0.0279171207,0.3974454067,-0.0702286284,-0.1106746280,-0.1247476643,0.3696938604,Control
GSM480996,0.7109070832,0.2028763720,0.2632771013,0.4845428244,1.5396051599,2.1475778748,1.5934879041,0.3308081427,0.9403272496,-0.0934122970,0.4152662679,2.1184759934,0.0195307317,-0.0598225364,0.5177001104,1.1081883643,0.9618037877,1.2604175116,0.5734502001,-0.1944937417,-0.0413515255,0.3066054066,0.9010379380,0.4963641018,2.6503439098,0.5563891964,0.5709639528,0.6656352630,0.4313656774,-0.0527078537,0.3996715001,0.4176263105,0.1787860483,0.6275773479,2.5355423434,0.0263584877,0.4820302588,-0.1013892736,0.0156014024,-0.1392745732,0.1923345300,BRCA
GSM480997,1.0582783822,0.1241587185,0.1275147414,0.5778867382,1.6189999259,2.0196074212,1.6289693272,0.3204995593,0.7708429842,-0.1141996177,0.6482401993,2.3593104947,0.0620783310,-0.0842535549,0.5036468079,1.4992139659,2.2556821399,1.2956830636,0.4370168420,-0.1332205040,-0.1065017189,0.2881597711,1.3264929888,0.1188000013,2.8182346075,0.4731658620,1.1649881211,0.6271673251,0.2301823743,0.0658347048,0.2554948953,0.3504997707,0.2354754697,0.3560235684,2.4039788969,-0.0008275386,0.0661327419,-0.1459020991,-0.0761960184,-0.1932888963,0.0113960291,BRCA
GSM480998,0.5113348991,0.2471658006,0.2444687053,0.4364675880,1.2995355674,1.8670196113,1.9077596946,0.7553809560,1.6690065415,-0.0165696360,0.2969806227,2.0572760636,-0.0066023889,-0.0623522099,0.4583889345,0.5623371863,0.7789576760,1.3475050372,0.9373295440,-0.1703227841,0.0088016586,0.2050712937,0.0093151861,0.6106414951,2.7276752740,0.5020119320,0.7742886320,0.6147042501,0.5374808814,-0.1194231465,0.1735840189,0.3281568143,0.2923842910,0.7248375769,1.8797799985,0.0090813116,0.3592407766,-0.1754010846,0.1644774591,-0.2540308287,0.1494588173,BRCA
GSM480999,0.5328128757,0.2236597422,0.4136410755,0.8025368920,1.1401195008,2.1675638311,1.4932501639,0.2600569527,0.8333804811,-0.1274622441,0.2178719965,1.6031868988,0.1018672594,-0.1032681568,0.6660052047,0.8877214403,1.0907597843,1.8052986338,0.7016818217,-0.2105015911,0.2578277149,0.7125618634,0.2887320172,1.3181974521,2.5081322987,0.5291442982,0.5399878732,0.6894101039,0.6019737754,0.0448779515,0.2656465516,0.5715724355,0.3846998660,0.9160205947,1.7322489747,-0.0673263892,0.3730885608,-0.1074567576,-0.0841598879,-0.0810911810,0.0371668359,BRCA
GSM481000,0.6360289533,0.2444549787,0.2888082167,0.6212919541,1.2195701539,1.8031246626,1.2971661412,0.2861753057,1.0290811041,-0.1394087881,0.1721434182,1.3439433907,0.1722300445,-0.0508805797,0.5036987881,0.9541519526,0.9056858942,1.8960752040,0.7323857608,0.0014522384,0.3992489875,0.5280358451,0.1356287329,1.0340813620,2.6063865523,0.5257301268,0.5414116234,0.6225341240,0.5268557696,-0.1265965917,0.2050594281,0.4068637556,0.3350566873,0.9592679587,1.4051200598,-0.0261117631,0.2652754168,-0.1612800574,-0.1168095236,-0.2257664465,0.0564830223,BRCA
GSM481001,0.8058827692,0.2649414844,0.3590236851,0.6472209337,1.3453336276,2.4000820624,1.7537797228,0.8681162000,1.0910617051,-0.0364597814,0.3207886709,1.9257329968,0.0179939741,-0.0196789866,0.7671558328,1.2256693399,2.0396351242,1.8926327973,0.6551640726,-0.1948148137,0.0246971901,0.6979045826,0.7325441685,0.8875800183,2.5431649782,0.5172970049,0.4539386201,0.7868789858,0.3699274663,-0.1225336322,0.3418027678,0.5793670783,0.2488143409,0.8885551411,1.7989016441,0.0263371471,0.5420821859,-0.1305465836,-0.0632486726,-0.1446768872,0.1933937097,BRCA
